source,symbol,entry_time,exit_time,score,w,outcome,gross_ret
okx,AVAX_USDT_SWAP,2025-06-09 14:15:00+00:00,2025-06-09 21:15:00+00:00,0.0220354137378188,1.0,tp,0.0338366373025835
okx,ETHW_USDT_SWAP,2025-06-09 16:15:00+00:00,2025-06-09 23:45:00+00:00,0.0241504542477331,1.0,tp,0.0399523893295796
okx,GPS_USDT_SWAP,2025-06-09 17:00:00+00:00,2025-06-09 21:00:00+00:00,0.0565517737094411,1.0,tp,0.0709654966309714
okx,ANIME_USDT_SWAP,2025-06-09 17:30:00+00:00,2025-06-09 19:30:00+00:00,0.0687920058657915,1.0,tp,0.1162283755292701
okx,MASK_USDT_SWAP,2025-06-09 21:45:00+00:00,2025-06-10 01:45:00+00:00,0.0273110128274886,1.0,tp,0.033645606597336
okx,SOPH_USDT_SWAP,2025-06-09 23:30:00+00:00,2025-06-10 01:00:00+00:00,0.024357022265272,1.0,tp,0.0388283777801194
okx,WCT_USDT_SWAP,2025-06-10 00:00:00+00:00,2025-06-10 00:30:00+00:00,0.0221955830519204,1.0,sl,-0.0136255405841202
okx,INIT_USDT_SWAP,2025-06-10 08:00:00+00:00,2025-06-10 10:00:00+00:00,0.0294084798982753,1.0,tp,0.0580305646114056
okx,KMNO_USDT_SWAP,2025-06-10 19:00:00+00:00,2025-06-10 20:45:00+00:00,0.0267179010606423,1.0,tp,0.0500383687191092
okx,PI_USDT_SWAP,2025-06-13 00:30:00+00:00,2025-06-13 18:30:00+00:00,0.0203232825503187,1.0,timeout,0.0655582845267332
okx,JELLYJELLY_USDT_SWAP,2025-06-13 16:45:00+00:00,2025-06-13 23:15:00+00:00,0.051318565331984,1.0,tp,0.1593711140007165
okx,BCH_USDT_SWAP,2025-06-13 17:30:00+00:00,2025-06-13 23:15:00+00:00,0.0344378785709109,1.0,tp,0.0390071401364415
okx,JTO_USDT_SWAP,2025-06-15 12:00:00+00:00,2025-06-15 13:00:00+00:00,0.0257124810937908,1.0,tp,0.038041244514738
okx,POPCAT_USDT_SWAP,2025-06-15 13:30:00+00:00,2025-06-15 15:00:00+00:00,0.0220999948370517,1.0,tp,0.0442665895135716
okx,AEVO_USDT_SWAP,2025-06-16 02:45:00+00:00,2025-06-16 07:45:00+00:00,0.0203455976161064,1.0,tp,0.0391647823942642
okx,AAVE_USDT_SWAP,2025-06-16 03:15:00+00:00,2025-06-16 05:45:00+00:00,0.0229725726276663,1.0,tp,0.0362941733871431
okx,ORDI_USDT_SWAP,2025-06-16 03:15:00+00:00,2025-06-16 09:00:00+00:00,0.0212585401711383,1.0,tp,0.0334385787313911
okx,UNI_USDT_SWAP,2025-06-16 03:15:00+00:00,2025-06-16 07:15:00+00:00,0.0210178279352484,1.0,tp,0.0446249856560287
okx,NEIRO_USDT_SWAP,2025-06-16 03:30:00+00:00,2025-06-16 08:15:00+00:00,0.0210531195241931,1.0,tp,0.0442185429545634
okx,TURBO_USDT_SWAP,2025-06-16 03:30:00+00:00,2025-06-16 07:45:00+00:00,0.0208750912378467,1.0,tp,0.0396105692813872
okx,COMP_USDT_SWAP,2025-06-16 03:45:00+00:00,2025-06-16 06:30:00+00:00,0.0302590762442131,1.0,tp,0.0432453261714702
okx,MAGIC_USDT_SWAP,2025-06-16 03:45:00+00:00,2025-06-16 06:45:00+00:00,0.0210983444099878,1.0,tp,0.0354288296425162
okx,OP_USDT_SWAP,2025-06-16 05:00:00+00:00,2025-06-16 23:00:00+00:00,0.0212085180153372,1.0,sl,-0.0129122449979003
okx,GPS_USDT_SWAP,2025-06-16 05:45:00+00:00,2025-06-16 16:15:00+00:00,0.0203822448873432,1.0,tp,0.032841519495856
okx,INIT_USDT_SWAP,2025-06-16 08:30:00+00:00,2025-06-16 11:00:00+00:00,0.0208963345662036,1.0,sl,-0.0234039181885379
okx,DOOD_USDT_SWAP,2025-06-17 19:15:00+00:00,2025-06-17 23:30:00+00:00,0.025186736847718,1.0,tp,0.0508622025882488
okx,JELLYJELLY_USDT_SWAP,2025-06-18 17:30:00+00:00,2025-06-19 11:30:00+00:00,0.0274378707392484,1.0,timeout,0.0189728491985607
okx,EIGEN_USDT_SWAP,2025-06-18 20:30:00+00:00,2025-06-19 14:30:00+00:00,0.0326892729058255,1.0,timeout,0.0017615971814444
okx,RAY_USDT_SWAP,2025-06-18 23:45:00+00:00,2025-06-19 00:45:00+00:00,0.0359183372218905,1.0,tp,0.0455415235872849
okx,API3_USDT_SWAP,2025-06-19 00:30:00+00:00,2025-06-19 07:45:00+00:00,0.0270906806191,1.0,sl,-0.0177446440267253
okx,GPS_USDT_SWAP,2025-06-19 17:30:00+00:00,2025-06-20 09:15:00+00:00,0.0313974498472112,1.0,tp,0.0491426254653393
okx,ATH_USDT_SWAP,2025-06-20 20:00:00+00:00,2025-06-21 01:45:00+00:00,0.0208621671359093,1.0,tp,0.0391449684882858
okx,HYPE_USDT_SWAP,2025-06-22 21:00:00+00:00,2025-06-23 15:00:00+00:00,0.0436090115957823,1.0,timeout,0.0138724314326177
okx,FARTCOIN_USDT_SWAP,2025-06-22 22:00:00+00:00,2025-06-23 16:00:00+00:00,0.0549886056543431,1.0,timeout,-0.0063269687041013
okx,MUBARAK_USDT_SWAP,2025-06-23 01:00:00+00:00,2025-06-23 14:15:00+00:00,0.0408780842650354,1.0,tp,0.0592688277318171
okx,S_USDT_SWAP,2025-06-23 01:00:00+00:00,2025-06-23 04:30:00+00:00,0.0229318965179454,1.0,tp,0.0447884360512376
okx,MORPHO_USDT_SWAP,2025-06-23 01:30:00+00:00,2025-06-23 17:45:00+00:00,0.0394726986841125,1.0,tp,0.0477652536170061
okx,SPK_USDT_SWAP,2025-06-23 01:30:00+00:00,2025-06-23 08:00:00+00:00,0.0291359754633768,1.0,tp,0.0799602076824197
okx,SHELL_USDT_SWAP,2025-06-23 02:15:00+00:00,2025-06-23 05:00:00+00:00,0.0290340054047211,1.0,tp,0.0514468661656797
okx,MERL_USDT_SWAP,2025-06-23 03:30:00+00:00,2025-06-23 13:45:00+00:00,0.0279264743098007,1.0,tp,0.0363554560330896
okx,MANA_USDT_SWAP,2025-06-23 03:30:00+00:00,2025-06-23 13:45:00+00:00,0.0255180402168345,1.0,tp,0.0296082749761574
okx,STRK_USDT_SWAP,2025-06-23 03:45:00+00:00,2025-06-23 14:00:00+00:00,0.0311871553628377,1.0,tp,0.0424010259652178
okx,MOVE_USDT_SWAP,2025-06-23 07:00:00+00:00,2025-06-23 09:15:00+00:00,0.0219034888583532,1.0,tp,0.0770145419869836
okx,RESOLV_USDT_SWAP,2025-06-23 07:30:00+00:00,2025-06-23 09:15:00+00:00,0.0304719234399283,1.0,tp,0.0685048510556081
okx,BAND_USDT_SWAP,2025-06-23 09:15:00+00:00,2025-06-23 14:00:00+00:00,0.0239860080848714,1.0,tp,0.0273961748526909
okx,LRC_USDT_SWAP,2025-06-23 09:30:00+00:00,2025-06-23 14:00:00+00:00,0.0204413522197918,1.0,tp,0.0262209055103033
okx,RAY_USDT_SWAP,2025-06-23 18:00:00+00:00,2025-06-23 22:15:00+00:00,0.0303307341552279,1.0,tp,0.0628540614693078
okx,WIF_USDT_SWAP,2025-06-23 18:15:00+00:00,2025-06-23 20:30:00+00:00,0.0396311176317071,1.0,tp,0.076536141982527
okx,SSV_USDT_SWAP,2025-06-23 18:15:00+00:00,2025-06-24 06:30:00+00:00,0.02431219636689,1.0,tp,0.0676478149981685
okx,FARTCOIN_USDT_SWAP,2025-06-23 18:30:00+00:00,2025-06-24 06:45:00+00:00,0.057050200854216,1.0,tp,0.1043856240781342
okx,WLD_USDT_SWAP,2025-06-23 18:30:00+00:00,2025-06-23 22:30:00+00:00,0.0286723535616209,1.0,tp,0.0635050997093913
okx,SNX_USDT_SWAP,2025-06-23 18:30:00+00:00,2025-06-23 22:30:00+00:00,0.0243193175649725,1.0,tp,0.0506547338526961
okx,ARB_USDT_SWAP,2025-06-23 18:30:00+00:00,2025-06-23 22:15:00+00:00,0.024249983435475,1.0,tp,0.0588875345230142
okx,AAVE_USDT_SWAP,2025-06-23 18:45:00+00:00,2025-06-23 22:30:00+00:00,0.0292759424375696,1.0,tp,0.0606217916045079
okx,METIS_USDT_SWAP,2025-06-23 18:45:00+00:00,2025-06-23 22:30:00+00:00,0.0241130316236455,1.0,tp,0.0558801806303712
okx,ONDO_USDT_SWAP,2025-06-23 19:00:00+00:00,2025-06-23 22:15:00+00:00,0.0298935015331384,1.0,tp,0.0599930819067808
okx,LDO_USDT_SWAP,2025-06-23 20:45:00+00:00,2025-06-24 14:45:00+00:00,0.0262489281780036,1.0,timeout,0.0370263650770781
okx,SOON_USDT_SWAP,2025-06-24 09:30:00+00:00,2025-06-24 13:00:00+00:00,0.0252093695126862,1.0,tp,0.0468427784204381
okx,BCH_USDT_SWAP,2025-06-25 02:00:00+00:00,2025-06-25 20:00:00+00:00,0.0227516165234801,1.0,timeout,0.0216568544995794
okx,GPS_USDT_SWAP,2025-06-25 08:30:00+00:00,2025-06-25 11:45:00+00:00,0.0346332103702058,1.0,tp,0.0844573649149138
okx,MOVE_USDT_SWAP,2025-06-25 09:45:00+00:00,2025-06-26 03:45:00+00:00,0.0267488893687812,1.0,timeout,0.0265818470975804
okx,DOOD_USDT_SWAP,2025-06-27 05:45:00+00:00,2025-06-27 07:00:00+00:00,0.0278818189583963,1.0,tp,0.0390084653472544
okx,SHELL_USDT_SWAP,2025-06-27 08:15:00+00:00,2025-06-27 14:15:00+00:00,0.0342755202919197,1.0,tp,0.0480698993112203
okx,FARTCOIN_USDT_SWAP,2025-06-27 08:30:00+00:00,2025-06-27 18:45:00+00:00,0.0285741987143594,1.0,sl,-0.0204702912878331
okx,PENGU_USDT_SWAP,2025-06-27 09:30:00+00:00,2025-06-27 15:45:00+00:00,0.0325694944307451,1.0,tp,0.0487047943794736
okx,KMNO_USDT_SWAP,2025-06-27 21:45:00+00:00,2025-06-28 10:15:00+00:00,0.0231219613647475,1.0,tp,0.0338727495328921
okx,GRT_USDT_SWAP,2025-06-27 22:00:00+00:00,2025-06-28 16:00:00+00:00,0.0217263336109723,1.0,timeout,0.0204334365325076
okx,ZETA_USDT_SWAP,2025-06-27 22:30:00+00:00,2025-06-28 16:15:00+00:00,0.0235142436176163,1.0,tp,0.0244065263928021
okx,W_USDT_SWAP,2025-06-28 01:30:00+00:00,2025-06-28 02:15:00+00:00,0.0442044642586997,1.0,tp,0.0577350975666555
okx,LA_USDT_SWAP,2025-06-28 15:30:00+00:00,2025-06-29 04:45:00+00:00,0.022943310256641,1.0,tp,0.0415174931830253
okx,JELLYJELLY_USDT_SWAP,2025-06-28 17:00:00+00:00,2025-06-28 17:30:00+00:00,0.0441381700847629,1.0,tp,0.0594457594401975
okx,SPK_USDT_SWAP,2025-06-28 19:15:00+00:00,2025-06-29 05:30:00+00:00,0.0222880904628707,1.0,tp,0.0454497666358439
okx,ETHFI_USDT_SWAP,2025-06-28 19:15:00+00:00,2025-06-29 09:45:00+00:00,0.0213039346331439,1.0,tp,0.036939047229918
okx,OP_USDT_SWAP,2025-06-29 19:15:00+00:00,2025-06-29 22:00:00+00:00,0.0212463021196856,1.0,tp,0.0338619283094741
okx,IMX_USDT_SWAP,2025-06-29 19:30:00+00:00,2025-06-29 21:45:00+00:00,0.0210080260280625,1.0,tp,0.0237614074204648
okx,MEME_USDT_SWAP,2025-06-29 21:15:00+00:00,2025-06-29 22:15:00+00:00,0.0232345229965049,1.0,tp,0.0247186002223198
okx,DYDX_USDT_SWAP,2025-06-29 21:30:00+00:00,2025-06-29 22:15:00+00:00,0.023317813798146,1.0,tp,0.0262252887873744
okx,INJ_USDT_SWAP,2025-06-29 21:30:00+00:00,2025-06-29 22:30:00+00:00,0.0213250261969817,1.0,tp,0.0330228258035696
okx,ARKM_USDT_SWAP,2025-06-29 22:00:00+00:00,2025-06-29 22:30:00+00:00,0.0219202710853697,1.0,tp,0.0321006484342873
okx,KAITO_USDT_SWAP,2025-07-01 22:30:00+00:00,2025-07-02 01:15:00+00:00,0.023339178853927,1.0,sl,-0.0164852871629681
okx,PENGU_USDT_SWAP,2025-07-02 04:00:00+00:00,2025-07-02 06:00:00+00:00,0.0513367269075644,1.0,tp,0.0797980271543969
okx,LRC_USDT_SWAP,2025-07-02 05:45:00+00:00,2025-07-02 12:15:00+00:00,0.0286006513782092,1.0,tp,0.0395363069990346
okx,PLUME_USDT_SWAP,2025-07-02 06:00:00+00:00,2025-07-02 14:15:00+00:00,0.0444158410867968,1.0,tp,0.0731783896491617
okx,NEIRO_USDT_SWAP,2025-07-02 06:00:00+00:00,2025-07-02 13:15:00+00:00,0.0366852255214072,1.0,tp,0.0525201805448685
okx,ETHFI_USDT_SWAP,2025-07-02 07:30:00+00:00,2025-07-02 16:15:00+00:00,0.0310977709330896,1.0,tp,0.0424928784369906
okx,VIRTUAL_USDT_SWAP,2025-07-02 07:30:00+00:00,2025-07-02 14:00:00+00:00,0.0266475012151343,1.0,tp,0.0369477250897538
okx,ORDI_USDT_SWAP,2025-07-02 07:30:00+00:00,2025-07-02 15:15:00+00:00,0.0214874205679736,1.0,tp,0.0300090285954897
okx,BIO_USDT_SWAP,2025-07-02 07:45:00+00:00,2025-07-02 12:15:00+00:00,0.0215722825349412,1.0,tp,0.034695546199708
okx,ZRO_USDT_SWAP,2025-07-02 07:45:00+00:00,2025-07-02 16:30:00+00:00,0.0210327338453501,1.0,tp,0.0371524372286549
okx,EIGEN_USDT_SWAP,2025-07-02 08:00:00+00:00,2025-07-02 15:15:00+00:00,0.026585149927338,1.0,tp,0.0382199856858744
okx,THETA_USDT_SWAP,2025-07-02 08:00:00+00:00,2025-07-02 15:15:00+00:00,0.0202566079187604,1.0,tp,0.0261544553700217
okx,BERA_USDT_SWAP,2025-07-02 12:45:00+00:00,2025-07-02 16:15:00+00:00,0.0274799923585921,1.0,tp,0.0327898686532808
okx,VIRTUAL_USDT_SWAP,2025-07-02 14:00:00+00:00,2025-07-02 16:15:00+00:00,0.0233885348029104,1.0,tp,0.0449600384128971
okx,ZK_USDT_SWAP,2025-07-02 14:30:00+00:00,2025-07-02 16:30:00+00:00,0.0271179354433411,1.0,tp,0.035995212423884
okx,WIF_USDT_SWAP,2025-07-02 14:45:00+00:00,2025-07-02 16:15:00+00:00,0.0276822109057218,1.0,tp,0.0489382974088004
okx,MEME_USDT_SWAP,2025-07-02 14:45:00+00:00,2025-07-02 16:15:00+00:00,0.021964931113744,1.0,tp,0.0292529387797255
okx,PNUT_USDT_SWAP,2025-07-02 15:15:00+00:00,2025-07-02 16:15:00+00:00,0.0223874286828751,1.0,tp,0.046610800846865
okx,INIT_USDT_SWAP,2025-07-02 16:00:00+00:00,2025-07-02 16:15:00+00:00,0.0244766236589616,1.0,tp,0.0359934205028635
okx,FARTCOIN_USDT_SWAP,2025-07-02 16:30:00+00:00,2025-07-02 20:45:00+00:00,0.0315219660573374,1.0,tp,0.063596348045408
okx,MEME_USDT_SWAP,2025-07-06 10:15:00+00:00,2025-07-06 12:00:00+00:00,0.0207046663923446,1.0,tp,0.0368046328811266
okx,AIXBT_USDT_SWAP,2025-07-06 15:00:00+00:00,2025-07-07 02:30:00+00:00,0.0233498274100131,1.0,tp,0.0423609697635092
okx,LQTY_USDT_SWAP,2025-07-06 15:30:00+00:00,2025-07-06 22:45:00+00:00,0.0294176710557541,1.0,tp,0.0555286280586102
okx,PI_USDT_SWAP,2025-07-06 19:00:00+00:00,2025-07-06 20:30:00+00:00,0.0210446175107685,1.0,tp,0.0297191153096303
okx,SATS_USDT_SWAP,2025-07-09 06:30:00+00:00,2025-07-09 11:15:00+00:00,0.020579379343334,1.0,tp,0.0298620457141041
okx,PEOPLE_USDT_SWAP,2025-07-09 06:30:00+00:00,2025-07-09 19:30:00+00:00,0.0205645033315349,1.0,tp,0.0313364872190797
okx,EIGEN_USDT_SWAP,2025-07-09 06:45:00+00:00,2025-07-09 19:30:00+00:00,0.0204046215910185,1.0,tp,0.0364837527390122
okx,ETHFI_USDT_SWAP,2025-07-09 08:30:00+00:00,2025-07-09 18:30:00+00:00,0.023647499195515,1.0,tp,0.038941917439647
okx,PEOPLE_USDT_SWAP,2025-07-09 19:30:00+00:00,2025-07-09 21:15:00+00:00,0.0206227046418848,1.0,tp,0.0314640673769133
okx,PEPE_USDT_SWAP,2025-07-09 19:45:00+00:00,2025-07-09 21:15:00+00:00,0.0257286525846055,1.0,tp,0.0405605783790103
okx,TIA_USDT_SWAP,2025-07-09 19:45:00+00:00,2025-07-09 22:00:00+00:00,0.02246114707804,1.0,tp,0.0461483123915009
okx,FARTCOIN_USDT_SWAP,2025-07-09 20:00:00+00:00,2025-07-10 08:30:00+00:00,0.0280542750631671,1.0,tp,0.0706856646759155
okx,MEW_USDT_SWAP,2025-07-09 20:15:00+00:00,2025-07-10 05:00:00+00:00,0.0242163901928121,1.0,tp,0.0399236420195228
okx,W_USDT_SWAP,2025-07-09 20:15:00+00:00,2025-07-10 14:15:00+00:00,0.0236085482224075,1.0,timeout,0.0199173797580405
okx,PNUT_USDT_SWAP,2025-07-09 20:30:00+00:00,2025-07-10 04:45:00+00:00,0.0477501477020914,1.0,tp,0.060071033034537
okx,TURBO_USDT_SWAP,2025-07-09 21:00:00+00:00,2025-07-10 15:00:00+00:00,0.0232421751304169,1.0,timeout,0.0276356192425792
okx,JELLYJELLY_USDT_SWAP,2025-07-09 21:15:00+00:00,2025-07-09 23:30:00+00:00,0.0356625563022339,1.0,tp,0.0730171839829167
okx,PENGU_USDT_SWAP,2025-07-09 22:15:00+00:00,2025-07-10 01:30:00+00:00,0.0270182928436779,1.0,tp,0.0514608993365293
okx,HOME_USDT_SWAP,2025-07-09 23:45:00+00:00,2025-07-10 03:30:00+00:00,0.0213168829069893,1.0,tp,0.0246190847382958
okx,HUMA_USDT_SWAP,2025-07-10 12:30:00+00:00,2025-07-10 16:45:00+00:00,0.0311157279868729,1.0,tp,0.0445565848117535
okx,SPK_USDT_SWAP,2025-07-10 12:45:00+00:00,2025-07-10 17:30:00+00:00,0.0219720207955056,1.0,tp,0.0409079437656061
okx,SUSHI_USDT_SWAP,2025-07-10 17:15:00+00:00,2025-07-10 21:30:00+00:00,0.0250191856195196,1.0,tp,0.0361192351529287
okx,CFX_USDT_SWAP,2025-07-10 17:15:00+00:00,2025-07-10 18:15:00+00:00,0.0228500820013423,1.0,tp,0.0327826529837342
okx,AXS_USDT_SWAP,2025-07-10 17:30:00+00:00,2025-07-10 21:30:00+00:00,0.0240966041371317,1.0,tp,0.0287440468044979
okx,LUNA_USDT_SWAP,2025-07-10 17:30:00+00:00,2025-07-10 21:30:00+00:00,0.0220967301555024,1.0,tp,0.0292426032742905
okx,ZETA_USDT_SWAP,2025-07-10 17:30:00+00:00,2025-07-10 21:30:00+00:00,0.0220199750145413,1.0,tp,0.0323108718938414
okx,ANIME_USDT_SWAP,2025-07-10 17:30:00+00:00,2025-07-10 21:30:00+00:00,0.0210554370110732,1.0,tp,0.0323397746117544
okx,INJ_USDT_SWAP,2025-07-10 17:30:00+00:00,2025-07-10 21:30:00+00:00,0.020329524083552,1.0,tp,0.0398059504919736
okx,SOPH_USDT_SWAP,2025-07-10 17:45:00+00:00,2025-07-11 00:15:00+00:00,0.0262589481978913,1.0,tp,0.034198526263764
okx,API3_USDT_SWAP,2025-07-10 17:45:00+00:00,2025-07-10 22:00:00+00:00,0.0246857879648917,1.0,tp,0.0346288599800639
okx,METIS_USDT_SWAP,2025-07-10 17:45:00+00:00,2025-07-10 21:30:00+00:00,0.0236056385714147,1.0,tp,0.0374948450502063
okx,ICX_USDT_SWAP,2025-07-10 18:15:00+00:00,2025-07-10 20:00:00+00:00,0.0215756231735021,1.0,sl,-0.0122571170992018
okx,IOTA_USDT_SWAP,2025-07-10 20:00:00+00:00,2025-07-10 23:00:00+00:00,0.0284101635002108,1.0,tp,0.0431326257679021
okx,LQTY_USDT_SWAP,2025-07-10 22:45:00+00:00,2025-07-11 00:30:00+00:00,0.0246810797241204,1.0,sl,-0.0217326819676022
okx,GMX_USDT_SWAP,2025-07-11 01:45:00+00:00,2025-07-11 03:15:00+00:00,0.0339767501091476,1.0,sl,-0.0204812479861472
okx,SYRUP_USDT_SWAP,2025-07-11 03:30:00+00:00,2025-07-11 06:15:00+00:00,0.0338188539985176,1.0,tp,0.0660363832712596
okx,GAS_USDT_SWAP,2025-07-12 02:15:00+00:00,2025-07-12 05:45:00+00:00,0.0355774980434608,1.0,tp,0.0508387086170838
okx,HYPE_USDT_SWAP,2025-07-12 23:00:00+00:00,2025-07-13 14:30:00+00:00,0.0256633345838019,1.0,tp,0.035072129707687
okx,HOME_USDT_SWAP,2025-07-13 00:30:00+00:00,2025-07-13 05:00:00+00:00,0.0369205426088976,1.0,tp,0.0501771713166334
okx,IMX_USDT_SWAP,2025-07-13 01:00:00+00:00,2025-07-13 07:30:00+00:00,0.0225519318492838,1.0,tp,0.041343872081363
okx,ZETA_USDT_SWAP,2025-07-13 01:00:00+00:00,2025-07-13 13:45:00+00:00,0.0203980069878909,1.0,tp,0.0547105580769022
okx,BIGTIME_USDT_SWAP,2025-07-13 01:15:00+00:00,2025-07-13 04:15:00+00:00,0.02257965904504,1.0,tp,0.0542787876490888
okx,ANIME_USDT_SWAP,2025-07-13 01:45:00+00:00,2025-07-13 19:45:00+00:00,0.0225119704504412,1.0,timeout,0.0174386920980924
okx,STX_USDT_SWAP,2025-07-13 02:00:00+00:00,2025-07-13 08:30:00+00:00,0.0214176086841581,1.0,tp,0.0339558195676528
okx,PYTH_USDT_SWAP,2025-07-13 02:45:00+00:00,2025-07-13 05:00:00+00:00,0.0554134607418568,1.0,tp,0.0585928510903139
okx,HBAR_USDT_SWAP,2025-07-13 02:45:00+00:00,2025-07-13 05:15:00+00:00,0.0227316168347209,1.0,tp,0.041477850576858
okx,IOTA_USDT_SWAP,2025-07-13 03:15:00+00:00,2025-07-13 05:45:00+00:00,0.0223052510806777,1.0,tp,0.0354373251862767
okx,ZIL_USDT_SWAP,2025-07-13 04:15:00+00:00,2025-07-13 13:00:00+00:00,0.020493609747332,1.0,tp,0.0291909876974458
okx,ALGO_USDT_SWAP,2025-07-13 05:15:00+00:00,2025-07-13 07:00:00+00:00,0.0236945344682431,1.0,tp,0.0414866902540616
okx,ADA_USDT_SWAP,2025-07-13 05:30:00+00:00,2025-07-13 14:30:00+00:00,0.0245465084729072,1.0,tp,0.0337986323017629
okx,CVX_USDT_SWAP,2025-07-13 06:15:00+00:00,2025-07-13 07:45:00+00:00,0.0227269192777302,1.0,tp,0.0283600948962661
okx,BIO_USDT_SWAP,2025-07-13 07:30:00+00:00,2025-07-13 12:00:00+00:00,0.0240167416232656,1.0,tp,0.0468862869236319
okx,PENGU_USDT_SWAP,2025-07-13 10:15:00+00:00,2025-07-13 11:45:00+00:00,0.0355970735466144,1.0,tp,0.0911212525143805
okx,POPCAT_USDT_SWAP,2025-07-13 12:15:00+00:00,2025-07-13 19:30:00+00:00,0.0210074616336701,1.0,tp,0.0498176178202696
okx,PNUT_USDT_SWAP,2025-07-13 12:30:00+00:00,2025-07-13 15:00:00+00:00,0.0210431234669429,1.0,sl,-0.0234918004535082
okx,SYRUP_USDT_SWAP,2025-07-14 01:30:00+00:00,2025-07-14 03:30:00+00:00,0.0281138800201843,1.0,tp,0.0597579333749882
okx,TIA_USDT_SWAP,2025-07-14 01:45:00+00:00,2025-07-14 16:00:00+00:00,0.0228955127719164,1.0,sl,-0.0218517415015829
okx,SHIB_USDT_SWAP,2025-07-14 01:45:00+00:00,2025-07-14 05:00:00+00:00,0.0216871772727842,1.0,tp,0.0341696745618584
okx,WAL_USDT_SWAP,2025-07-14 02:00:00+00:00,2025-07-14 05:45:00+00:00,0.0206594448194661,1.0,tp,0.0461107816263643
