source,symbol,entry_time,exit_time,score,w,outcome,gross_ret
okx,KAITO_USDT_SWAP,2025-06-09 14:00:00+00:00,2025-06-09 17:15:00+00:00,0.042956683274292376,1.6137461371103072,tp,0.0553765356898832
okx,SHELL_USDT_SWAP,2025-06-09 14:00:00+00:00,2025-06-09 15:15:00+00:00,0.03163383981755861,0.8424297895547739,tp,0.0513193009295254
okx,ACH_USDT_SWAP,2025-06-09 14:00:00+00:00,2025-06-09 18:30:00+00:00,0.023090121397400798,0.8424297895547739,tp,0.0264251307221905
okx,AVAX_USDT_SWAP,2025-06-09 14:15:00+00:00,2025-06-09 21:15:00+00:00,0.02203541373781881,0.5422879255453166,tp,0.0338366373025835
okx,ETHW_USDT_SWAP,2025-06-09 16:15:00+00:00,2025-06-09 23:45:00+00:00,0.024150454247733134,0.8424297895547739,tp,0.0399523893295796
okx,GPS_USDT_SWAP,2025-06-09 17:00:00+00:00,2025-06-09 21:00:00+00:00,0.05655177370944118,2.0,tp,0.0709654966309714
okx,ANIME_USDT_SWAP,2025-06-09 17:30:00+00:00,2025-06-09 19:30:00+00:00,0.06879200586579154,2.0,tp,0.1162283755292701
okx,MASK_USDT_SWAP,2025-06-09 21:45:00+00:00,2025-06-10 01:45:00+00:00,0.027311012827488625,0.8424297895547739,tp,0.033645606597336
okx,SOPH_USDT_SWAP,2025-06-09 23:30:00+00:00,2025-06-10 01:00:00+00:00,0.024357022265272067,0.8424297895547739,tp,0.0388283777801194
okx,WCT_USDT_SWAP,2025-06-10 00:00:00+00:00,2025-06-10 00:30:00+00:00,0.022195583051920473,0.5422879255453166,sl,-0.0136255405841202
okx,INIT_USDT_SWAP,2025-06-10 08:00:00+00:00,2025-06-10 10:00:00+00:00,0.02940847989827537,0.8424297895547739,tp,0.0580305646114056
okx,KMNO_USDT_SWAP,2025-06-10 19:00:00+00:00,2025-06-10 20:45:00+00:00,0.026717901060642372,0.8424297895547739,tp,0.0500383687191092
okx,JELLYJELLY_USDT_SWAP,2025-06-13 16:45:00+00:00,2025-06-13 23:15:00+00:00,0.051318565331984006,2.0,tp,0.1593711140007165
okx,BCH_USDT_SWAP,2025-06-13 17:30:00+00:00,2025-06-13 23:15:00+00:00,0.034437878570910935,1.0095440043061064,tp,0.0390071401364415
okx,JTO_USDT_SWAP,2025-06-15 12:00:00+00:00,2025-06-15 13:00:00+00:00,0.025712481093790807,0.8424297895547739,tp,0.038041244514738
okx,POPCAT_USDT_SWAP,2025-06-15 13:30:00+00:00,2025-06-15 15:00:00+00:00,0.022099994837051745,0.5422879255453166,tp,0.0442665895135716
okx,AAVE_USDT_SWAP,2025-06-16 03:15:00+00:00,2025-06-16 05:45:00+00:00,0.02297257262766636,0.8424297895547739,tp,0.0362941733871431
okx,COMP_USDT_SWAP,2025-06-16 03:45:00+00:00,2025-06-16 06:30:00+00:00,0.030259076244213163,0.8424297895547739,tp,0.0432453261714702
okx,DOOD_USDT_SWAP,2025-06-17 19:15:00+00:00,2025-06-17 23:30:00+00:00,0.025186736847718064,0.8424297895547739,tp,0.0508622025882488
okx,JELLYJELLY_USDT_SWAP,2025-06-18 17:30:00+00:00,2025-06-19 11:30:00+00:00,0.027437870739248492,0.8424297895547739,timeout,0.0189728491985607
okx,EIGEN_USDT_SWAP,2025-06-18 20:30:00+00:00,2025-06-19 14:30:00+00:00,0.032689272905825593,0.8424297895547739,timeout,0.0017615971814444
okx,RAY_USDT_SWAP,2025-06-18 23:45:00+00:00,2025-06-19 00:45:00+00:00,0.035918337221890535,1.0095440043061064,tp,0.0455415235872849
okx,API3_USDT_SWAP,2025-06-19 00:30:00+00:00,2025-06-19 07:45:00+00:00,0.027090680619100097,0.8424297895547739,sl,-0.0177446440267253
okx,GPS_USDT_SWAP,2025-06-19 17:30:00+00:00,2025-06-20 09:15:00+00:00,0.031397449847211274,0.8424297895547739,tp,0.0491426254653393
okx,HYPE_USDT_SWAP,2025-06-22 21:00:00+00:00,2025-06-23 15:00:00+00:00,0.04360901159578236,1.8796254501800733,timeout,0.0138724314326177
okx,FARTCOIN_USDT_SWAP,2025-06-22 22:00:00+00:00,2025-06-23 16:00:00+00:00,0.05498860565434316,2.0,timeout,-0.0063269687041013
okx,MUBARAK_USDT_SWAP,2025-06-23 01:00:00+00:00,2025-06-23 14:15:00+00:00,0.040878084265035496,1.2035150201464977,tp,0.0592688277318171
okx,S_USDT_SWAP,2025-06-23 01:00:00+00:00,2025-06-23 04:30:00+00:00,0.022931896517945447,0.8424297895547739,tp,0.0447884360512376
okx,MORPHO_USDT_SWAP,2025-06-23 01:30:00+00:00,2025-06-23 17:45:00+00:00,0.03947269868411256,1.2035150201464977,tp,0.0477652536170061
okx,SPK_USDT_SWAP,2025-06-23 01:30:00+00:00,2025-06-23 08:00:00+00:00,0.029135975463376852,0.8424297895547739,tp,0.0799602076824197
okx,SHELL_USDT_SWAP,2025-06-23 02:15:00+00:00,2025-06-23 05:00:00+00:00,0.029034005404721126,0.8424297895547739,tp,0.0514468661656797
okx,MERL_USDT_SWAP,2025-06-23 03:30:00+00:00,2025-06-23 13:45:00+00:00,0.027926474309800758,0.8424297895547739,tp,0.0363554560330896
okx,MOVE_USDT_SWAP,2025-06-23 07:00:00+00:00,2025-06-23 09:15:00+00:00,0.021903488858353245,0.5422879255453166,tp,0.0770145419869836
okx,RESOLV_USDT_SWAP,2025-06-23 07:30:00+00:00,2025-06-23 09:15:00+00:00,0.03047192343992831,0.8424297895547739,tp,0.0685048510556081
okx,BAND_USDT_SWAP,2025-06-23 09:15:00+00:00,2025-06-23 14:00:00+00:00,0.023986008084871495,0.8424297895547739,tp,0.0273961748526909
okx,RAY_USDT_SWAP,2025-06-23 18:00:00+00:00,2025-06-23 22:15:00+00:00,0.03033073415522799,0.8424297895547739,tp,0.0628540614693078
okx,WIF_USDT_SWAP,2025-06-23 18:15:00+00:00,2025-06-23 20:30:00+00:00,0.03963111763170713,1.2035150201464977,tp,0.076536141982527
okx,SSV_USDT_SWAP,2025-06-23 18:15:00+00:00,2025-06-24 06:30:00+00:00,0.02431219636689008,0.8424297895547739,tp,0.0676478149981685
okx,FARTCOIN_USDT_SWAP,2025-06-23 18:30:00+00:00,2025-06-24 06:45:00+00:00,0.05705020085421601,2.0,tp,0.1043856240781342
okx,WLD_USDT_SWAP,2025-06-23 18:30:00+00:00,2025-06-23 22:30:00+00:00,0.02867235356162095,0.8424297895547739,tp,0.0635050997093913
okx,SNX_USDT_SWAP,2025-06-23 18:30:00+00:00,2025-06-23 22:30:00+00:00,0.02431931756497256,0.8424297895547739,tp,0.0506547338526961
okx,ARB_USDT_SWAP,2025-06-23 18:30:00+00:00,2025-06-23 22:15:00+00:00,0.024249983435475065,0.8424297895547739,tp,0.0588875345230142
okx,AAVE_USDT_SWAP,2025-06-23 18:45:00+00:00,2025-06-23 22:30:00+00:00,0.029275942437569605,0.8424297895547739,tp,0.0606217916045079
okx,METIS_USDT_SWAP,2025-06-23 18:45:00+00:00,2025-06-23 22:30:00+00:00,0.02411303162364555,0.8424297895547739,tp,0.0558801806303712
okx,ONDO_USDT_SWAP,2025-06-23 19:00:00+00:00,2025-06-23 22:15:00+00:00,0.029893501533138495,0.8424297895547739,tp,0.0599930819067808
okx,LDO_USDT_SWAP,2025-06-23 20:45:00+00:00,2025-06-24 14:45:00+00:00,0.026248928178003606,0.8424297895547739,timeout,0.0370263650770781
okx,SOON_USDT_SWAP,2025-06-24 09:30:00+00:00,2025-06-24 13:00:00+00:00,0.025209369512686264,0.8424297895547739,tp,0.0468427784204381
okx,BCH_USDT_SWAP,2025-06-25 02:00:00+00:00,2025-06-25 20:00:00+00:00,0.02275161652348017,0.5422879255453166,timeout,0.0216568544995794
okx,GPS_USDT_SWAP,2025-06-25 08:30:00+00:00,2025-06-25 11:45:00+00:00,0.03463321037020583,1.0095440043061064,tp,0.0844573649149138
okx,MOVE_USDT_SWAP,2025-06-25 09:45:00+00:00,2025-06-26 03:45:00+00:00,0.026748889368781247,0.8424297895547739,timeout,0.0265818470975804
okx,DOOD_USDT_SWAP,2025-06-27 05:45:00+00:00,2025-06-27 07:00:00+00:00,0.027881818958396382,0.8424297895547739,tp,0.0390084653472544
okx,SHELL_USDT_SWAP,2025-06-27 08:15:00+00:00,2025-06-27 14:15:00+00:00,0.03427552029191974,1.0095440043061064,tp,0.0480698993112203
okx,FARTCOIN_USDT_SWAP,2025-06-27 08:30:00+00:00,2025-06-27 18:45:00+00:00,0.028574198714359414,0.8424297895547739,sl,-0.0204702912878331
okx,PENGU_USDT_SWAP,2025-06-27 09:30:00+00:00,2025-06-27 15:45:00+00:00,0.03256949443074514,0.8424297895547739,tp,0.0487047943794736
okx,KMNO_USDT_SWAP,2025-06-27 21:45:00+00:00,2025-06-28 10:15:00+00:00,0.0231219613647475,0.8424297895547739,tp,0.0338727495328921
okx,ZETA_USDT_SWAP,2025-06-27 22:30:00+00:00,2025-06-28 16:15:00+00:00,0.023514243617616365,0.8424297895547739,tp,0.0244065263928021
okx,W_USDT_SWAP,2025-06-28 01:30:00+00:00,2025-06-28 02:15:00+00:00,0.044204464258699706,1.8796254501800733,tp,0.0577350975666555
okx,LA_USDT_SWAP,2025-06-28 15:30:00+00:00,2025-06-29 04:45:00+00:00,0.02294331025664103,0.8424297895547739,tp,0.0415174931830253
okx,JELLYJELLY_USDT_SWAP,2025-06-28 17:00:00+00:00,2025-06-28 17:30:00+00:00,0.04413817008476298,1.8796254501800733,tp,0.0594457594401975
okx,SPK_USDT_SWAP,2025-06-28 19:15:00+00:00,2025-06-29 05:30:00+00:00,0.022288090462870714,0.5422879255453166,tp,0.0454497666358439
okx,MEME_USDT_SWAP,2025-06-29 21:15:00+00:00,2025-06-29 22:15:00+00:00,0.023234522996504917,0.8424297895547739,tp,0.0247186002223198
okx,DYDX_USDT_SWAP,2025-06-29 21:30:00+00:00,2025-06-29 22:15:00+00:00,0.02331781379814606,0.8424297895547739,tp,0.0262252887873744
okx,ARKM_USDT_SWAP,2025-06-29 22:00:00+00:00,2025-06-29 22:30:00+00:00,0.021920271085369765,0.5422879255453166,tp,0.0321006484342873
okx,KAITO_USDT_SWAP,2025-07-01 22:30:00+00:00,2025-07-02 01:15:00+00:00,0.023339178853927056,0.8424297895547739,sl,-0.0164852871629681
okx,PENGU_USDT_SWAP,2025-07-02 04:00:00+00:00,2025-07-02 06:00:00+00:00,0.05133672690756441,2.0,tp,0.0797980271543969
okx,LRC_USDT_SWAP,2025-07-02 05:45:00+00:00,2025-07-02 12:15:00+00:00,0.02860065137820928,0.8424297895547739,tp,0.0395363069990346
okx,PLUME_USDT_SWAP,2025-07-02 06:00:00+00:00,2025-07-02 14:15:00+00:00,0.04441584108679683,1.8796254501800733,tp,0.0731783896491617
okx,NEIRO_USDT_SWAP,2025-07-02 06:00:00+00:00,2025-07-02 13:15:00+00:00,0.03668522552140727,1.2035150201464977,tp,0.0525201805448685
okx,ETHFI_USDT_SWAP,2025-07-02 07:30:00+00:00,2025-07-02 16:15:00+00:00,0.031097770933089644,0.8424297895547739,tp,0.0424928784369906
okx,VIRTUAL_USDT_SWAP,2025-07-02 07:30:00+00:00,2025-07-02 14:00:00+00:00,0.026647501215134303,0.8424297895547739,tp,0.0369477250897538
okx,EIGEN_USDT_SWAP,2025-07-02 08:00:00+00:00,2025-07-02 15:15:00+00:00,0.026585149927338025,0.8424297895547739,tp,0.0382199856858744
okx,MUBARAK_USDT_SWAP,2025-07-02 08:30:00+00:00,2025-07-02 16:00:00+00:00,0.03202857629965812,0.8424297895547739,tp,0.0496297181741607
okx,INJ_USDT_SWAP,2025-07-02 08:45:00+00:00,2025-07-02 15:15:00+00:00,0.027672728545438823,0.8424297895547739,tp,0.0398995425508903
okx,STRK_USDT_SWAP,2025-07-02 08:45:00+00:00,2025-07-02 16:15:00+00:00,0.0242964359450092,0.8424297895547739,tp,0.0337670929532132
okx,AIXBT_USDT_SWAP,2025-07-02 09:15:00+00:00,2025-07-02 13:15:00+00:00,0.027027540819970493,0.8424297895547739,tp,0.0369102671646397
okx,BERA_USDT_SWAP,2025-07-02 12:45:00+00:00,2025-07-02 16:15:00+00:00,0.0274799923585921,0.8424297895547739,tp,0.0327898686532808
okx,VIRTUAL_USDT_SWAP,2025-07-02 14:00:00+00:00,2025-07-02 16:15:00+00:00,0.023388534802910466,0.8424297895547739,tp,0.0449600384128971
okx,ZK_USDT_SWAP,2025-07-02 14:30:00+00:00,2025-07-02 16:30:00+00:00,0.027117935443341196,0.8424297895547739,tp,0.035995212423884
okx,WIF_USDT_SWAP,2025-07-02 14:45:00+00:00,2025-07-02 16:15:00+00:00,0.027682210905721878,0.8424297895547739,tp,0.0489382974088004
okx,MEME_USDT_SWAP,2025-07-02 14:45:00+00:00,2025-07-02 16:15:00+00:00,0.021964931113744014,0.5422879255453166,tp,0.0292529387797255
okx,PNUT_USDT_SWAP,2025-07-02 15:15:00+00:00,2025-07-02 16:15:00+00:00,0.022387428682875136,0.5422879255453166,tp,0.046610800846865
okx,INIT_USDT_SWAP,2025-07-02 16:00:00+00:00,2025-07-02 16:15:00+00:00,0.024476623658961628,0.8424297895547739,tp,0.0359934205028635
okx,FARTCOIN_USDT_SWAP,2025-07-02 16:30:00+00:00,2025-07-02 20:45:00+00:00,0.03152196605733744,0.8424297895547739,tp,0.063596348045408
okx,AIXBT_USDT_SWAP,2025-07-06 15:00:00+00:00,2025-07-07 02:30:00+00:00,0.02334982741001312,0.8424297895547739,tp,0.0423609697635092
okx,LQTY_USDT_SWAP,2025-07-06 15:30:00+00:00,2025-07-06 22:45:00+00:00,0.029417671055754175,0.8424297895547739,tp,0.0555286280586102
okx,ETHFI_USDT_SWAP,2025-07-09 08:30:00+00:00,2025-07-09 18:30:00+00:00,0.023647499195515044,0.8424297895547739,tp,0.038941917439647
okx,EIGEN_USDT_SWAP,2025-07-09 19:15:00+00:00,2025-07-09 22:15:00+00:00,0.025876714512784352,0.8424297895547739,tp,0.0398274278521844
okx,PEPE_USDT_SWAP,2025-07-09 19:45:00+00:00,2025-07-09 21:15:00+00:00,0.025728652584605532,0.8424297895547739,tp,0.0405605783790103
okx,TIA_USDT_SWAP,2025-07-09 19:45:00+00:00,2025-07-09 22:00:00+00:00,0.02246114707804009,0.5422879255453166,tp,0.0461483123915009
okx,FARTCOIN_USDT_SWAP,2025-07-09 20:00:00+00:00,2025-07-10 08:30:00+00:00,0.02805427506316715,0.8424297895547739,tp,0.0706856646759155
okx,MEW_USDT_SWAP,2025-07-09 20:15:00+00:00,2025-07-10 05:00:00+00:00,0.024216390192812177,0.8424297895547739,tp,0.0399236420195228
okx,W_USDT_SWAP,2025-07-09 20:15:00+00:00,2025-07-10 14:15:00+00:00,0.023608548222407582,0.8424297895547739,timeout,0.0199173797580405
okx,PNUT_USDT_SWAP,2025-07-09 20:30:00+00:00,2025-07-10 04:45:00+00:00,0.04775014770209147,2.0,tp,0.060071033034537
okx,TURBO_USDT_SWAP,2025-07-09 21:00:00+00:00,2025-07-10 15:00:00+00:00,0.023242175130416987,0.8424297895547739,timeout,0.0276356192425792
okx,JELLYJELLY_USDT_SWAP,2025-07-09 21:15:00+00:00,2025-07-09 23:30:00+00:00,0.035662556302233965,1.0095440043061064,tp,0.0730171839829167
okx,PENGU_USDT_SWAP,2025-07-09 22:15:00+00:00,2025-07-10 01:30:00+00:00,0.02701829284367793,0.8424297895547739,tp,0.0514608993365293
okx,HUMA_USDT_SWAP,2025-07-10 12:30:00+00:00,2025-07-10 16:45:00+00:00,0.031115727986872992,0.8424297895547739,tp,0.0445565848117535
okx,SPK_USDT_SWAP,2025-07-10 12:45:00+00:00,2025-07-10 17:30:00+00:00,0.021972020795505632,0.5422879255453166,tp,0.0409079437656061
okx,SUSHI_USDT_SWAP,2025-07-10 17:15:00+00:00,2025-07-10 21:30:00+00:00,0.02501918561951966,0.8424297895547739,tp,0.0361192351529287
okx,CFX_USDT_SWAP,2025-07-10 17:15:00+00:00,2025-07-10 18:15:00+00:00,0.02285008200134231,0.8424297895547739,tp,0.0327826529837342
okx,AXS_USDT_SWAP,2025-07-10 17:30:00+00:00,2025-07-10 21:30:00+00:00,0.024096604137131782,0.8424297895547739,tp,0.0287440468044979
okx,LUNA_USDT_SWAP,2025-07-10 17:30:00+00:00,2025-07-10 21:30:00+00:00,0.022096730155502498,0.5422879255453166,tp,0.0292426032742905
okx,ZETA_USDT_SWAP,2025-07-10 17:30:00+00:00,2025-07-10 21:30:00+00:00,0.022019975014541334,0.5422879255453166,tp,0.0323108718938414
okx,SOPH_USDT_SWAP,2025-07-10 17:45:00+00:00,2025-07-11 00:15:00+00:00,0.026258948197891343,0.8424297895547739,tp,0.034198526263764
okx,API3_USDT_SWAP,2025-07-10 17:45:00+00:00,2025-07-10 22:00:00+00:00,0.024685787964891716,0.8424297895547739,tp,0.0346288599800639
okx,METIS_USDT_SWAP,2025-07-10 17:45:00+00:00,2025-07-10 21:30:00+00:00,0.023605638571414723,0.8424297895547739,tp,0.0374948450502063
okx,BLUR_USDT_SWAP,2025-07-10 17:45:00+00:00,2025-07-10 21:45:00+00:00,0.023604535100847805,0.8424297895547739,tp,0.0329497214226484
okx,POL_USDT_SWAP,2025-07-10 18:00:00+00:00,2025-07-10 22:00:00+00:00,0.027793714793600783,0.8424297895547739,tp,0.0368472250945746
okx,S_USDT_SWAP,2025-07-10 18:00:00+00:00,2025-07-10 21:30:00+00:00,0.025510235534875848,0.8424297895547739,tp,0.039218588962226
okx,TRB_USDT_SWAP,2025-07-10 18:00:00+00:00,2025-07-10 22:15:00+00:00,0.023575903116633084,0.8424297895547739,tp,0.0356031528939444
okx,GMT_USDT_SWAP,2025-07-10 18:30:00+00:00,2025-07-10 21:30:00+00:00,0.023205620071240524,0.8424297895547739,tp,0.0298517311981838
okx,LQTY_USDT_SWAP,2025-07-10 22:45:00+00:00,2025-07-11 00:30:00+00:00,0.024681079724120484,0.8424297895547739,sl,-0.0217326819676022
okx,GMX_USDT_SWAP,2025-07-11 01:45:00+00:00,2025-07-11 03:15:00+00:00,0.03397675010914768,0.8424297895547739,sl,-0.0204812479861472
okx,SYRUP_USDT_SWAP,2025-07-11 03:30:00+00:00,2025-07-11 06:15:00+00:00,0.03381885399851767,0.8424297895547739,tp,0.0660363832712596
okx,GAS_USDT_SWAP,2025-07-12 02:15:00+00:00,2025-07-12 05:45:00+00:00,0.035577498043460824,1.0095440043061064,tp,0.0508387086170838
okx,HYPE_USDT_SWAP,2025-07-12 23:00:00+00:00,2025-07-13 14:30:00+00:00,0.02566333458380195,0.8424297895547739,tp,0.035072129707687
okx,HOME_USDT_SWAP,2025-07-13 00:30:00+00:00,2025-07-13 05:00:00+00:00,0.03692054260889768,1.2035150201464977,tp,0.0501771713166334
okx,IMX_USDT_SWAP,2025-07-13 01:00:00+00:00,2025-07-13 07:30:00+00:00,0.022551931849283884,0.5422879255453166,tp,0.041343872081363
okx,BIGTIME_USDT_SWAP,2025-07-13 01:15:00+00:00,2025-07-13 04:15:00+00:00,0.02257965904504009,0.5422879255453166,tp,0.0542787876490888
okx,ANIME_USDT_SWAP,2025-07-13 01:45:00+00:00,2025-07-13 19:45:00+00:00,0.022511970450441208,0.5422879255453166,timeout,0.0174386920980924
okx,PYTH_USDT_SWAP,2025-07-13 02:45:00+00:00,2025-07-13 05:00:00+00:00,0.05541346074185686,2.0,tp,0.0585928510903139
okx,HBAR_USDT_SWAP,2025-07-13 02:45:00+00:00,2025-07-13 05:15:00+00:00,0.022731616834720924,0.5422879255453166,tp,0.041477850576858
okx,IOTA_USDT_SWAP,2025-07-13 03:15:00+00:00,2025-07-13 05:45:00+00:00,0.02230525108067772,0.5422879255453166,tp,0.0354373251862767
okx,AGLD_USDT_SWAP,2025-07-13 03:30:00+00:00,2025-07-13 03:45:00+00:00,0.0331333632036963,0.8424297895547739,sl,-0.0228427082189162
okx,LAYER_USDT_SWAP,2025-07-13 04:30:00+00:00,2025-07-13 22:30:00+00:00,0.03585974047365129,1.0095440043061064,timeout,-0.0155129518513098
okx,ZRO_USDT_SWAP,2025-07-13 04:45:00+00:00,2025-07-13 14:30:00+00:00,0.02552067197786995,0.8424297895547739,tp,0.039272029667037
okx,ALGO_USDT_SWAP,2025-07-13 05:15:00+00:00,2025-07-13 07:00:00+00:00,0.023694534468243152,0.8424297895547739,tp,0.0414866902540616
okx,ADA_USDT_SWAP,2025-07-13 05:30:00+00:00,2025-07-13 14:30:00+00:00,0.024546508472907215,0.8424297895547739,tp,0.0337986323017629
okx,CVX_USDT_SWAP,2025-07-13 06:15:00+00:00,2025-07-13 07:45:00+00:00,0.022726919277730254,0.5422879255453166,tp,0.0283600948962661
okx,BIO_USDT_SWAP,2025-07-13 07:30:00+00:00,2025-07-13 12:00:00+00:00,0.02401674162326568,0.8424297895547739,tp,0.0468862869236319
okx,PENGU_USDT_SWAP,2025-07-13 10:15:00+00:00,2025-07-13 11:45:00+00:00,0.03559707354661444,1.0095440043061064,tp,0.0911212525143805
okx,SYRUP_USDT_SWAP,2025-07-14 01:30:00+00:00,2025-07-14 03:30:00+00:00,0.028113880020184397,0.8424297895547739,tp,0.0597579333749882
okx,TIA_USDT_SWAP,2025-07-14 01:45:00+00:00,2025-07-14 16:00:00+00:00,0.022895512771916444,0.8424297895547739,sl,-0.0218517415015829
okx,AIXBT_USDT_SWAP,2025-07-14 02:30:00+00:00,2025-07-14 03:45:00+00:00,0.029191352261764846,0.8424297895547739,tp,0.0587499049149222
okx,BIO_USDT_SWAP,2025-07-14 03:15:00+00:00,2025-07-14 05:30:00+00:00,0.03639118733927198,1.2035150201464977,tp,0.0804854140675632
okx,TURBO_USDT_SWAP,2025-07-14 03:30:00+00:00,2025-07-14 04:30:00+00:00,0.06917949810865114,2.0,tp,0.0870012039016741
okx,MOODENG_USDT_SWAP,2025-07-14 04:15:00+00:00,2025-07-14 05:00:00+00:00,0.025132344532572654,0.8424297895547739,tp,0.0719789084620092
okx,H_USDT_SWAP,2025-07-14 13:00:00+00:00,2025-07-14 14:45:00+00:00,0.06449444726432141,2.0,sl,-0.0445278715455996
okx,1INCH_USDT_SWAP,2025-07-14 18:00:00+00:00,2025-07-14 21:00:00+00:00,0.0506938904078363,2.0,tp,0.076161495470215
okx,DOOD_USDT_SWAP,2025-07-15 02:45:00+00:00,2025-07-15 07:00:00+00:00,0.039226349964543675,1.2035150201464977,tp,0.0826287812991355
okx,ATH_USDT_SWAP,2025-07-15 09:15:00+00:00,2025-07-15 11:00:00+00:00,0.02271247154634201,0.5422879255453166,tp,0.0505312526820802
okx,LQTY_USDT_SWAP,2025-07-15 16:00:00+00:00,2025-07-16 10:00:00+00:00,0.04975724056140946,2.0,timeout,0.0224494886505361
okx,ETHFI_USDT_SWAP,2025-07-15 16:15:00+00:00,2025-07-16 01:15:00+00:00,0.045854407876117574,1.8796254501800733,tp,0.0804654214115014
okx,ZK_USDT_SWAP,2025-07-15 16:15:00+00:00,2025-07-16 00:45:00+00:00,0.03847447879808803,1.2035150201464977,tp,0.0615726670135359
okx,ENS_USDT_SWAP,2025-07-15 16:15:00+00:00,2025-07-15 23:45:00+00:00,0.03440629006932303,1.0095440043061064,tp,0.0597591357262872
okx,EIGEN_USDT_SWAP,2025-07-15 16:30:00+00:00,2025-07-16 06:45:00+00:00,0.04453124345975213,1.8796254501800733,tp,0.0746342303850136
okx,PEOPLE_USDT_SWAP,2025-07-15 16:30:00+00:00,2025-07-16 10:30:00+00:00,0.038961167575230674,1.2035150201464977,timeout,0.0239661654135339
okx,ETH_USDT_SWAP,2025-07-15 17:00:00+00:00,2025-07-16 07:00:00+00:00,0.02216502518902266,0.5422879255453166,tp,0.0378064176678742
okx,XLM_USDT_SWAP,2025-07-16 03:15:00+00:00,2025-07-16 21:15:00+00:00,0.036213336471138356,1.0095440043061064,timeout,0.0161019352868021
okx,POPCAT_USDT_SWAP,2025-07-16 08:30:00+00:00,2025-07-16 12:00:00+00:00,0.02893080766652914,0.8424297895547739,tp,0.0541373151908364
okx,HBAR_USDT_SWAP,2025-07-16 09:15:00+00:00,2025-07-16 23:30:00+00:00,0.028134914118202906,0.8424297895547739,sl,-0.0188411568116075
okx,SPK_USDT_SWAP,2025-07-16 09:30:00+00:00,2025-07-17 03:30:00+00:00,0.022741265008544363,0.5422879255453166,timeout,0.0173992673992673
