feature,bin,lower,upper,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
efficiency24,"[-inf, 0.1)",-inf,0.1,145,-10.287651269822312,-32.49371919008091,-1491.7094341242355,0.7627529546440408,False,0.30344827586206896,101,0
efficiency24,"[0.1, 0.2)",0.1,0.2,75,-26.646498548208033,-48.37292362773858,-1998.4873911156026,0.5079395337891492,False,0.25333333333333335,56,0
efficiency24,"[0.2, 0.4)",0.2,0.4,28,-16.29666492028728,-47.27892716300862,-456.30661776804385,0.698770576070115,False,0.2857142857142857,20,0
efficiency24,"[0.4, 0.6)",0.4,0.6,2,17.23862712949971,17.23862712949971,34.47725425899942,1.9137571777671263,False,0.5,1,0
efficiency24,"[0.6, 0.8)",0.6,0.8,1,98.35385018334365,98.35385018334365,98.35385018334365,inf,True,1.0,0,0
efficiency24,"[0.8, inf)",0.8,inf,0,,,0.0,,False,,0,0
efficiency24,missing,,,0,,,0.0,,False,,0,0
volume_ratio,"[-inf, 0.5)",-inf,0.5,14,-8.176918475985785,-28.755503349525128,-114.47685866380098,0.7133684663080918,False,0.14285714285714285,12,0
volume_ratio,"[0.5, 1.0)",0.5,1.0,63,-28.277706660073633,-34.419064825569315,-1781.4955195846387,0.30541712399655907,False,0.19047619047619047,51,0
volume_ratio,"[1.0, 1.5)",1.0,1.5,51,-28.588610151511563,-49.26083111686295,-1458.0191177270897,0.44703428849893184,False,0.17647058823529413,42,0
volume_ratio,"[1.5, 2.0)",1.5,2.0,38,2.8472405201983775,-33.46321997918898,108.19513976753835,1.0646365765453916,False,0.39473684210526316,23,0
volume_ratio,"[2.0, 3.0)",2.0,3.0,31,21.29428404390154,7.602289380915801,660.1228053609478,1.5645797268959982,False,0.5161290322580645,15,0
volume_ratio,"[3.0, inf)",3.0,inf,54,-22.74071829108326,-45.72415867042932,-1227.998787718496,0.6448312235736353,False,0.35185185185185186,35,0
volume_ratio,missing,,,0,,,0.0,,False,,0,0
ma_slope_atr,"[-inf, -0.1)",-inf,-0.1,9,-19.26608194096944,-45.20472113467953,-173.39473746872494,0.7427512972550093,False,0.3333333333333333,6,0
ma_slope_atr,"[-0.1, 0.0)",-0.1,0.0,131,-20.675979824450202,-40.57557146802225,-2708.553357002977,0.5712328331888078,False,0.26717557251908397,96,0
ma_slope_atr,"[0.0, 0.05)",0.0,0.05,78,-4.643717364071071,-29.146422609472292,-362.2099543975435,0.8919391913354411,False,0.34615384615384615,51,0
ma_slope_atr,"[0.05, 0.1)",0.05,0.1,24,-3.97310021020707,-28.141631724690736,-95.35440504496968,0.8948297950169467,False,0.2916666666666667,17,0
ma_slope_atr,"[0.1, 0.2)",0.1,0.2,9,-52.68443162792488,-45.76866764275265,-474.1598846513239,0.27265715811743824,False,0.1111111111111111,8,0
ma_slope_atr,"[0.2, inf)",0.2,inf,0,,,0.0,,False,,0,0
ma_slope_atr,missing,,,0,,,0.0,,False,,0,0
