event_id,symbol,fold,minutes,policy,kept,net_bp,signal_i,near_zero_bars,contraction_ratio,proximity_atr,separation_delta
OP_15_1688463000,OP,development,15,P01,False,580.4375047144916,38231,34,1.3893271233568092,0.6976533148831633,0.274325270230647
XRP_15_1710425700,XRP,development,15,P01,False,579.8515219005196,76886,16,1.080465592841502,0.3586237634877722,0.2948959693963419
CHZ_15_1676387700,CHZ,development,15,P01,True,579.7719498289622,39073,22,0.9791275173290133,0.0,0.3747207218797734
APE_15_1734982200,APE,development,15,P01,False,579.2541108662475,97178,18,2.2472832535795138,0.4641405073167117,0.22500914635824756
HBAR_15_1713627900,HBAR,development,15,P01,True,578.9956958393105,23848,19,0.8104212860310119,0.0,0.5793239414574788
AAVE_15_1685113200,AAVE,development,15,P01,False,576.7110415035237,48771,21,1.235024696786406,0.3695851104476605,0.21569428883653816
NEAR_15_1706212800,NEAR,development,15,P01,True,575.8549222797926,72208,19,0.8929638937345186,0.7472266860949733,0.15421302039966353
ICP_15_1731191400,ICP,development,15,P01,True,575.7902247591851,99964,32,0.6488318016125583,0.47894225026453324,0.3448609565967567
BCH_15_1702259100,BCH,development,15,P01,True,574.6163117717962,67822,14,0.853214418431816,0.0,0.3589639262502234
AVAX_15_1679018400,AVAX,development,15,P01,True,573.6920222634501,41999,20,0.8372776114439741,0.0,0.4382128947356754
BNB_15_1675870200,BNB,development,15,P01,True,573.481780139895,4547,25,0.6940297101764908,0.09732868266586751,0.3441819320541724
CRV_15_1725827400,CRV,development,15,P01,False,573.3484504913067,94006,12,1.2100653845731064,0.3005543816892741,0.20393460946086592
UNI_15_1687905900,UNI,development,15,P01,True,571.592162830512,51865,39,0.4437600999025411,0.4649435175495122,0.22516804527240175
SAND_15_1716225300,SAND,development,15,P01,True,570.5064728594134,83332,14,0.9961448217055008,0.46074324896982727,0.4222986310293016
CFX_15_1707879600,CFX,development,15,P01,False,570.0621118012417,74064,17,1.2749623682890103,0.44592999448776693,0.3324768348667986
XRP_15_1705870800,XRP,development,15,P01,True,569.9490167516386,71825,15,0.681458734155439,0.18956873738109575,0.27584950539163516
JTO_15_1706238000,JTO,development,15,P01,False,569.4519131334031,1713,18,1.0271966527196716,0.4532398445381897,0.39237348189929483
WLD_15_1730278800,WLD,development,15,P01,True,569.3813930832926,44533,44,0.5777151801892572,0.5088836625615604,0.2334753630243591
ORDI_15_1685509200,ORDI,development,15,P01,True,569.1594658287513,941,15,0.6420782574528512,0.07859186783455498,0.4915235728529602
ZRO_15_1733448600,ZRO,development,15,P01,False,568.5885885885878,16181,14,1.163352186340689,0.3404153267973564,0.4101138607009537
AVAX_15_1710250200,AVAX,development,15,P01,True,568.5012285012281,76701,15,0.8594839444524633,0.0,0.6591042008231327
GALA_15_1734393600,GALA,development,15,P01,True,567.2376510493948,103522,17,0.8907541454900096,0.0,0.5018515815704824
ICP_15_1681766100,ICP,development,15,P01,False,566.3192182410426,45047,18,1.3151475135252937,0.32618110338671524,0.34150837092250325
APT_15_1723274100,APT,development,15,P01,True,565.127505654448,63480,43,0.5761136439162591,0.0,0.2555496428395987
SHIB_15_1678876200,SHIB,development,15,P01,True,565.0585058505852,41833,47,0.4299042349895562,0.06356121629809051,0.4575794082358396
JTO_15_1708229700,JTO,development,15,P01,False,564.795321637428,3926,18,1.061818748053577,0.0,0.4872973935124546
OP_15_1685925000,OP,development,15,P01,True,562.7742766144884,35411,25,0.8045837104865227,0.19968930175410543,0.2682271108217125
GALA_15_1735145100,GALA,development,15,P01,True,562.2454308094005,104357,27,0.7077404805399253,0.006700811425049382,0.2680122353438946
POL_15_1735142400,POL,development,15,P01,True,561.7120622568106,8862,32,0.5211376482599134,0.0,0.24333562611347426
ETHFI_15_1715615100,ETHFI,development,15,P01,False,560.7464737388179,5390,12,1.0515623211628813,0.613629635589261,0.22732176906467058
INJ_15_1718174700,INJ,development,15,P01,True,559.5681237531935,18700,17,0.838681577005955,0.0,0.4058232317673662
ADA_15_1704282300,ADA,development,15,P01,True,559.5397278683034,70070,16,0.8160409949332049,0.0,0.5788690217663108
ORDI_15_1710586800,ORDI,development,15,P01,True,558.4765048206386,28805,36,0.5572385342933862,0.0,0.26155180513792875
SOL_15_1686124800,SOL,development,15,P01,True,558.1039388947117,49887,12,0.9449143339859212,0.0,0.252075048015007
SOL_15_1690340400,SOL,development,15,P01,True,558.0787134997878,54571,43,0.5250253835560617,0.0,0.19453065424598068
FIL_15_1673732700,FIL,development,15,P01,True,557.8084714548793,36121,15,0.6868961194965286,0.0,0.2013015600184241
XRP_15_1709329500,XRP,development,15,P01,True,557.1160923385743,75668,41,0.4992830970208705,0.23963422937055362,0.2291732403388552
ARB_15_1685501100,ARB,development,15,P01,True,556.7814775423385,6579,62,0.5041970927455084,0.5461900448658934,0.17829451332303575
CHZ_15_1708052400,CHZ,development,15,P01,True,556.7804154302669,74256,14,0.9107702211392759,0.36609819655062925,0.1757752831775235
PENGU_15_1734818400,PENGU,development,15,P01,True,556.5809759670726,409,14,0.6647675375237242,0.0,0.2519953512146834
HBAR_15_1700535600,HBAR,development,15,P01,True,556.1445032700096,9301,16,0.8201762221818094,0.0,0.32682998523961293
SAND_15_1713587400,SAND,development,15,P01,True,554.4067420714116,80401,14,0.9243971926898843,0.45987066326820675,0.2745099995056299
APE_15_1698195600,APE,development,15,P01,True,553.9338381825431,56304,23,0.7321289861664768,0.0,0.2591984759182845
AVAX_15_1709755200,AVAX,development,15,P01,True,552.4193508998998,76151,22,0.5436615934056839,0.5959102356748428,0.3924257313970353
AVAX_15_1712367900,AVAX,development,15,P01,True,552.325262079636,79054,23,0.630311845114891,0.0,0.28885590800962035
LTC_15_1711705500,LTC,development,15,P01,True,551.5447981287514,78312,14,0.934111580605886,0.8515829067639404,0.5625669756225459
AVAX_15_1702224000,AVAX,development,15,P01,True,551.3081692854116,67783,15,0.939301630934779,0.5195583435984442,0.35519983519447523
BCH_15_1707323400,BCH,development,15,P01,True,550.1013513513509,73449,20,0.7188572419446244,0.22574290811330594,0.32604421863267874
GRT_15_1728206100,GRT,development,15,P01,True,549.4618272841057,96647,14,0.8989071038251373,0.3331992793845049,0.29771288278555463
XLM_15_1718666100,XLM,development,15,P01,True,549.3581780538303,86042,12,0.955630162504732,0.9606278408636943,0.28718798433267184
ICP_15_1686583800,ICP,development,15,P01,True,549.1056910569104,50400,12,0.9588617278702173,0.053110758867981556,0.15398193321395443
ZK_15_1732320900,ZK,development,15,P01,False,548.5407454200897,15136,12,1.0160629480935908,0.0,0.43601580945461593
GRT_15_1674232200,GRT,development,15,P01,True,548.1818181818165,36676,20,0.8409182440595834,0.3676089313961343,0.2525079929437985
FIL_15_1731187800,FIL,development,15,P01,False,547.3758865248213,99960,17,1.231731983186058,0.06288460010997096,0.4154570444119847
OP_15_1677873600,OP,development,15,P01,True,547.2952522836861,26465,14,0.7535684451385595,0.08836367718307085,0.37047483791151703
GRT_15_1734985800,GRT,development,15,P01,True,546.9144981412644,104180,15,0.8325707587706047,0.2898524443008521,0.5028469634530449
LINK_15_1681887600,LINK,development,15,P01,True,546.912289042072,45181,16,0.6693036491939945,0.0,0.40486108682517385
CHZ_15_1735144200,CHZ,development,15,P01,True,546.8238131783787,104358,30,0.6388672595556628,0.16934005933200116,0.34863300482671644
OP_15_1708067700,OP,development,15,P01,True,543.143075182232,60014,40,0.7495237815262753,0.1799073206647264,0.41655886554482285
LINK_15_1726381800,LINK,development,15,P01,True,541.7179873990597,94619,55,0.6078696353921899,0.0,0.17527624016199678
UNI_15_1719176400,UNI,development,15,P01,True,541.6840400769152,86610,15,0.9276971711112758,0.0,0.2628998371748581
SOL_15_1708388100,SOL,development,15,P01,True,541.2839594727881,74624,17,0.8632470367976302,0.3572268695448893,0.10144929078995109
PEPE_15_1695941100,PEPE,development,15,P01,False,541.2798264642072,14284,18,1.0660563334052835,0.02955821628359445,0.32171771624214224
SOL_15_1734977700,SOL,development,15,P01,False,540.8887930104634,104168,12,1.6243203331397278,0.4923193215945434,0.12261036110651644
ETH_15_1712927700,ETH,development,15,P01,True,539.5008769155573,79671,17,0.6692021551652305,0.2380797283565596,0.37350473647242727
TRX_15_1734622200,TRX,development,15,P01,True,537.7536204048705,103772,13,0.8430074942142884,0.0,0.455529802394825
CFX_15_1722780900,CFX,development,15,P01,True,537.2755417956665,90621,16,0.7300502937390265,0.0,0.388781007007427
ARB_15_1732319100,ARB,development,15,P01,True,537.2717162980356,58599,18,0.8322845916787907,0.4580084632083854,0.5393958716004587
CRV_15_1674378000,CRV,development,15,P01,True,537.1847507331396,36840,34,0.6308261199504224,1.0556023408762198,0.2922480254945483
OP_15_1687904100,OP,development,15,P01,True,536.9987775061124,37610,20,0.856580388136894,0.0,0.33093908146023254
SOL_15_1722454200,SOL,development,15,P01,True,536.6197183098586,90253,13,0.9828307546573934,0.2131296662428196,0.2732179314465214
SUI_15_1720494000,SUI,development,15,P01,True,536.5293602103427,41373,20,0.8551777907721442,0.0,0.24152807114828845
SHIB_15_1728627300,SHIB,development,15,P01,True,534.929744471453,97112,12,0.9548947673296264,0.0,0.1788190251896473
DOGE_15_1681339500,DOGE,development,15,P01,True,534.8854041013262,44575,17,0.5779626714638971,0.0,0.19343147896947152
CHZ_15_1674226800,CHZ,development,15,P01,True,534.7377392112818,36672,31,0.575600974447149,0.0,0.39319923994085065
AAVE_15_1730531700,AAVE,development,15,P01,False,534.4176848647497,99236,12,1.0883421591063078,0.1486040147223261,0.2600633458339145
INJ_15_1715112900,INJ,development,15,P01,True,534.0907638223081,15298,21,0.4128171003414492,0.7640011419508194,0.3261072770348626
ZK_15_1727209800,ZK,development,15,P01,False,533.7974683544289,9457,19,1.0747563847700037,0.43680698420252156,0.46001075818794485
OP_15_1691580600,OP,development,15,P01,True,532.8989838613275,41695,12,0.8959598104932929,0.39834132590707366,0.19857551275940657
GRT_15_1718053200,GRT,development,15,P01,False,531.7241379310344,85366,17,1.0070963666854127,0.511719501663902,0.31241047449475917
AVAX_15_1722891600,AVAX,development,15,P01,True,531.3797104373697,90747,12,0.8840592769496466,0.0,0.06244275283534535
ADA_15_1702769400,ADA,development,15,P01,False,530.5042155728223,68389,12,1.00603986605141,0.31554789933199284,0.26364779219033474
DOT_15_1674228600,DOT,development,15,P01,False,530.1618122977336,36674,16,1.0183734125911823,0.13911320010070516,0.28419121971112593
ZK_15_1733887800,ZK,development,15,P01,False,529.3523894595809,16877,17,1.1680314638214295,0.5669690921879276,0.28316785038699416
AVAX_15_1708353000,AVAX,development,15,P01,True,527.6683676047089,74593,43,0.906214592641652,0.13732836039155674,0.16027960878259584
AAVE_15_1676402100,AAVE,development,15,P01,True,527.0830307431606,39092,36,0.5101366814201843,0.4026640589376364,0.23749557224389295
LTC_15_1704909600,LTC,development,15,P01,True,526.4480874316946,70761,16,0.8935350563843841,0.3825571949817729,0.40442127702289754
LINK_15_1709333100,LINK,development,15,P01,False,526.4098073555168,75676,21,1.5973522809577494,0.10563343041964572,0.03874116800788744
ATOM_15_1700925300,ATOM,development,15,P01,False,526.3209219858168,66340,13,1.3153034483713995,0.725803728870979,0.12203760147210044
AAVE_15_1731583800,AAVE,development,15,P01,False,526.1837914356494,100405,15,1.1519662111679756,0.0,0.42151083961579694
DOT_15_1734981300,DOT,development,15,P01,False,525.6601639807745,104177,14,2.580386340616816,0.4692963719704881,0.11120570230865183
ADA_15_1719786600,ADA,development,15,P01,True,525.6399796022438,87297,48,0.25072226604658543,0.14841827916649714,0.45065871902014293
TRX_15_1722327300,TRX,development,15,P01,False,525.4147196261682,90111,13,1.324796830935349,0.03257311881535219,0.3503025700709542
FIL_15_1692287100,FIL,development,15,P01,True,523.0964604161037,56737,33,0.5624742628658941,0.18817220240209834,0.33347321380679035
ARB_15_1708023600,ARB,development,15,P01,True,522.1108230096983,31604,13,0.7149590016017393,0.43068242437509774,0.17826820506551905
HBAR_15_1735191000,HBAR,development,15,P01,True,521.7153237316719,47807,13,0.7290366811005363,0.6068116363418573,0.10028206474193647
UNI_15_1702200600,UNI,development,15,P01,False,520.7452287185699,67748,20,1.0665691326077946,0.0,0.172239744127003
ETC_15_1702256400,ETC,development,15,P01,True,519.5348837209302,67815,12,0.9362540565600445,0.0,0.503050132395744
NEAR_15_1728220500,NEAR,development,15,P01,True,519.4190871369298,96661,30,0.47238638679440315,0.6828409319018827,0.4662425278883574
ETC_15_1732313700,ETC,development,15,P01,True,519.1982972685349,101212,26,0.8241523188892741,0.5172656736163886,0.06135871347913661
SOL_15_1692116100,SOL,development,15,P01,True,519.1641742785547,56544,29,0.4482387993338107,0.03813224177772878,0.25460092916610766
AAVE_15_1676972700,AAVE,development,15,P01,True,519.0417036379769,39726,15,0.8855573801770688,0.9528523490594828,0.2534206375952841
SOL_15_1729349100,SOL,development,15,P01,True,518.7848681696594,97914,26,0.6545634010196097,0.12385344368493437,0.522823485816723
TIA_15_1711657800,TIA,development,15,P01,True,518.7062566277834,14313,14,0.680353541489468,0.6772085975467225,0.24748587354653753
FIL_15_1694691000,FIL,development,15,P01,True,518.5097056981847,59408,22,0.5725536375350815,0.0,0.2986464939910218
NEAR_15_1734983100,NEAR,development,15,P01,False,517.7376608411755,104175,15,1.2525666413578134,0.5616737309951491,0.25906198614927306
NEAR_15_1726409700,NEAR,development,15,P01,False,517.5569954403647,94649,12,1.056648220051562,0.2687646986543022,0.30798012056312996
CFX_15_1682054100,CFX,development,15,P01,True,517.4823196605372,45369,19,0.6961356752200074,0.27024698288614224,0.28276402692278135
HBAR_15_1714114800,HBAR,development,15,P01,False,517.1719476871762,24389,18,1.0958115958012353,0.44172019200163537,0.18541827546573128
ETHFI_15_1722903300,ETHFI,development,15,P01,True,514.4092570036519,13488,24,0.6879767068116561,0.0,0.3421790991674126
ETC_15_1673643600,ETC,development,15,P01,True,513.2830828661628,36023,30,0.44772979496015114,0.23901194505282738,0.21612545300726296
BCH_15_1720797300,BCH,development,15,P01,True,512.7288183621425,88420,63,0.36723469933794145,0.675605670400871,0.24701391918043808
SHIB_15_1719143100,SHIB,development,15,P01,True,512.1335333000054,86574,19,0.4920985875651825,0.5135755717386794,0.2574080448329605
GRT_15_1678391100,GRT,development,15,P01,True,511.91489361702145,41297,13,0.9855755067161313,0.18710845639737156,0.3451137585836775
SAND_15_1674560700,SAND,development,15,P01,True,509.77620432418826,37038,36,0.47316137500955896,0.8216318337472949,0.17449576907184422
UNI_15_1678643100,UNI,development,15,P01,True,509.03455646597706,41573,12,0.8681065099401656,0.0,0.505149429989508
ETC_15_1703148300,ETC,development,15,P01,True,508.6561264822143,68806,36,0.3616322248352032,0.7550741451554572,0.26239246367249847
APE_15_1710287100,APE,development,15,P01,True,508.6151157710783,69739,14,0.8629638916750255,0.0,0.1572976813431961
JTO_15_1734982200,JTO,development,15,P01,True,507.0092226613965,33651,58,0.8884117228722345,0.6539306667962976,0.2796517713593797
APT_15_1679897700,APT,development,15,P01,True,506.82743800525395,15284,14,0.6186987732943938,0.0,0.32904506740838696
AVAX_15_1702329300,AVAX,development,15,P01,False,506.4712199312727,67900,12,1.0622029628112375,0.12433516329711186,0.16253429553439155
LINK_15_1673640000,LINK,development,15,P01,True,505.906332659094,36017,13,0.7653871291791448,0.5802351237683058,0.33466501273192967
BCH_15_1673166600,BCH,development,15,P01,False,503.31860579283295,35497,13,1.0219352848153596,0.6099084504684643,0.14762092884976077
SUI_15_1705287600,SUI,development,15,P01,True,502.84109880103233,24477,20,0.8778604576696906,0.5353209868637038,0.12567382611968853
CHZ_15_1673642700,CHZ,development,15,P01,True,501.86724565757015,36023,26,0.7563062338941076,0.4142209531909064,0.1668072450563399
CFX_15_1708308000,CFX,development,15,P01,True,500.6999573196747,74540,46,0.29725253265532814,0.4829265440116032,0.27366589716438816
CRV_15_1732589100,CRV,development,15,P01,True,499.5056006179999,101519,13,0.7671725163902139,0.10479633010240604,0.18951097478596354
BTC_15_1705881600,BTC,development,15,P01,False,498.78590504736087,71845,26,1.0768886424943533,0.6178379022470225,0.1922314742454624
BNB_15_1686627900,BNB,development,15,P01,True,498.3631538395672,16500,63,0.3357855389299239,0.7316708557959952,0.2829885309472128
SUI_15_1717979400,SUI,development,15,P01,False,498.0345969819655,38579,21,1.1491285201451737,0.8020792335791848,0.2962700584125431
BNB_15_1710026100,BNB,development,15,P01,True,497.06519517678237,42498,13,0.870706336994224,0.9863917058255381,0.3717339631925936
SAND_15_1688166900,SAND,development,15,P01,True,496.66666666666754,52156,17,0.46316416275370825,0.7582546959517409,0.2636272464780008
TIA_15_1727877600,TIA,development,15,P01,True,495.83349930292786,32335,18,0.7221239929928102,0.04766008518825521,0.4519314326495249
DOT_15_1727103600,DOT,development,15,P01,False,495.5575743811047,95424,20,1.308436633206834,0.0938166013356639,0.11454815157477212
CHZ_15_1734984900,CHZ,development,15,P01,False,495.1480767048678,104181,21,1.1667682981185015,0.4180066296758105,0.4004394456488636
SAND_15_1698567300,SAND,development,15,P01,True,494.75015051174023,63712,21,0.6484680698561281,0.3525856259884766,0.28557797326267964
GRT_15_1688516100,GRT,development,15,P01,True,494.69432657551556,52547,34,0.5178068886509108,0.14539312386088502,0.2013222055696893
TRX_15_1732295700,TRX,development,15,P01,False,494.59255208074376,101187,32,1.248089849796135,0.764555321404554,0.19913227165295014
GRT_15_1726393500,GRT,development,15,P01,True,494.20838971583225,94633,37,0.7593535016872834,0.21044752341267092,0.0956412074545785
ETC_15_1709109000,ETC,development,15,P01,True,493.903555086237,75429,43,0.7541036728819548,0.007448649304487806,0.27399717429128634
CRV_15_1708236900,CRV,development,15,P01,True,493.8414865377316,74461,18,0.7404075962345141,0.13034118367978775,0.11844537195230255
ORDI_15_1705879800,ORDI,development,15,P01,True,492.53498660727587,23575,89,0.34446046254536733,0.5439665407806984,0.2878730148779847
ORDI_15_1700651700,ORDI,development,15,P01,True,491.9002644503223,17766,24,0.8001979428898259,0.0,0.2902931728199309
ATOM_15_1697507100,ATOM,development,15,P01,True,490.40559015646414,62542,19,0.6190400362262923,0.7659644777643398,0.18301137788894192
TRX_15_1722905100,TRX,development,15,P01,True,489.9380905832529,90753,23,0.5594995879907096,0.0,0.45935182590356477
AAVE_15_1728862200,AAVE,development,15,P01,True,489.89296140123264,97381,33,0.7074841273315845,0.4622017834352667,0.2861256177027465
ETC_15_1713951000,ETC,development,15,P01,True,489.8743267504491,80809,16,0.8565175097276472,0.39769721216076437,0.3246925348937762
XRP_15_1685382300,XRP,development,15,P01,True,488.2017951098727,49060,13,0.82107894645261,0.0,0.20504368265352146
INJ_15_1708441200,INJ,development,15,P01,False,488.0447232069807,7885,18,1.4163896489612138,0.1609567108239351,0.24301533787015947
ETC_15_1717782300,ETC,development,15,P01,True,487.7574047954858,85066,20,0.7132707910718814,0.2886303525645775,0.44730515909116486
APT_15_1731184200,APT,development,15,P01,False,487.6293411746025,72269,18,1.4291754315088363,0.10007406333263477,0.5094525117277635
AVAX_15_1674031500,AVAX,development,15,P01,True,487.07547169811295,36458,27,0.7036383985274627,0.04089029238534986,0.30585655635711856
FIL_15_1693490400,FIL,development,15,P01,True,487.00864897107124,58074,23,0.816681451994335,0.28106589069234106,0.4293329309810668
BCH_15_1713953700,BCH,development,15,P01,True,486.5294815987331,80816,23,0.7077778152271864,0.5095882778112247,0.16119742522537886
TIA_15_1715040000,TIA,development,15,P01,True,486.1667488899846,18071,33,0.915810441316759,0.06943894172345988,0.22981040379855278
GALA_15_1696475700,GALA,development,15,P01,False,484.85436893203837,61391,13,1.5054640264972994,0.7451503334195868,0.07468039338065961
TIA_15_1708392600,TIA,development,15,P01,True,484.7891665749216,10685,43,0.5642703096958588,0.7763935557464117,0.5465219442346365
ETH_15_1709483400,ETH,development,15,P01,False,483.6151519516063,75844,12,1.4245743055481215,0.5109591519751471,0.4070281016939102
SOL_15_1687282200,SOL,development,15,P01,True,483.24976787372356,51173,23,0.5062417442865493,0.5415184459549085,0.2498283815737216
AAVE_15_1727987400,AAVE,development,15,P01,True,483.0959752321995,96409,21,0.7677878958084683,0.14573247578461526,0.3083639422732389
SHIB_15_1683504000,SHIB,development,15,P01,True,482.6737967914441,46975,32,0.6172195718175401,0.02790039656472974,0.19410846267298612
ARB_15_1713967200,ARB,development,15,P01,True,482.3144179667405,38208,15,0.9120693740860816,0.7611934443716447,0.3783712804946509
UNI_15_1701964800,UNI,development,15,P01,False,482.05891669306226,67486,19,1.3810397949725668,0.3918120599853142,0.6759861789002932
BTC_15_1732089600,BTC,development,15,P01,True,481.76624471847566,100965,29,0.8249016166722823,0.4208757050712635,0.4112659593904682
GALA_15_1706656500,GALA,development,15,P01,False,480.65876152832647,72703,22,1.1854747278496909,0.3447004691046434,0.5217915109823096
GALA_15_1674554400,GALA,development,15,P01,True,480.29199922133506,37034,12,0.900841911186766,0.0,0.31549217430483817
LINK_15_1683508500,LINK,development,15,P01,True,479.78143668949593,46982,46,0.5179887377567438,0.4252957119259573,0.19137206970333717
APT_15_1721848500,APT,development,15,P01,True,479.3568672288129,61896,25,0.8981432358395249,0.3768448602974893,0.3164380279642563
ETH_15_1681885800,ETH,development,15,P01,True,478.1957806801596,45180,28,0.2438664812708659,0.5763766837560836,0.39384833480807874
OP_15_1718050500,OP,development,15,P01,False,475.43378995433704,71106,31,1.0143199829038134,0.2623658365537244,0.3724166499762177
ICP_15_1730797200,ICP,development,15,P01,True,475.3388061778208,99526,12,0.9383753501400505,0.0,0.2304042632736695
ICP_15_1699913700,ICP,development,15,P01,True,474.63777631866935,65211,15,0.940191008141192,0.24513562579757828,0.2723765317384389
LINK_15_1674226800,LINK,development,15,P01,True,474.4886711573804,36669,32,0.7683648174733662,0.6234879706064814,0.23679479713037999
FIL_15_1735139700,FIL,development,15,P01,True,474.4329118701651,104351,29,0.5579068954576615,0.0,0.30878412659300364
DOT_15_1713625200,DOT,development,15,P01,True,474.1176470588249,80448,13,0.9751627117167972,0.5232052060917957,0.09632328781559016
HBAR_15_1723126500,HBAR,development,15,P01,True,474.1002949852513,34402,26,0.4550412343708391,0.0,0.21259663812621146
DOGE_15_1715103000,DOGE,development,15,P01,True,473.3659667654255,82090,28,0.5889987240678819,0.24401349680984344,0.14250833916188738
ETC_15_1697767200,ETC,development,15,P01,True,473.2041447988156,62827,38,0.4110005812043724,0.030094785925169534,0.19456597146425764
ICP_15_1684851300,ICP,development,15,P01,True,472.12598425196876,48475,14,0.7702763496252004,0.28777206396446964,0.25820865517556696
CRV_15_1692601200,CRV,development,15,P01,True,471.20679199514797,57088,36,0.9131371122636346,0.19724541691113148,0.3277620817014855
CFX_15_1699849800,CFX,development,15,P01,True,471.14791547687054,65142,44,0.4071600088280102,0.8498992086648517,0.2949113718382435
ZK_15_1727788500,ZK,development,15,P01,True,470.8424908424913,10100,19,0.7548827450948251,0.4014165558361984,0.5263432172103857
AAVE_15_1694817000,AAVE,development,15,P01,True,470.7975460122693,59553,27,0.6727880584233964,0.1794540911210066,0.4368134309329156
SHIB_15_1701987300,SHIB,development,15,P01,True,470.71618037135113,67512,12,0.9380083442201617,0.11165547657334621,0.15731353594736805
SUI_15_1720916100,SUI,development,15,P01,True,470.4023139626612,41842,15,0.9072693756512192,0.7506249114285722,0.21255477817214927
UNI_15_1677244500,UNI,development,15,P01,False,469.89678732373807,40019,14,1.3715060147779272,0.6750391154313323,0.37188998896920955
TIA_15_1716097500,TIA,development,15,P01,True,468.7137989778534,19246,34,0.4141178622033027,0.5808590120131536,0.3412776785506476
SUI_15_1693183500,SUI,development,15,P01,True,468.5877318116971,11028,54,0.21254687506920894,0.10577616619327135,0.6120765702560287
SOL_15_1692305100,SOL,development,15,P01,True,468.05175372970024,56754,15,0.916904823655732,0.0,0.16160617628570595
APT_15_1696746600,APT,development,15,P01,True,467.4141876430194,34005,14,0.9003002381198894,0.5510993069334411,0.09600107829070983
WLD_15_1716419700,WLD,development,15,P01,True,467.0195210303885,29134,28,0.6966367894020753,0.8251611780256581,0.13604703294112264
ETH_15_1713028500,ETH,development,15,P01,True,465.8583247961179,79783,13,0.826111412335297,0.0,0.23590412886836695
BTC_15_1693491300,BTC,development,15,P01,True,465.3753542381445,58078,12,0.8813838557315047,0.4807152127142549,0.15652147611280626
LTC_15_1726158600,LTC,development,15,P01,True,465.31289910600293,94371,15,0.8556018835593151,0.5701138482092389,0.3557864632675499
XRP_15_1676386800,XRP,development,15,P01,False,464.91436449440425,39065,27,1.0069108725025846,0.003906628401556482,0.3351191061763553
ETC_15_1724636700,ETC,development,15,P01,True,464.5154845154842,92682,12,0.7478539014819005,0.38328093614074443,0.1334116947719825
CFX_15_1722696300,CFX,development,15,P01,True,464.33048433048407,90527,28,0.6569281155333835,0.0,0.15893688882554505
DOGE_15_1712625300,DOGE,development,15,P01,True,462.4758762061898,79337,21,0.7277861024992248,0.0,0.1824329051633201
ARB_15_1713620700,ARB,development,15,P01,False,461.6854620159128,37823,30,1.4127398424353637,0.3928189220015805,0.2429067289374236
CFX_15_1674891900,CFX,development,15,P01,True,461.54815481547985,37411,33,0.5760023661377636,0.0,0.28213180794625453
CRV_15_1678878900,CRV,development,15,P01,True,461.17154811715415,41841,49,0.42706560519289993,0.3595731796651078,0.5483437880996002
NEAR_15_1687912200,NEAR,development,15,P01,True,461.0996563573888,51874,19,0.3892835482480375,0.19699161646137459,0.4317316234331806
AVAX_15_1675556100,AVAX,development,15,P01,True,460.95238095238193,38152,26,0.3132407615525287,0.2597434018257974,0.2666957665144777
LINK_15_1722895200,LINK,development,15,P01,True,460.7894184337602,90745,12,0.8492895052817276,0.0,0.094168971822861
CFX_15_1734984900,CFX,development,15,P01,True,460.6491885143571,104181,31,0.9191465089531041,0.6444540500721723,0.4346158382743058
ORDI_15_1712636100,ORDI,development,15,P01,True,460.08714003676124,31082,43,0.5322014716428112,0.3515068872768003,0.34232817978677105
LINK_15_1694249100,LINK,development,15,P01,True,460.01284315299483,58916,32,0.2658541957188894,0.883447211316225,0.25699373275145765
WLD_15_1722447000,WLD,development,15,P01,True,459.89031078610634,35831,34,0.42779540481810935,0.07836666820530037,0.1952396461275202
ONDO_15_1728328500,ONDO,development,15,P01,True,459.81194690265403,5987,14,0.5905047246414429,0.11822104305134912,0.3803594901743636
BTC_15_1701783900,BTC,development,15,P01,True,459.1039066609293,67292,19,0.7526513559893502,0.23850009240603956,0.2798859593897171
INJ_15_1709031600,INJ,development,15,P01,True,457.7154351048063,8541,18,0.6913116794844418,0.34280688925347175,0.4988339591656919
NEAR_15_1725365700,NEAR,development,15,P01,False,457.6422764227639,93489,17,1.0303057106114368,0.05477101911097207,0.07617418033148232
ADA_15_1686764700,ADA,development,15,P01,True,457.1988754609524,50606,21,0.7190450559060454,0.536968307932269,0.1635341360797223
APT_15_1713967200,APT,development,15,P01,True,456.85922042255635,53139,28,0.704232956187851,0.2343412100256516,0.408682966230373
CHZ_15_1728761400,CHZ,development,15,P01,True,456.59454108329726,97266,13,0.9345588235294128,0.3792985896775336,0.4498909100200201
ICP_15_1680030000,ICP,development,15,P01,True,455.20661157024915,43118,31,0.5918994113917435,0.0,0.3857995224598935
ARB_15_1720940400,ARB,development,15,P01,False,454.9715585893055,45956,27,2.0158138685265894,0.5846070792281094,0.04722629911580142
CFX_15_1677518100,CFX,development,15,P01,True,454.9223257878377,40329,35,0.7678645234079188,1.00602637918149,0.25076208075327094
SUI_15_1722576600,SUI,development,15,P01,False,454.15697246355523,43687,19,1.3554768275585485,0.27284968782090196,0.20351144476921226
GALA_15_1721146500,GALA,development,15,P01,True,453.85620915032735,88803,26,0.6610317745421813,0.0,0.3461015662898544
GRT_15_1700024400,GRT,development,15,P01,True,453.55958958168907,65334,13,0.8223173860346956,0.0,0.25510201636758506
