feature,bin,lower,upper,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
cross_count24,"[12.0, 24.0)",12,24,0,,,0,,False,,0,0
cross_count24,"[24.0, inf)",24,inf,0,,,0,,False,,0,0
cross_count24,missing,,,0,,,0,,False,,0,0
efficiency24,"[-inf, 0.1)",-inf,0.1,46,-11.4126916408,-30.8232097282,-524.983815478,0.647705168458,False,0.260869565217,34,0
efficiency24,"[0.1, 0.2)",0.1,0.2,20,-14.1902202911,-7.42994582906,-283.804405821,0.503808426096,False,0.4,12,0
efficiency24,"[0.2, 0.4)",0.2,0.4,8,-11.1584429748,-8.4944473393,-89.2675437985,0.740977424579,False,0.5,4,0
efficiency24,"[0.4, 0.6)",0.4,0.6,0,,,0,,False,,0,0
efficiency24,"[0.6, 0.8)",0.6,0.8,0,,,0,,False,,0,0
efficiency24,"[0.8, inf)",0.8,inf,0,,,0,,False,,0,0
efficiency24,missing,,,0,,,0,,False,,0,0
volume_ratio,"[-inf, 0.5)",-inf,0.5,5,-31.5622504561,-35.242123612,-157.811252281,0.0229640258828,False,0.2,4,0
volume_ratio,"[0.5, 1.0)",0.5,1,21,-9.49306490472,-17.5160295371,-199.354362999,0.616172034505,False,0.285714285714,15,0
volume_ratio,"[1.0, 1.5)",1,1.5,12,-27.5058454425,-40.2703501115,-330.07014531,0.244440362252,False,0.0833333333333,11,0
volume_ratio,"[1.5, 2.0)",1.5,2,13,-21.4674440397,-11.4867216985,-279.076772516,0.338333092732,False,0.384615384615,8,0
volume_ratio,"[2.0, 3.0)",2,3,7,-10.7840269687,11.309836262,-75.4881887809,0.56201192693,False,0.571428571429,3,0
volume_ratio,"[3.0, inf)",3,inf,16,8.98405979927,-18.5422490428,143.744956788,1.20686000444,False,0.4375,9,0
volume_ratio,missing,,,0,,,0,,False,,0,0
ma_slope_atr,"[-inf, -0.1)",-inf,-0.1,0,,,0,,False,,0,0
ma_slope_atr,"[-0.1, 0.0)",-0.1,0,0,,,0,,False,,0,0
ma_slope_atr,"[0.0, 0.05)",0,0.05,55,-8.79733851586,-27.7382396082,-483.853618372,0.727890619464,False,0.327272727273,37,0
ma_slope_atr,"[0.05, 0.1)",0.05,0.1,15,-18.1818702078,-27.537163282,-272.728053117,0.44015380807,False,0.4,9,0
ma_slope_atr,"[0.1, 0.2)",0.1,0.2,3,-22.0345626918,-17.5146531906,-66.1036880755,0,False,0,3,0
ma_slope_atr,"[0.2, inf)",0.2,inf,1,-75.3704055331,-75.3704055331,-75.3704055331,0,False,0,1,0
ma_slope_atr,missing,,,0,,,0,,False,,0,0
