rank_basis,rank_type,rank,symbol,timeframe_min,arm,trade_key,signal_close,entry_time,exit_time,side,exit_reason,net_return,net_bp,net_r,gross_return,gross_r,initial_risk_frac,mfe_known_r,mfe_upper_r
net_return,loser,2,BTWUSDT,5,joint,binance_um:BTWUSDT:5m:joint:2026-08-22T05:30:00+00:00,2026-08-22 05:30:00+00:00,2026-08-22 05:30:00+00:00,2026-08-22 10:05:00+00:00,1,initial_stop,-0.1037732485061782,-1037.732485061782,-1.019651529545886,-0.1017732485061782,-0.9999999999999994,0.1017732485061782,0.5274558236747108,0.5274558236747108
net_return,loser,3,BEATUSDT,5,joint,binance_um:BEATUSDT:5m:joint:2026-08-12T06:30:00+00:00,2026-08-12 06:30:00+00:00,2026-08-12 06:30:00+00:00,2026-08-12 07:35:00+00:00,1,initial_stop,-0.0909937106918238,-909.937106918238,-1.022473498233215,-0.0889937106918238,-0.9999999999999996,0.0889937106918238,0.4151943462897521,0.4151943462897521
net_return,loser,4,HFTUSDT,5,joint,binance_um:HFTUSDT:5m:joint:2026-08-06T03:10:00+00:00,2026-08-06 03:10:00+00:00,2026-08-06 03:10:00+00:00,2026-08-06 04:00:00+00:00,1,initial_stop,-0.0888878357030015,-888.8783570300151,-1.0230181818181818,-0.0868878357030015,-1.0,0.0868878357030015,0.036363636363637,0.036363636363637
net_return,loser,5,ACEUSDT,5,joint,binance_um:ACEUSDT:5m:joint:2026-08-19T05:35:00+00:00,2026-08-19 05:35:00+00:00,2026-08-19 05:35:00+00:00,2026-08-19 08:00:00+00:00,1,initial_stop,-0.0876611587710771,-876.6115877107709,-1.0233478046373956,-0.0856611587710771,-1.0000000000000002,0.0856611587710771,0.6221016280217067,0.6221016280217067
net_return,loser,6,SKRUSDT,5,joint,binance_um:SKRUSDT:5m:joint:2026-08-31T21:15:00+00:00,2026-08-31 21:15:00+00:00,2026-08-31 21:15:00+00:00,2026-09-01 08:15:00+00:00,1,initial_stop,-0.0812668165312122,-812.668165312122,-1.0252312390924956,-0.0792668165312122,-1.0,0.0792668165312122,1.3459860383944144,1.3459860383944144
net_return,loser,7,ONGUSDT,5,joint,binance_um:ONGUSDT:5m:joint:2026-08-28T01:00:00+00:00,2026-08-28 01:00:00+00:00,2026-08-28 01:00:00+00:00,2026-08-28 02:30:00+00:00,1,initial_stop,-0.0802581982950616,-802.5819829506161,-1.0255564278704612,-0.0782581982950616,-0.9999999999999998,0.0782581982950616,0.0314033366045157,0.0314033366045157
net_return,loser,8,ESPORTSUSDT,5,joint,binance_um:ESPORTSUSDT:5m:joint:2026-07-29T15:35:00+00:00,2026-07-29 15:35:00+00:00,2026-07-29 15:35:00+00:00,2026-07-29 16:10:00+00:00,1,initial_stop,-0.0783386396526772,-783.386396526772,-1.0261990521327014,-0.0763386396526772,-0.9999999999999998,0.0763386396526773,0.5308056872037911,0.5308056872037911
net_return,loser,9,CYSUSDT,5,joint,binance_um:CYSUSDT:5m:joint:2026-08-28T05:55:00+00:00,2026-08-28 05:55:00+00:00,2026-08-28 05:55:00+00:00,2026-08-28 09:00:00+00:00,1,initial_stop,-0.070516699410609,-705.16699410609,-1.0291899641577062,-0.068516699410609,-1.0000000000000002,0.0685166994106089,0.7813620071684588,0.7813620071684588
net_return,loser,10,GPSUSDT,5,joint,binance_um:GPSUSDT:5m:joint:2026-09-03T11:25:00+00:00,2026-09-03 11:25:00+00:00,2026-09-03 11:25:00+00:00,2026-09-03 16:15:00+00:00,1,initial_stop,-0.0691933169890131,-691.933169890131,-1.029764864864865,-0.0671933169890131,-1.0000000000000002,0.067193316989013,0.4878378378378374,0.4878378378378374
net_r,winner,1,HEIUSDT,5,joint,binance_um:HEIUSDT:5m:joint:2026-08-04T05:45:00+00:00,2026-08-04 05:45:00+00:00,2026-08-04 05:45:00+00:00,2026-08-05 06:40:00+00:00,1,trailing_stop,0.9596529304029308,9596.529304029307,127.0231515151554,0.9616529304029308,127.28787878788268,0.0075549450549448,163.03030303030795,163.03030303030795
net_r,winner,2,BMTUSDT,5,joint,binance_um:BMTUSDT:5m:joint:2026-08-25T10:05:00+00:00,2026-08-25 10:05:00+00:00,2026-08-25 10:05:00+00:00,2026-08-26 03:35:00+00:00,1,trailing_stop,0.5913202357563851,5913.202357563851,41.04300000000006,0.5933202357563852,41.18181818181824,0.014407334643091,57.045454545454625,57.045454545454625
net_r,winner,3,NMRUSDT,5,joint,binance_um:NMRUSDT:5m:joint:2026-09-05T09:35:00+00:00,2026-09-05 09:35:00+00:00,2026-09-05 09:35:00+00:00,2026-09-05 15:45:00+00:00,1,trailing_stop,0.1096041712891058,1096.0417128910578,32.9324000000007,0.1116041712891058,33.53333333333404,0.0033281562014643,68.80000000000148,68.80000000000148
net_r,winner,4,FIGHTUSDT,5,joint,binance_um:FIGHTUSDT:5m:joint:2026-07-31T21:50:00+00:00,2026-07-31 21:50:00+00:00,2026-07-31 21:50:00+00:00,2026-08-01 15:25:00+00:00,1,trailing_stop,0.2318385400556755,2318.385400556755,32.58843478260801,0.2338385400556755,32.869565217390615,0.0071141354778844,54.565217391303264,59.43478260869448
net_r,winner,5,SUSHIUSDT,5,joint,binance_um:SUSHIUSDT:5m:joint:2026-09-05T06:10:00+00:00,2026-09-05 06:10:00+00:00,2026-09-05 06:10:00+00:00,2026-09-06 00:00:00+00:00,1,trailing_stop,0.2934898911353034,2934.898911353034,31.452333333333904,0.2954898911353034,31.666666666667243,0.009331259720062,49.94444444444533,49.94444444444533
net_r,winner,6,ETHUSDT,5,joint,binance_um:ETHUSDT:5m:joint:2026-08-19T08:40:00+00:00,2026-08-19 08:40:00+00:00,2026-08-19 08:40:00+00:00,2026-08-20 03:05:00+00:00,1,trailing_stop,0.1617933721981483,1617.933721981483,28.85919925857288,0.1637933721981483,29.215940685820332,0.0056063015036734,38.20203892493065,38.20203892493065
net_r,winner,7,XRPUSDT,5,joint,binance_um:XRPUSDT:5m:joint:2026-08-19T03:25:00+00:00,2026-08-19 03:25:00+00:00,2026-08-19 03:25:00+00:00,2026-08-19 22:45:00+00:00,1,trailing_stop,0.1022687193841849,1022.687193841849,28.416500000000543,0.1042687193841849,28.97222222222278,0.0035989203239027,37.63888888888954,37.63888888888954
net_r,winner,8,1000SHIBUSDT,5,joint,binance_um:1000SHIBUSDT:5m:joint:2026-07-25T10:05:00+00:00,2026-07-25 10:05:00+00:00,2026-07-25 10:05:00+00:00,2026-07-25 22:45:00+00:00,1,trailing_stop,0.1393736134057115,1393.736134057115,21.09021428571409,0.1413736134057115,21.392857142856947,0.0066084493745575,34.03571428571398,34.03571428571398
net_r,winner,9,PEOPLEUSDT,5,joint,binance_um:PEOPLEUSDT:5m:joint:2026-08-08T14:30:00+00:00,2026-08-08 14:30:00+00:00,2026-08-08 14:30:00+00:00,2026-08-09 23:40:00+00:00,1,trailing_stop,0.2621011392053347,2621.0113920533468,20.50656521739109,0.2641011392053347,20.663043478260654,0.0127813281467075,25.641304347825816,25.641304347825816
net_r,winner,10,INJUSDT,5,joint,binance_um:INJUSDT:5m:joint:2026-08-19T01:05:00+00:00,2026-08-19 01:05:00+00:00,2026-08-19 01:05:00+00:00,2026-08-19 22:25:00+00:00,1,trailing_stop,0.1043933626159101,1043.933626159101,19.445636363636925,0.1063933626159101,19.818181818182392,0.0053684724255732,25.59090909090983,25.59090909090983
net_r,loser,1,XAUTUSDT,5,joint,binance_um:XAUTUSDT:5m:joint:2026-08-08T08:50:00+00:00,2026-08-08 08:50:00+00:00,2026-08-08 08:50:00+00:00,2026-08-08 10:30:00+00:00,1,trailing_stop,-0.001815077644274,-18.15077644274,-8.443311827953925,0.0001849223557259,0.8602150537635945,0.0002149722385314,3.52688172042873,3.52688172042873
net_r,loser,2,PAXGUSDT,5,joint,binance_um:PAXGUSDT:5m:joint:2026-08-22T22:30:00+00:00,2026-08-22 22:30:00+00:00,2026-08-22 22:30:00+00:00,2026-08-22 22:45:00+00:00,1,initial_stop,-0.0023030355881507,-23.030355881507003,-7.599884892084698,-0.0003030355881507,-0.999999999999921,0.0003030355881507,0.0071942446044718,0.0071942446044718
net_r,loser,3,PAXGUSDT,5,joint,binance_um:PAXGUSDT:5m:joint:2026-08-08T13:20:00+00:00,2026-08-08 13:20:00+00:00,2026-08-08 13:20:00+00:00,2026-08-08 15:00:00+00:00,1,initial_stop,-0.0023064480823953,-23.064480823952998,-7.526390977443901,-0.0003064480823953,-0.9999999999999352,0.0003064480823953,1.6315789473685651,1.6315789473685651
net_r,loser,4,PAXGUSDT,5,joint,binance_um:PAXGUSDT:5m:joint:2026-08-23T03:30:00+00:00,2026-08-23 03:30:00+00:00,2026-08-23 03:30:00+00:00,2026-08-23 05:45:00+00:00,1,initial_stop,-0.0024054929027841,-24.054929027841002,-5.932268817205262,-0.0004054929027841,-1.000000000000092,0.000405492902784,1.086021505376281,1.086021505376281
net_r,loser,5,XAUTUSDT,5,joint,binance_um:XAUTUSDT:5m:joint:2026-08-22T23:55:00+00:00,2026-08-22 23:55:00+00:00,2026-08-22 23:55:00+00:00,2026-08-23 01:15:00+00:00,1,opposite_v6_next_open,-0.0021528691352847,-21.528691352847,-5.633234285714198,-0.0001528691352847,-0.3999999999999117,0.000382172838212,1.0514285714286546,1.0514285714286546
net_r,loser,6,BTCDOMUSDT,5,joint,binance_um:BTCDOMUSDT:5m:joint:2026-07-25T12:10:00+00:00,2026-07-25 12:10:00+00:00,2026-07-25 12:10:00+00:00,2026-07-25 13:00:00+00:00,1,initial_stop_gap,-0.0025572232308163,-25.572232308163002,-4.589225806452536,-0.0005572232308163,-1.0000000000002909,0.0005572232308161,0.5806451612904835,0.5806451612904835
net_r,loser,7,BTCDOMUSDT,5,joint,binance_um:BTCDOMUSDT:5m:joint:2026-07-25T05:35:00+00:00,2026-07-25 05:35:00+00:00,2026-07-25 05:35:00+00:00,2026-07-25 05:50:00+00:00,1,initial_stop,-0.0025572833336328,-25.572833336328,-4.588838709677975,-0.0005572833336328,-0.999999999999924,0.0005572833336328,0.2903225806453884,0.2903225806453884
net_r,loser,8,TRXUSDT,5,joint,binance_um:TRXUSDT:5m:joint:2026-08-08T09:35:00+00:00,2026-08-08 09:35:00+00:00,2026-08-08 09:35:00+00:00,2026-08-08 09:45:00+00:00,1,initial_stop,-0.00267138671875,-26.7138671875,-3.978909090909128,-0.00067138671875,-1.000000000000009,0.0006713867187499,0.045454545454339,0.045454545454339
net_r,loser,9,PAXGUSDT,5,joint,binance_um:PAXGUSDT:5m:joint:2026-08-08T08:25:00+00:00,2026-08-08 08:25:00+00:00,2026-08-08 08:25:00+00:00,2026-08-08 10:50:00+00:00,1,opposite_v6_next_open,-0.0024172083460107,-24.172083460106997,-3.9423759398495832,-0.0004172083460107,-0.6804511278193297,0.000613134917342,1.236842105263212,1.236842105263212
net_r,loser,10,ETHUSDT,5,joint,binance_um:ETHUSDT:5m:joint:2026-08-15T22:30:00+00:00,2026-08-15 22:30:00+00:00,2026-08-15 22:30:00+00:00,2026-08-15 22:40:00+00:00,1,initial_stop,-0.0026950745215392,-26.950745215391997,-3.8773893129771495,-0.0006950745215392,-0.9999999999999304,0.0006950745215393,0.0,0.0
net_return,winner,1,HEIUSDT,5,v9_both,binance_um:HEIUSDT:5m:v9_both:2026-08-04T05:45:00+00:00,2026-08-04 05:45:00+00:00,2026-08-04 05:45:00+00:00,2026-08-05 06:40:00+00:00,1,trailing_stop,0.9596529304029308,9596.529304029307,127.0231515151554,0.9616529304029308,127.28787878788268,0.0075549450549448,163.03030303030795,163.03030303030795
net_return,winner,2,AINUSDT,5,v9_both,binance_um:AINUSDT:5m:v9_both:2026-09-16T01:05:00+00:00,2026-09-16 01:05:00+00:00,2026-09-16 01:05:00+00:00,2026-09-16 19:35:00+00:00,-1,trailing_stop,0.8461203954410932,8461.203954410932,6.00949821109123,0.8481203954410932,6.023703041144897,0.1407971790189535,6.252683363148475,6.252683363148475
net_return,winner,3,BMTUSDT,5,v9_both,binance_um:BMTUSDT:5m:v9_both:2026-08-25T10:05:00+00:00,2026-08-25 10:05:00+00:00,2026-08-25 10:05:00+00:00,2026-08-26 03:35:00+00:00,1,trailing_stop,0.5913202357563851,5913.202357563851,41.04300000000006,0.5933202357563852,41.18181818181824,0.014407334643091,57.045454545454625,57.045454545454625
net_return,winner,4,龙虾USDT,5,v9_both,binance_um:龙虾USDT:5m:v9_both:2026-08-28T04:10:00+00:00,2026-08-28 04:10:00+00:00,2026-08-28 04:10:00+00:00,2026-08-28 15:50:00+00:00,1,trailing_stop,0.5753124096191953,5753.124096191953,9.85925470399265,0.5773124096191953,9.893529141808164,0.0583525253066252,12.93116108306562,12.93116108306562
net_return,winner,5,龙虾USDT,5,v9_both,binance_um:龙虾USDT:5m:v9_both:2026-08-25T10:25:00+00:00,2026-08-25 10:25:00+00:00,2026-08-25 10:25:00+00:00,2026-08-26 00:40:00+00:00,1,trailing_stop,0.5076423821486626,5076.423821486626,19.19115083798888,0.5096423821486626,19.26675977653637,0.0264518989212353,29.374301675977737,29.374301675977737
net_return,winner,6,ARBUSDT,5,v9_both,binance_um:ARBUSDT:5m:v9_both:2026-09-05T07:00:00+00:00,2026-09-05 07:00:00+00:00,2026-09-05 07:00:00+00:00,2026-09-06 10:35:00+00:00,1,trailing_stop,0.4309866048043105,4309.866048043105,18.40023642172528,0.4329866048043105,18.485623003194927,0.0234228840829154,23.38658146964861,23.38658146964861
net_return,winner,7,TUTUSDT,5,v9_both,binance_um:TUTUSDT:5m:v9_both:2026-08-12T15:30:00+00:00,2026-08-12 15:30:00+00:00,2026-08-12 15:30:00+00:00,2026-08-13 17:00:00+00:00,-1,trailing_stop,0.3673477954641497,3673.477954641497,1.791072802197801,0.3693477954641497,1.8008241758241748,0.2050993097619383,2.1991758241758235,2.1991758241758235
net_return,winner,8,BLESSUSDT,5,v9_both,binance_um:BLESSUSDT:5m:v9_both:2026-08-07T04:10:00+00:00,2026-08-07 04:10:00+00:00,2026-08-07 04:10:00+00:00,2026-08-07 12:45:00+00:00,-1,trailing_stop,0.3464215413184773,3464.215413184773,3.316408888888892,0.3484215413184773,3.3355555555555587,0.1044568245125347,4.232888888888891,4.232888888888891
net_return,winner,9,HFTUSDT,5,v9_both,binance_um:HFTUSDT:5m:v9_both:2026-08-06T04:40:00+00:00,2026-08-06 04:40:00+00:00,2026-08-06 04:40:00+00:00,2026-08-06 15:15:00+00:00,1,trailing_stop,0.3272990418557742,3272.990418557742,2.871831858407083,0.3292990418557742,2.8893805309734546,0.1139687342410488,6.199115044247794,6.199115044247794
net_return,winner,10,BTRUSDT,5,v9_both,binance_um:BTRUSDT:5m:v9_both:2026-09-02T06:20:00+00:00,2026-09-02 06:20:00+00:00,2026-09-02 06:20:00+00:00,2026-09-03 08:55:00+00:00,-1,opposite_v6_next_open,0.310036662622995,3100.3666262299503,1.441204260651629,0.312036662622995,1.450501253132832,0.2151233319854427,2.0137844611528823,2.0137844611528823
net_return,loser,1,UAIUSDT,5,v9_both,binance_um:UAIUSDT:5m:v9_both:2026-09-04T07:15:00+00:00,2026-09-04 07:15:00+00:00,2026-09-04 07:15:00+00:00,2026-09-04 09:55:00+00:00,-1,initial_stop,-0.1654877384196187,-1654.877384196187,-1.0122333333333335,-0.1634877384196187,-1.0000000000000002,0.1634877384196187,0.0074074074074065,0.0074074074074065
net_return,loser,2,IOSTUSDT,5,v9_both,binance_um:IOSTUSDT:5m:v9_both:2026-09-09T03:40:00+00:00,2026-09-09 03:40:00+00:00,2026-09-09 03:40:00+00:00,2026-09-09 04:45:00+00:00,-1,initial_stop,-0.1521640140930626,-1521.640140930626,-1.0133187702265367,-0.1501640140930626,-0.9999999999999994,0.1501640140930627,0.0016181229773463,0.0016181229773463
net_return,loser,3,LSKUSDT,5,v9_both,binance_um:LSKUSDT:5m:v9_both:2026-09-18T01:25:00+00:00,2026-09-18 01:25:00+00:00,2026-09-18 01:25:00+00:00,2026-09-18 04:50:00+00:00,-1,initial_stop,-0.1495615372805896,-1495.615372805896,-1.013553667418068,-0.1475615372805896,-0.9999999999999998,0.1475615372805896,0.0573955262701573,0.0573955262701573
net_return,loser,4,TUTUSDT,5,v9_both,binance_um:TUTUSDT:5m:v9_both:2026-08-11T07:25:00+00:00,2026-08-11 07:25:00+00:00,2026-08-11 07:25:00+00:00,2026-08-11 08:35:00+00:00,-1,initial_stop,-0.1305500747384156,-1305.500747384156,-1.0155581395348836,-0.1285500747384156,-0.9999999999999998,0.1285500747384156,0.4684385382059791,0.4684385382059791
net_return,loser,5,ONEUSDT,5,v9_both,binance_um:ONEUSDT:5m:v9_both:2026-09-21T00:35:00+00:00,2026-09-21 00:35:00+00:00,2026-09-21 00:35:00+00:00,2026-09-21 01:40:00+00:00,1,initial_stop,-0.1287634998957536,-1287.634998957536,-1.0157774122807015,-0.1267634998957536,-0.9999999999999998,0.1267634998957536,0.0060307017543866,0.0060307017543866
net_return,loser,6,BEATUSDT,5,v9_both,binance_um:BEATUSDT:5m:v9_both:2026-07-25T05:45:00+00:00,2026-07-25 05:45:00+00:00,2026-07-25 05:45:00+00:00,2026-07-25 11:00:00+00:00,-1,initial_stop,-0.1147260769483724,-1147.260769483724,-1.0177421236872817,-0.1127260769483724,-1.0000000000000004,0.1127260769483723,0.1575262543757286,0.1575262543757286
net_return,loser,7,MUBARAKUSDT,5,v9_both,binance_um:MUBARAKUSDT:5m:v9_both:2026-09-24T03:25:00+00:00,2026-09-24 03:25:00+00:00,2026-09-24 03:25:00+00:00,2026-09-24 04:10:00+00:00,-1,initial_stop,-0.1073487899125484,-1073.487899125484,-1.018984555984557,-0.1053487899125484,-1.0000000000000009,0.1053487899125483,0.115830115830115,0.115830115830115
net_return,loser,8,ACEUSDT,5,v9_both,binance_um:ACEUSDT:5m:v9_both:2026-08-22T05:30:00+00:00,2026-08-22 05:30:00+00:00,2026-08-22 05:30:00+00:00,2026-08-22 09:20:00+00:00,-1,initial_stop,-0.1064025157232706,-1064.025157232706,-1.0191566265060243,-0.1044025157232706,-1.0000000000000002,0.1044025157232706,0.3661790017211693,0.3661790017211693
net_return,loser,9,BTWUSDT,5,v9_both,binance_um:BTWUSDT:5m:v9_both:2026-09-23T04:50:00+00:00,2026-09-23 04:50:00+00:00,2026-09-23 04:50:00+00:00,2026-09-23 08:25:00+00:00,-1,initial_stop,-0.1020463177396944,-1020.463177396944,-1.0199907407407414,-0.1000463177396944,-1.0000000000000009,0.1000463177396943,0.0393518518518526,0.0393518518518526
net_return,loser,10,AKEUSDT,5,v9_both,binance_um:AKEUSDT:5m:v9_both:2026-07-30T09:05:00+00:00,2026-07-30 09:05:00+00:00,2026-07-30 09:05:00+00:00,2026-07-30 11:20:00+00:00,-1,initial_stop,-0.0995131403467484,-995.1314034674839,-1.020510056315367,-0.0975131403467484,-1.0000000000000009,0.0975131403467483,0.0640922499329575,0.0640922499329575
net_r,winner,1,HEIUSDT,5,v9_both,binance_um:HEIUSDT:5m:v9_both:2026-08-04T05:45:00+00:00,2026-08-04 05:45:00+00:00,2026-08-04 05:45:00+00:00,2026-08-05 06:40:00+00:00,1,trailing_stop,0.9596529304029308,9596.529304029307,127.0231515151554,0.9616529304029308,127.28787878788268,0.0075549450549448,163.03030303030795,163.03030303030795
net_r,winner,2,BMTUSDT,5,v9_both,binance_um:BMTUSDT:5m:v9_both:2026-08-25T10:05:00+00:00,2026-08-25 10:05:00+00:00,2026-08-25 10:05:00+00:00,2026-08-26 03:35:00+00:00,1,trailing_stop,0.5913202357563851,5913.202357563851,41.04300000000006,0.5933202357563852,41.18181818181824,0.014407334643091,57.045454545454625,57.045454545454625
net_r,winner,3,1000SHIBUSDT,5,v9_both,binance_um:1000SHIBUSDT:5m:v9_both:2026-07-25T08:45:00+00:00,2026-07-25 08:45:00+00:00,2026-07-25 08:45:00+00:00,2026-07-25 22:45:00+00:00,1,trailing_stop,0.1458756230714455,1458.756230714455,38.41087500000115,0.1478756230714455,38.937500000001165,0.0037977688108235,61.062500000001855,61.062500000001855
net_r,winner,4,FIGHTUSDT,5,v9_both,binance_um:FIGHTUSDT:5m:v9_both:2026-07-31T21:50:00+00:00,2026-07-31 21:50:00+00:00,2026-07-31 21:50:00+00:00,2026-08-01 15:25:00+00:00,1,trailing_stop,0.2318385400556755,2318.385400556755,32.58843478260801,0.2338385400556755,32.869565217390615,0.0071141354778844,54.565217391303264,59.43478260869448
net_r,winner,5,REDUSDT,5,v9_both,binance_um:REDUSDT:5m:v9_both:2026-08-15T11:30:00+00:00,2026-08-15 11:30:00+00:00,2026-08-15 11:30:00+00:00,2026-08-15 22:05:00+00:00,1,trailing_stop,0.147425287356322,1474.25287356322,32.06500000000134,0.149425287356322,32.50000000000136,0.0045977011494251,71.50000000000291,71.50000000000291
net_r,winner,6,SUSHIUSDT,5,v9_both,binance_um:SUSHIUSDT:5m:v9_both:2026-09-05T06:10:00+00:00,2026-09-05 06:10:00+00:00,2026-09-05 06:10:00+00:00,2026-09-06 00:00:00+00:00,1,trailing_stop,0.2934898911353034,2934.898911353034,31.452333333333904,0.2954898911353034,31.666666666667243,0.009331259720062,49.94444444444533,49.94444444444533
net_r,winner,7,VICUSDT,5,v9_both,binance_um:VICUSDT:5m:v9_both:2026-08-03T02:20:00+00:00,2026-08-03 02:20:00+00:00,2026-08-03 02:20:00+00:00,2026-08-03 03:50:00+00:00,-1,trailing_stop,0.170770230360307,1707.70230360307,30.4330526315785,0.172770230360307,30.789473684210076,0.0056113408151211,49.3684210526309,49.3684210526309
net_r,winner,8,ETHUSDT,5,v9_both,binance_um:ETHUSDT:5m:v9_both:2026-08-19T08:40:00+00:00,2026-08-19 08:40:00+00:00,2026-08-19 08:40:00+00:00,2026-08-20 03:05:00+00:00,1,trailing_stop,0.1617933721981483,1617.933721981483,28.85919925857288,0.1637933721981483,29.215940685820332,0.0056063015036734,38.20203892493065,38.20203892493065
net_r,winner,9,XRPUSDT,5,v9_both,binance_um:XRPUSDT:5m:v9_both:2026-08-19T03:25:00+00:00,2026-08-19 03:25:00+00:00,2026-08-19 03:25:00+00:00,2026-08-19 22:45:00+00:00,1,trailing_stop,0.1022687193841849,1022.687193841849,28.416500000000543,0.1042687193841849,28.97222222222278,0.0035989203239027,37.63888888888954,37.63888888888954
net_r,winner,10,BRUSDT,5,v9_both,binance_um:BRUSDT:5m:v9_both:2026-08-08T04:55:00+00:00,2026-08-08 04:55:00+00:00,2026-08-08 04:55:00+00:00,2026-08-08 12:20:00+00:00,-1,trailing_stop,0.088319361277445,883.19361277445,22.526254545453583,0.090319361277445,23.036363636362655,0.0039207299686343,41.18181818181646,41.18181818181646
net_r,loser,1,PAXGUSDT,5,v9_both,binance_um:PAXGUSDT:5m:v9_both:2026-09-05T23:45:00+00:00,2026-09-05 23:45:00+00:00,2026-09-05 23:45:00+00:00,2026-09-06 01:05:00+00:00,-1,initial_stop,-0.0021218939612828,-21.218939612828,-17.40770370370446,-0.0001218939612828,-0.9999999999996484,0.0001218939612828,1.2222222222220351,1.2222222222220351
net_r,loser,2,PAXGUSDT,5,v9_both,binance_um:PAXGUSDT:5m:v9_both:2026-08-15T19:20:00+00:00,2026-08-15 19:20:00+00:00,2026-08-15 19:20:00+00:00,2026-08-15 19:30:00+00:00,1,initial_stop,-0.0021256766545332,-21.256766545332002,-16.91385454544949,-0.0001256766545332,-1.0000000000002065,0.0001256766545331,0.0,0.0
