trade_id,fill_type,time,signal_time,side,price,fraction,entry_notional,gross_return,cost_return,net_return,reason
87,exit,2026-08-29 02:35:00+00:00,2026-08-29 02:35:00+00:00,-1,2435.53,1.0,1.0,-0.0006655956875974649,0.001,-0.0016655956875974648,opposite_next_open
88,entry,2026-08-29 02:35:00+00:00,2026-08-29 02:35:00+00:00,1,2435.53,1.0,1.0,0.0,0.001,-0.001,entry_next_open
88,exit,2026-08-29 04:45:00+00:00,2026-08-29 04:45:00+00:00,1,2437.94,1.0,1.0,0.0009895176819829173,0.001,-1.0482318017082746e-05,opposite_next_open
89,entry,2026-08-29 04:45:00+00:00,2026-08-29 04:45:00+00:00,-1,2437.94,1.0,1.0,0.0,0.001,-0.001,entry_next_open
89,exit,2026-08-29 20:45:00+00:00,2026-08-29 20:45:00+00:00,-1,2452.18,1.0,1.0,-0.005840996907224862,0.001,-0.006840996907224862,opposite_next_open
90,entry,2026-08-29 20:45:00+00:00,2026-08-29 20:45:00+00:00,1,2452.18,1.0,1.0,0.0,0.001,-0.001,entry_next_open
90,exit,2026-08-29 23:00:00+00:00,2026-08-29 23:00:00+00:00,1,2451.56,1.0,1.0,-0.00025283625182486233,0.001,-0.0012528362518248624,opposite_next_open
91,entry,2026-08-29 23:00:00+00:00,2026-08-29 23:00:00+00:00,-1,2451.56,1.0,1.0,0.0,0.001,-0.001,entry_next_open
91,exit,2026-08-30 05:40:00+00:00,2026-08-30 05:40:00+00:00,-1,2454.92,1.0,1.0,-0.0013705558909429618,0.001,-0.0023705558909429617,opposite_next_open
92,entry,2026-08-30 05:40:00+00:00,2026-08-30 05:40:00+00:00,1,2454.92,1.0,1.0,0.0,0.001,-0.001,entry_next_open
92,exit,2026-08-30 16:35:00+00:00,2026-08-30 16:35:00+00:00,1,2516.78,1.0,1.0,0.025198377136525885,0.001,0.024198377136525884,opposite_next_open
93,entry,2026-08-30 16:35:00+00:00,2026-08-30 16:35:00+00:00,-1,2516.78,1.0,1.0,0.0,0.001,-0.001,entry_next_open
93,exit,2026-08-30 17:35:00+00:00,2026-08-30 17:35:00+00:00,-1,2503.15,1.0,1.0,0.005415650156151951,0.001,0.004415650156151951,opposite_next_open
94,entry,2026-08-30 17:35:00+00:00,2026-08-30 17:35:00+00:00,1,2503.15,1.0,1.0,0.0,0.001,-0.001,entry_next_open
94,exit,2026-08-31 00:20:00+00:00,2026-08-31 00:20:00+00:00,1,2426.82,1.0,1.0,-0.030493578091604547,0.001,-0.031493578091604545,opposite_next_open
95,entry,2026-08-31 00:20:00+00:00,2026-08-31 00:20:00+00:00,-1,2426.82,1.0,1.0,0.0,0.001,-0.001,entry_next_open
95,exit,2026-08-31 02:50:00+00:00,2026-08-31 02:50:00+00:00,-1,2408.11,1.0,1.0,0.007709677685201225,0.001,0.006709677685201225,opposite_next_open
96,entry,2026-08-31 02:50:00+00:00,2026-08-31 02:50:00+00:00,1,2408.11,1.0,1.0,0.0,0.001,-0.001,entry_next_open
96,exit,2026-08-31 03:30:00+00:00,2026-08-31 03:30:00+00:00,1,2419.04,1.0,1.0,0.004538829206306953,0.001,0.0035388292063069527,opposite_next_open
97,entry,2026-08-31 03:30:00+00:00,2026-08-31 03:30:00+00:00,-1,2419.04,1.0,1.0,0.0,0.001,-0.001,entry_next_open
97,exit,2026-08-31 04:25:00+00:00,2026-08-31 04:25:00+00:00,-1,2411.95,1.0,1.0,0.002930914743038621,0.001,0.0019309147430386208,opposite_next_open
98,entry,2026-08-31 04:25:00+00:00,2026-08-31 04:25:00+00:00,1,2411.95,1.0,1.0,0.0,0.001,-0.001,entry_next_open
98,exit,2026-08-31 05:15:00+00:00,2026-08-31 05:15:00+00:00,1,2421.3,1.0,1.0,0.0038765314372189988,0.001,0.0028765314372189987,opposite_next_open
99,entry,2026-08-31 05:15:00+00:00,2026-08-31 05:15:00+00:00,-1,2421.3,1.0,1.0,0.0,0.001,-0.001,entry_next_open
99,exit,2026-08-31 12:00:00+00:00,2026-08-31 12:00:00+00:00,-1,2445.05,1.0,1.0,-0.009808780407219261,0.001,-0.010808780407219262,opposite_next_open
100,entry,2026-08-31 12:00:00+00:00,2026-08-31 12:00:00+00:00,1,2445.05,1.0,1.0,0.0,0.001,-0.001,entry_next_open
100,exit,2026-09-01 00:30:00+00:00,2026-09-01 00:30:00+00:00,1,2474.18,1.0,1.0,0.01191386679209,0.001,0.010913866792089999,opposite_next_open
101,entry,2026-09-01 00:30:00+00:00,2026-09-01 00:30:00+00:00,-1,2474.18,1.0,1.0,0.0,0.001,-0.001,entry_next_open
101,exit,2026-09-01 04:55:00+00:00,2026-09-01 04:55:00+00:00,-1,2469.51,1.0,1.0,0.0018874940384287393,0.001,0.0008874940384287393,opposite_next_open
102,entry,2026-09-01 04:55:00+00:00,2026-09-01 04:55:00+00:00,1,2469.51,1.0,1.0,0.0,0.001,-0.001,entry_next_open
102,exit,2026-09-01 06:00:00+00:00,2026-09-01 06:00:00+00:00,1,2483.5,1.0,1.0,0.005665091455389847,0.001,0.004665091455389847,opposite_next_open
103,entry,2026-09-01 06:00:00+00:00,2026-09-01 06:00:00+00:00,-1,2483.5,1.0,1.0,0.0,0.001,-0.001,entry_next_open
103,exit,2026-09-01 06:30:00+00:00,2026-09-01 06:30:00+00:00,-1,2474.78,1.0,1.0,0.003511173746728327,0.001,0.002511173746728327,opposite_next_open
104,entry,2026-09-01 06:30:00+00:00,2026-09-01 06:30:00+00:00,1,2474.78,1.0,1.0,0.0,0.001,-0.001,entry_next_open
104,exit,2026-09-01 09:45:00+00:00,2026-09-01 09:45:00+00:00,1,2453.82,1.0,1.0,-0.008469439707772019,0.001,-0.009469439707772018,opposite_next_open
105,entry,2026-09-01 09:45:00+00:00,2026-09-01 09:45:00+00:00,-1,2453.82,1.0,1.0,0.0,0.001,-0.001,entry_next_open
105,exit,2026-09-01 15:20:00+00:00,2026-09-01 15:20:00+00:00,-1,2437.01,1.0,1.0,0.006850543234630064,0.001,0.005850543234630064,opposite_next_open
106,entry,2026-09-01 15:20:00+00:00,2026-09-01 15:20:00+00:00,1,2437.01,1.0,1.0,0.0,0.001,-0.001,entry_next_open
106,exit,2026-09-01 15:50:00+00:00,2026-09-01 15:50:00+00:00,1,2450.31,1.0,1.0,0.00545750735532465,0.001,0.00445750735532465,opposite_next_open
107,entry,2026-09-01 15:50:00+00:00,2026-09-01 15:50:00+00:00,-1,2450.31,1.0,1.0,0.0,0.001,-0.001,entry_next_open
107,exit,2026-09-01 16:30:00+00:00,2026-09-01 16:30:00+00:00,-1,2432.94,1.0,1.0,0.007088898955642303,0.001,0.006088898955642303,opposite_next_open
108,entry,2026-09-01 16:30:00+00:00,2026-09-01 16:30:00+00:00,1,2432.94,1.0,1.0,0.0,0.001,-0.001,entry_next_open
108,exit,2026-09-01 19:15:00+00:00,2026-09-01 19:15:00+00:00,1,2414.38,1.0,1.0,-0.0076286303813492915,0.001,-0.00862863038134929,opposite_next_open
109,entry,2026-09-01 19:15:00+00:00,2026-09-01 19:15:00+00:00,-1,2414.38,1.0,1.0,0.0,0.001,-0.001,entry_next_open
109,exit,2026-09-01 22:40:00+00:00,2026-09-01 22:40:00+00:00,-1,2406.58,1.0,1.0,0.0032306430636437435,0.001,0.0022306430636437435,opposite_next_open
110,entry,2026-09-01 22:40:00+00:00,2026-09-01 22:40:00+00:00,1,2406.58,1.0,1.0,0.0,0.001,-0.001,entry_next_open
110,exit,2026-09-01 23:40:00+00:00,2026-09-01 23:40:00+00:00,1,2422.21,1.0,1.0,0.006494693714732155,0.001,0.005494693714732155,opposite_next_open
111,entry,2026-09-01 23:40:00+00:00,2026-09-01 23:40:00+00:00,-1,2422.21,1.0,1.0,0.0,0.001,-0.001,entry_next_open
111,exit,2026-09-02 01:50:00+00:00,2026-09-02 01:50:00+00:00,-1,2391.78,1.0,1.0,0.012562907427514475,0.001,0.011562907427514476,opposite_next_open
112,entry,2026-09-02 01:50:00+00:00,2026-09-02 01:50:00+00:00,1,2391.78,1.0,1.0,0.0,0.001,-0.001,entry_next_open
112,exit,2026-09-02 04:55:00+00:00,2026-09-02 04:55:00+00:00,1,2413.6,1.0,1.0,0.009122912642466995,0.001,0.008122912642466996,opposite_next_open
113,entry,2026-09-02 04:55:00+00:00,2026-09-02 04:55:00+00:00,-1,2413.6,1.0,1.0,0.0,0.001,-0.001,entry_next_open
113,exit,2026-09-02 06:30:00+00:00,2026-09-02 06:30:00+00:00,-1,2416.94,1.0,1.0,-0.001383824991713683,0.001,-0.002383824991713683,opposite_next_open
114,entry,2026-09-02 06:30:00+00:00,2026-09-02 06:30:00+00:00,1,2416.94,1.0,1.0,0.0,0.001,-0.001,entry_next_open
114,exit,2026-09-02 11:20:00+00:00,2026-09-02 11:20:00+00:00,1,2371.32,1.0,1.0,-0.01887510653967409,0.001,-0.01987510653967409,opposite_next_open
115,entry,2026-09-02 11:20:00+00:00,2026-09-02 11:20:00+00:00,-1,2371.32,1.0,1.0,0.0,0.001,-0.001,entry_next_open
115,exit,2026-09-02 17:00:00+00:00,2026-09-02 17:00:00+00:00,-1,2385.42,1.0,1.0,-0.005946055361570732,0.001,-0.006946055361570732,opposite_next_open
116,entry,2026-09-02 17:00:00+00:00,2026-09-02 17:00:00+00:00,1,2385.42,1.0,1.0,0.0,0.001,-0.001,entry_next_open
116,exit,2026-09-02 18:00:00+00:00,2026-09-02 18:00:00+00:00,1,2392.65,1.0,1.0,0.003030912795231036,0.001,0.002030912795231036,opposite_next_open
117,entry,2026-09-02 18:00:00+00:00,2026-09-02 18:00:00+00:00,-1,2392.65,1.0,1.0,0.0,0.001,-0.001,entry_next_open
117,exit,2026-09-02 19:40:00+00:00,2026-09-02 19:40:00+00:00,-1,2384.82,1.0,1.0,0.0032725220989279365,0.001,0.0022725220989279365,opposite_next_open
118,entry,2026-09-02 19:40:00+00:00,2026-09-02 19:40:00+00:00,1,2384.82,1.0,1.0,0.0,0.001,-0.001,entry_next_open
118,exit,2026-09-02 23:25:00+00:00,2026-09-02 23:25:00+00:00,1,2383.2,1.0,1.0,-0.0006792965506832153,0.001,-0.0016792965506832154,opposite_next_open
119,entry,2026-09-02 23:25:00+00:00,2026-09-02 23:25:00+00:00,-1,2383.2,1.0,1.0,0.0,0.001,-0.001,entry_next_open
119,exit,2026-09-03 00:35:00+00:00,2026-09-03 00:35:00+00:00,-1,2379.83,1.0,1.0,0.0014140651225242914,0.001,0.0004140651225242914,opposite_next_open
120,entry,2026-09-03 00:35:00+00:00,2026-09-03 00:35:00+00:00,1,2379.83,1.0,1.0,0.0,0.001,-0.001,entry_next_open
120,exit,2026-09-03 01:40:00+00:00,2026-09-03 01:40:00+00:00,1,2390.44,1.0,1.0,0.00445830164339475,0.001,0.0034583016433947502,opposite_next_open
121,entry,2026-09-03 01:40:00+00:00,2026-09-03 01:40:00+00:00,-1,2390.44,1.0,1.0,0.0,0.001,-0.001,entry_next_open
121,exit,2026-09-03 03:50:00+00:00,2026-09-03 03:50:00+00:00,-1,2400.98,1.0,1.0,-0.004409230099897911,0.001,-0.005409230099897911,opposite_next_open
122,entry,2026-09-03 03:50:00+00:00,2026-09-03 03:50:00+00:00,1,2400.98,1.0,1.0,0.0,0.001,-0.001,entry_next_open
122,exit,2026-09-03 06:50:00+00:00,2026-09-03 06:50:00+00:00,1,2407.7,1.0,1.0,0.0027988571333371374,0.001,0.0017988571333371374,opposite_next_open
123,entry,2026-09-03 06:50:00+00:00,2026-09-03 06:50:00+00:00,-1,2407.7,1.0,1.0,0.0,0.001,-0.001,entry_next_open
123,exit,2026-09-03 09:45:00+00:00,2026-09-03 09:45:00+00:00,-1,2395.99,1.0,1.0,0.004863562736221305,0.001,0.0038635627362213053,opposite_next_open
124,entry,2026-09-03 09:45:00+00:00,2026-09-03 09:45:00+00:00,1,2395.99,1.0,1.0,0.0,0.001,-0.001,entry_next_open
124,exit,2026-09-03 11:35:00+00:00,2026-09-03 11:35:00+00:00,1,2405.22,1.0,1.0,0.003852269834181286,0.001,0.002852269834181286,opposite_next_open
125,entry,2026-09-03 11:35:00+00:00,2026-09-03 11:35:00+00:00,-1,2405.22,1.0,1.0,0.0,0.001,-0.001,entry_next_open
125,exit,2026-09-03 22:40:00+00:00,2026-09-03 22:40:00+00:00,-1,2491.93,1.0,1.0,-0.03605075627177557,0.001,-0.03705075627177557,opposite_next_open
126,entry,2026-09-03 22:40:00+00:00,2026-09-03 22:40:00+00:00,1,2491.93,1.0,1.0,0.0,0.001,-0.001,entry_next_open
126,exit,2026-09-03 23:50:00+00:00,2026-09-03 23:50:00+00:00,1,2505.0,1.0,1.0,0.005244930636093375,0.001,0.004244930636093375,opposite_next_open
127,entry,2026-09-03 23:50:00+00:00,2026-09-03 23:50:00+00:00,-1,2505.0,1.0,1.0,0.0,0.001,-0.001,entry_next_open
127,exit,2026-09-04 01:50:00+00:00,2026-09-04 01:50:00+00:00,-1,2500.8,1.0,1.0,0.0016766467065867537,0.001,0.0006766467065867537,opposite_next_open
128,entry,2026-09-04 01:50:00+00:00,2026-09-04 01:50:00+00:00,1,2500.8,1.0,1.0,0.0,0.001,-0.001,entry_next_open
128,exit,2026-09-04 04:35:00+00:00,2026-09-04 04:35:00+00:00,1,2520.21,1.0,1.0,0.007761516314779212,0.001,0.006761516314779212,opposite_next_open
129,entry,2026-09-04 04:35:00+00:00,2026-09-04 04:35:00+00:00,-1,2520.21,1.0,1.0,0.0,0.001,-0.001,entry_next_open
129,exit,2026-09-04 05:05:00+00:00,2026-09-04 05:05:00+00:00,-1,2506.8,1.0,1.0,0.005320985155998847,0.001,0.004320985155998847,opposite_next_open
130,entry,2026-09-04 05:05:00+00:00,2026-09-04 05:05:00+00:00,1,2506.8,1.0,1.0,0.0,0.001,-0.001,entry_next_open
130,exit,2026-09-04 07:20:00+00:00,2026-09-04 07:20:00+00:00,1,2513.27,1.0,1.0,0.0025809797351203922,0.001,0.0015809797351203922,opposite_next_open
131,entry,2026-09-04 07:20:00+00:00,2026-09-04 07:20:00+00:00,-1,2513.27,1.0,1.0,0.0,0.001,-0.001,entry_next_open
131,exit,2026-09-04 08:05:00+00:00,2026-09-04 08:05:00+00:00,-1,2504.8,1.0,1.0,0.003370111448431645,0.001,0.002370111448431645,opposite_next_open
132,entry,2026-09-04 08:05:00+00:00,2026-09-04 08:05:00+00:00,1,2504.8,1.0,1.0,0.0,0.001,-0.001,entry_next_open
132,exit,2026-09-04 08:35:00+00:00,2026-09-04 08:35:00+00:00,1,2518.21,1.0,1.0,0.005353720855956505,0.001,0.004353720855956505,opposite_next_open
133,entry,2026-09-04 08:35:00+00:00,2026-09-04 08:35:00+00:00,-1,2518.21,1.0,1.0,0.0,0.001,-0.001,entry_next_open
133,exit,2026-09-04 17:25:00+00:00,2026-09-04 17:25:00+00:00,-1,2448.97,1.0,1.0,0.027495721167019524,0.001,0.026495721167019523,opposite_next_open
134,entry,2026-09-04 17:25:00+00:00,2026-09-04 17:25:00+00:00,1,2448.97,1.0,1.0,0.0,0.001,-0.001,entry_next_open
134,exit,2026-09-04 19:35:00+00:00,2026-09-04 19:35:00+00:00,1,2455.65,1.0,1.0,0.00272767735006974,0.001,0.00172767735006974,opposite_next_open
135,entry,2026-09-04 19:35:00+00:00,2026-09-04 19:35:00+00:00,-1,2455.65,1.0,1.0,0.0,0.001,-0.001,entry_next_open
135,exit,2026-09-05 02:10:00+00:00,2026-09-05 02:10:00+00:00,-1,2451.08,1.0,1.0,0.0018610143953740003,0.001,0.0008610143953740003,opposite_next_open
136,entry,2026-09-05 02:10:00+00:00,2026-09-05 02:10:00+00:00,1,2451.08,1.0,1.0,0.0,0.001,-0.001,entry_next_open
136,exit,2026-09-05 05:40:00+00:00,2026-09-05 05:40:00+00:00,1,2449.22,1.0,1.0,-0.0007588491603701745,0.001,-0.0017588491603701744,opposite_next_open
137,entry,2026-09-05 05:40:00+00:00,2026-09-05 05:40:00+00:00,-1,2449.22,1.0,1.0,0.0,0.001,-0.001,entry_next_open
137,exit,2026-09-05 08:20:00+00:00,2026-09-05 08:20:00+00:00,-1,2454.11,1.0,1.0,-0.001996554004948648,0.001,-0.002996554004948648,opposite_next_open
138,entry,2026-09-05 08:20:00+00:00,2026-09-05 08:20:00+00:00,1,2454.11,1.0,1.0,0.0,0.001,-0.001,entry_next_open
138,exit,2026-09-05 09:15:00+00:00,2026-09-05 09:15:00+00:00,1,2457.8,1.0,1.0,0.0015036000831258804,0.001,0.0005036000831258804,opposite_next_open
139,entry,2026-09-05 09:15:00+00:00,2026-09-05 09:15:00+00:00,-1,2457.8,1.0,1.0,0.0,0.001,-0.001,entry_next_open
139,exit,2026-09-05 10:30:00+00:00,2026-09-05 10:30:00+00:00,-1,2453.55,1.0,1.0,0.0017291887053462445,0.001,0.0007291887053462445,opposite_next_open
140,entry,2026-09-05 10:30:00+00:00,2026-09-05 10:30:00+00:00,1,2453.55,1.0,1.0,0.0,0.001,-0.001,entry_next_open
140,exit,2026-09-05 14:45:00+00:00,2026-09-05 14:45:00+00:00,1,2454.9,1.0,1.0,0.0005502231460536402,0.001,-0.00044977685394635984,opposite_next_open
141,entry,2026-09-05 14:45:00+00:00,2026-09-05 14:45:00+00:00,-1,2454.9,1.0,1.0,0.0,0.001,-0.001,entry_next_open
141,exit,2026-09-06 04:25:00+00:00,2026-09-06 04:25:00+00:00,-1,2500.27,1.0,1.0,-0.018481404537863004,0.001,-0.019481404537863005,opposite_next_open
142,entry,2026-09-06 04:25:00+00:00,2026-09-06 04:25:00+00:00,1,2500.27,1.0,1.0,0.0,0.001,-0.001,entry_next_open
142,exit,2026-09-06 09:20:00+00:00,2026-09-06 09:20:00+00:00,1,2499.33,1.0,1.0,-0.00037595939638521223,0.001,-0.0013759593963852124,opposite_next_open
143,entry,2026-09-06 09:20:00+00:00,2026-09-06 09:20:00+00:00,-1,2499.33,1.0,1.0,0.0,0.001,-0.001,entry_next_open
143,exit,2026-09-06 13:35:00+00:00,2026-09-06 13:35:00+00:00,-1,2487.08,1.0,1.0,0.0049013135520319445,0.001,0.0039013135520319445,opposite_next_open
144,entry,2026-09-06 13:35:00+00:00,2026-09-06 13:35:00+00:00,1,2487.08,1.0,1.0,0.0,0.001,-0.001,entry_next_open
144,exit,2026-09-06 17:30:00+00:00,2026-09-06 17:30:00+00:00,1,2488.36,1.0,1.0,0.0005146597616482784,0.001,-0.0004853402383517216,opposite_next_open
145,entry,2026-09-06 17:30:00+00:00,2026-09-06 17:30:00+00:00,-1,2488.36,1.0,1.0,0.0,0.001,-0.001,entry_next_open
145,exit,2026-09-06 19:55:00+00:00,2026-09-06 19:55:00+00:00,-1,2489.43,1.0,1.0,-0.0004300020897296649,0.001,-0.001430002089729665,opposite_next_open
146,entry,2026-09-06 19:55:00+00:00,2026-09-06 19:55:00+00:00,1,2489.43,1.0,1.0,0.0,0.001,-0.001,entry_next_open
146,exit,2026-09-06 20:35:00+00:00,2026-09-06 20:35:00+00:00,1,2495.07,1.0,1.0,0.002265578867451717,0.001,0.001265578867451717,opposite_next_open
147,entry,2026-09-06 20:35:00+00:00,2026-09-06 20:35:00+00:00,-1,2495.07,1.0,1.0,0.0,0.001,-0.001,entry_next_open
147,exit,2026-09-07 03:25:00+00:00,2026-09-07 03:25:00+00:00,-1,2506.58,1.0,1.0,-0.004613097027337815,0.001,-0.005613097027337815,opposite_next_open
148,entry,2026-09-07 03:25:00+00:00,2026-09-07 03:25:00+00:00,1,2506.58,1.0,1.0,0.0,0.001,-0.001,entry_next_open
148,exit,2026-09-07 05:20:00+00:00,2026-09-07 05:20:00+00:00,1,2506.6,1.0,1.0,7.978999273903809e-06,0.001,-0.0009920210007260963,opposite_next_open
149,entry,2026-09-07 05:20:00+00:00,2026-09-07 05:20:00+00:00,-1,2506.6,1.0,1.0,0.0,0.001,-0.001,entry_next_open
149,exit,2026-09-07 06:05:00+00:00,2026-09-07 06:05:00+00:00,-1,2505.49,1.0,1.0,0.00044283092635447513,0.001,-0.0005571690736455249,opposite_next_open
150,entry,2026-09-07 06:05:00+00:00,2026-09-07 06:05:00+00:00,1,2505.49,1.0,1.0,0.0,0.001,-0.001,entry_next_open
150,exit,2026-09-07 08:15:00+00:00,2026-09-07 08:15:00+00:00,1,2488.0,1.0,1.0,-0.006980670447696772,0.001,-0.00798067044769677,opposite_next_open
151,entry,2026-09-07 08:15:00+00:00,2026-09-07 08:15:00+00:00,-1,2488.0,1.0,1.0,0.0,0.001,-0.001,entry_next_open
151,exit,2026-09-07 14:25:00+00:00,2026-09-07 14:25:00+00:00,-1,2483.27,1.0,1.0,0.0019011254019292677,0.001,0.0009011254019292677,opposite_next_open
152,entry,2026-09-07 14:25:00+00:00,2026-09-07 14:25:00+00:00,1,2483.27,1.0,1.0,0.0,0.001,-0.001,entry_next_open
152,exit,2026-09-07 17:05:00+00:00,2026-09-07 17:05:00+00:00,1,2481.39,1.0,1.0,-0.0007570662875966403,0.001,-0.0017570662875966403,opposite_next_open
153,entry,2026-09-07 17:05:00+00:00,2026-09-07 17:05:00+00:00,-1,2481.39,1.0,1.0,0.0,0.001,-0.001,entry_next_open
153,exit,2026-09-07 18:45:00+00:00,2026-09-07 18:45:00+00:00,-1,2488.35,1.0,1.0,-0.0028048795231704958,0.001,-0.003804879523170496,opposite_next_open
154,entry,2026-09-07 18:45:00+00:00,2026-09-07 18:45:00+00:00,1,2488.35,1.0,1.0,0.0,0.001,-0.001,entry_next_open
154,exit,2026-09-07 19:45:00+00:00,2026-09-07 19:45:00+00:00,1,2495.21,1.0,1.0,0.002756846906584736,0.001,0.001756846906584736,opposite_next_open
155,entry,2026-09-07 19:45:00+00:00,2026-09-07 19:45:00+00:00,-1,2495.21,1.0,1.0,0.0,0.001,-0.001,entry_next_open
155,exit,2026-09-08 10:55:00+00:00,2026-09-08 10:55:00+00:00,-1,2483.26,1.0,1.0,0.004789176061333442,0.001,0.003789176061333442,opposite_next_open
156,entry,2026-09-08 10:55:00+00:00,2026-09-08 10:55:00+00:00,1,2483.26,1.0,1.0,0.0,0.001,-0.001,entry_next_open
156,exit,2026-09-08 14:25:00+00:00,2026-09-08 14:25:00+00:00,1,2477.13,1.0,1.0,-0.0024685292720053914,0.001,-0.0034685292720053914,opposite_next_open
157,entry,2026-09-08 14:25:00+00:00,2026-09-08 14:25:00+00:00,-1,2477.13,1.0,1.0,0.0,0.001,-0.001,entry_next_open
157,exit,2026-09-08 16:25:00+00:00,2026-09-08 16:25:00+00:00,-1,2489.2,1.0,1.0,-0.004872574309785804,0.001,-0.005872574309785804,opposite_next_open
158,entry,2026-09-08 16:25:00+00:00,2026-09-08 16:25:00+00:00,1,2489.2,1.0,1.0,0.0,0.001,-0.001,entry_next_open
158,exit,2026-09-09 00:25:00+00:00,2026-09-09 00:25:00+00:00,1,2490.84,1.0,1.0,0.0006588462156517466,0.001,-0.0003411537843482534,opposite_next_open
159,entry,2026-09-09 00:25:00+00:00,2026-09-09 00:25:00+00:00,-1,2490.84,1.0,1.0,0.0,0.001,-0.001,entry_next_open
159,exit,2026-09-09 03:20:00+00:00,2026-09-09 03:20:00+00:00,-1,2486.88,1.0,1.0,0.0015898251192368984,0.001,0.0005898251192368983,opposite_next_open
160,entry,2026-09-09 03:20:00+00:00,2026-09-09 03:20:00+00:00,1,2486.88,1.0,1.0,0.0,0.001,-0.001,entry_next_open
160,exit,2026-09-09 11:45:00+00:00,2026-09-09 11:45:00+00:00,1,2492.75,1.0,1.0,0.002360387312616568,0.001,0.0013603873126165678,opposite_next_open
161,entry,2026-09-09 11:45:00+00:00,2026-09-09 11:45:00+00:00,-1,2492.75,1.0,1.0,0.0,0.001,-0.001,entry_next_open
161,exit,2026-09-09 19:10:00+00:00,2026-09-09 19:10:00+00:00,-1,2478.26,1.0,1.0,0.005812857286129689,0.001,0.004812857286129689,opposite_next_open
162,entry,2026-09-09 19:10:00+00:00,2026-09-09 19:10:00+00:00,1,2478.26,1.0,1.0,0.0,0.001,-0.001,entry_next_open
162,exit,2026-09-09 21:15:00+00:00,2026-09-09 21:15:00+00:00,1,2468.66,1.0,1.0,-0.0038736855697143815,0.001,-0.004873685569714382,opposite_next_open
163,entry,2026-09-09 21:15:00+00:00,2026-09-09 21:15:00+00:00,-1,2468.66,1.0,1.0,0.0,0.001,-0.001,entry_next_open
163,exit,2026-09-10 06:25:00+00:00,2026-09-10 06:25:00+00:00,-1,2472.33,1.0,1.0,-0.001486636474848733,0.001,-0.002486636474848733,opposite_next_open
164,entry,2026-09-10 06:25:00+00:00,2026-09-10 06:25:00+00:00,1,2472.33,1.0,1.0,0.0,0.001,-0.001,entry_next_open
164,exit,2026-09-10 08:05:00+00:00,2026-09-10 08:05:00+00:00,1,2470.48,1.0,1.0,-0.0007482819850100549,0.001,-0.0017482819850100548,opposite_next_open
165,entry,2026-09-10 08:05:00+00:00,2026-09-10 08:05:00+00:00,-1,2470.48,1.0,1.0,0.0,0.001,-0.001,entry_next_open
165,exit,2026-09-10 20:55:00+00:00,2026-09-10 20:55:00+00:00,-1,2461.7,1.0,1.0,0.003553965221333587,0.001,0.002553965221333587,opposite_next_open
166,entry,2026-09-10 20:55:00+00:00,2026-09-10 20:55:00+00:00,1,2461.7,1.0,1.0,0.0,0.001,-0.001,entry_next_open
166,exit,2026-09-11 00:25:00+00:00,2026-09-11 00:25:00+00:00,1,2450.0,1.0,1.0,-0.004752813096640459,0.001,-0.005752813096640459,opposite_next_open
167,entry,2026-09-11 00:25:00+00:00,2026-09-11 00:25:00+00:00,-1,2450.0,1.0,1.0,0.0,0.001,-0.001,entry_next_open
167,exit,2026-09-11 08:00:00+00:00,2026-09-11 08:00:00+00:00,-1,2466.27,1.0,1.0,-0.0066408163265306045,0.001,-0.0076408163265306046,opposite_next_open
168,entry,2026-09-11 08:00:00+00:00,2026-09-11 08:00:00+00:00,1,2466.27,1.0,1.0,0.0,0.001,-0.001,entry_next_open
168,exit,2026-09-11 14:00:00+00:00,2026-09-11 14:00:00+00:00,1,2628.84,1.0,1.0,0.06591735698037934,0.001,0.06491735698037934,opposite_next_open
169,entry,2026-09-11 14:00:00+00:00,2026-09-11 14:00:00+00:00,-1,2628.84,1.0,1.0,0.0,0.001,-0.001,entry_next_open
169,exit,2026-09-12 12:35:00+00:00,2026-09-12 12:35:00+00:00,-1,2532.31,1.0,1.0,0.03671961777818361,0.001,0.03571961777818361,opposite_next_open
170,entry,2026-09-12 12:35:00+00:00,2026-09-12 12:35:00+00:00,1,2532.31,1.0,1.0,0.0,0.001,-0.001,entry_next_open
170,exit,2026-09-12 20:20:00+00:00,2026-09-12 20:20:00+00:00,1,2520.93,1.0,1.0,-0.004493920570546303,0.001,-0.005493920570546303,opposite_next_open
171,entry,2026-09-12 20:20:00+00:00,2026-09-12 20:20:00+00:00,-1,2520.93,1.0,1.0,0.0,0.001,-0.001,entry_next_open
171,exit,2026-09-13 00:35:00+00:00,2026-09-13 00:35:00+00:00,-1,2524.73,1.0,1.0,-0.0015073802128580255,0.001,-0.0025073802128580255,opposite_next_open
172,entry,2026-09-13 00:35:00+00:00,2026-09-13 00:35:00+00:00,1,2524.73,1.0,1.0,0.0,0.001,-0.001,entry_next_open
172,exit,2026-09-13 05:25:00+00:00,2026-09-13 05:25:00+00:00,1,2521.63,1.0,1.0,-0.0012278540675636242,0.001,-0.0022278540675636244,opposite_next_open
173,entry,2026-09-13 05:25:00+00:00,2026-09-13 05:25:00+00:00,-1,2521.63,1.0,1.0,0.0,0.001,-0.001,entry_next_open
173,exit,2026-09-13 06:15:00+00:00,2026-09-13 06:15:00+00:00,-1,2521.88,1.0,1.0,-9.914222149958558e-05,0.001,-0.0010991422214995856,opposite_next_open
