time,equity
2026-02-13 00:00:00+00:00,1.1671705980415334
2026-02-14 00:00:00+00:00,1.1671705980415334
2026-02-15 00:00:00+00:00,1.162449613616591
2026-02-16 00:00:00+00:00,1.1553953462630306
2026-02-17 00:00:00+00:00,1.1251478853523509
2026-02-18 00:00:00+00:00,1.1521997027125224
2026-02-19 00:00:00+00:00,1.1549345252003123
2026-02-20 00:00:00+00:00,1.1824272487431047
2026-02-21 00:00:00+00:00,1.1824272487431047
2026-02-22 00:00:00+00:00,1.1960564369176487
2026-02-23 00:00:00+00:00,1.212340324922847
2026-02-24 00:00:00+00:00,1.1917353710732659
2026-02-25 00:00:00+00:00,1.1955655119664113
2026-02-26 00:00:00+00:00,1.2005303378883605
2026-02-27 00:00:00+00:00,1.222384139974745
2026-02-28 00:00:00+00:00,1.222384139974745
2026-03-01 00:00:00+00:00,1.2473534629545022
2026-03-02 00:00:00+00:00,1.2378938949082514
2026-03-03 00:00:00+00:00,1.186796017672372
2026-03-04 00:00:00+00:00,1.1960564369176487
2026-03-05 00:00:00+00:00,1.1777301158606042
2026-03-06 00:00:00+00:00,1.1976248495095032
2026-03-07 00:00:00+00:00,1.1976248495095032
2026-03-08 00:00:00+00:00,1.1753658027699745
2026-03-09 00:00:00+00:00,1.1901398649817445
2026-03-10 00:00:00+00:00,1.2035013601168403
2026-03-11 00:00:00+00:00,1.1889194996548473
2026-03-12 00:00:00+00:00,1.1799098689577732
2026-03-13 00:00:00+00:00,1.1620327905447854
2026-03-14 00:00:00+00:00,1.1620327905447854
2026-03-15 00:00:00+00:00,1.1572062109416519
2026-03-16 00:00:00+00:00,1.1607700482055883
2026-03-17 00:00:00+00:00,1.158465942891997
2026-03-18 00:00:00+00:00,1.119981594945696
2026-03-19 00:00:00+00:00,1.0752472166060458
2026-03-20 00:00:00+00:00,1.0397547320418148
2026-03-21 00:00:00+00:00,1.0397547320418148
2026-03-22 00:00:00+00:00,1.0338173189523197
2026-03-23 00:00:00+00:00,1.0283754621815266
2026-03-24 00:00:00+00:00,1.0527966628218597
2026-03-25 00:00:00+00:00,1.041565596720436
2026-03-26 00:00:00+00:00,1.0199811086521122
2026-03-27 00:00:00+00:00,1.0402919706676972
2026-03-28 00:00:00+00:00,1.0402919706676972
2026-03-29 00:00:00+00:00,1.0383521224051895
2026-03-30 00:00:00+00:00,1.0405789684045794
2026-03-31 00:00:00+00:00,1.0405789684045794
2026-04-01 00:00:00+00:00,1.0405789684045794
2026-04-02 00:00:00+00:00,1.0405789684045794
2026-04-03 00:00:00+00:00,1.0405789684045794
2026-04-04 00:00:00+00:00,1.0405789684045794
2026-04-05 00:00:00+00:00,1.0405789684045794
2026-04-06 00:00:00+00:00,1.0405789684045794
2026-04-07 00:00:00+00:00,1.0405789684045794
2026-04-08 00:00:00+00:00,1.0405789684045794
2026-04-09 00:00:00+00:00,1.0405789684045794
2026-04-10 00:00:00+00:00,1.0405789684045794
2026-04-11 00:00:00+00:00,1.0405789684045794
2026-04-12 00:00:00+00:00,1.0405789684045794
2026-04-13 00:00:00+00:00,1.0405789684045794
2026-04-14 00:00:00+00:00,1.0405789684045794
2026-04-15 00:00:00+00:00,1.0405789684045794
2026-04-16 00:00:00+00:00,1.0405789684045794
2026-04-17 00:00:00+00:00,1.0405789684045794
2026-04-18 00:00:00+00:00,1.0405789684045794
2026-04-19 00:00:00+00:00,1.0405789684045794
2026-04-20 00:00:00+00:00,1.0405789684045794
2026-04-21 00:00:00+00:00,1.0405789684045794
2026-04-22 00:00:00+00:00,1.0405789684045794
2026-04-23 00:00:00+00:00,1.0405789684045794
2026-04-24 00:00:00+00:00,1.0405789684045794
2026-04-25 00:00:00+00:00,1.0405789684045794
2026-04-26 00:00:00+00:00,1.0405789684045794
2026-04-27 00:00:00+00:00,1.0405789684045794
2026-04-28 00:00:00+00:00,1.0405789684045794
2026-04-29 00:00:00+00:00,1.0405789684045794
2026-04-30 00:00:00+00:00,1.0405789684045794
2026-05-01 00:00:00+00:00,1.0405789684045794
2026-05-02 00:00:00+00:00,1.0405789684045794
2026-05-03 00:00:00+00:00,1.0405789684045794
2026-05-04 00:00:00+00:00,1.0405789684045794
2026-05-05 00:00:00+00:00,1.0405789684045794
2026-05-06 00:00:00+00:00,1.0405789684045794
2026-05-07 00:00:00+00:00,1.0405789684045794
2026-05-08 00:00:00+00:00,1.0405789684045794
2026-05-09 00:00:00+00:00,1.0405789684045794
2026-05-10 00:00:00+00:00,1.0405789684045794
2026-05-11 00:00:00+00:00,1.0405789684045794
2026-05-12 00:00:00+00:00,1.0405789684045794
2026-05-13 00:00:00+00:00,1.0405789684045794
2026-05-14 00:00:00+00:00,1.0405789684045794
2026-05-15 00:00:00+00:00,1.0405789684045794
2026-05-16 00:00:00+00:00,1.0405789684045794
2026-05-17 00:00:00+00:00,1.0405789684045794
2026-05-18 00:00:00+00:00,1.0405789684045794
2026-05-19 00:00:00+00:00,1.0405789684045794
2026-05-20 00:00:00+00:00,1.0405789684045794
2026-05-21 00:00:00+00:00,1.0405789684045794
2026-05-22 00:00:00+00:00,1.0405789684045794
2026-05-23 00:00:00+00:00,1.0405789684045794
2026-05-24 00:00:00+00:00,1.0405789684045794
2026-05-25 00:00:00+00:00,1.0405789684045794
2026-05-26 00:00:00+00:00,1.0405789684045794
2026-05-27 00:00:00+00:00,1.0405789684045794
2026-05-28 00:00:00+00:00,1.0405789684045794
2026-05-29 00:00:00+00:00,1.0405789684045794
2026-05-30 00:00:00+00:00,1.0405789684045794
2026-05-31 00:00:00+00:00,1.0405789684045794
