feature,bin,lower,upper,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
cross_count24,"[-inf, 1.0)",-inf,1.0,12,-28.460246162903257,-23.901281651923494,-341.52295395483907,0.02344516423870677,False,0.08333333333333333,11,0
cross_count24,"[1.0, 3.0)",1.0,3.0,24,-14.96660585791707,-26.891374370082694,-359.19854059000966,0.41676177635865985,False,0.08333333333333333,22,0
cross_count24,"[3.0, 6.0)",3.0,6.0,13,-34.65540684252378,-31.093002299926713,-450.52028895280915,0.0,False,0.0,13,0
cross_count24,"[6.0, 12.0)",6.0,12.0,6,-18.228345590816264,-21.77267012900384,-109.3700735448976,0.2393359468010464,False,0.16666666666666666,5,0
cross_count24,"[12.0, 24.0)",12.0,24.0,0,,,0.0,,False,,0,0
cross_count24,"[24.0, inf)",24.0,inf,0,,,0.0,,False,,0,0
cross_count24,missing,,,0,,,0.0,,False,,0,0
efficiency24,"[-inf, 0.1)",-inf,0.1,32,-21.508307802132286,-27.425214272578362,-688.2658496682332,0.24464858780015372,False,0.03125,31,0
efficiency24,"[0.1, 0.2)",0.1,0.2,17,-28.31363843385486,-27.449073169762954,-481.3318533755326,0.06672356463172228,False,0.058823529411764705,16,0
efficiency24,"[0.2, 0.4)",0.2,0.4,6,-15.169025666464924,-17.1598114628768,-91.01415399878954,0.3154968038555964,False,0.3333333333333333,4,0
efficiency24,"[0.4, 0.6)",0.4,0.6,0,,,0.0,,False,,0,0
efficiency24,"[0.6, 0.8)",0.6,0.8,0,,,0.0,,False,,0,0
efficiency24,"[0.8, inf)",0.8,inf,0,,,0.0,,False,,0,0
efficiency24,missing,,,0,,,0.0,,False,,0,0
volume_ratio,"[-inf, 0.5)",-inf,0.5,3,-38.10263310500345,-45.39701169436248,-114.30789931501035,0.0,False,0.0,3,0
volume_ratio,"[0.5, 1.0)",0.5,1.0,17,-9.689784042706865,-23.46448327231963,-164.72632872601673,0.5750607445136978,False,0.058823529411764705,16,0
volume_ratio,"[1.0, 1.5)",1.0,1.5,10,-19.089910261944162,-24.822600223507447,-190.89910261944163,0.15023566631070756,False,0.1,9,0
volume_ratio,"[1.5, 2.0)",1.5,2.0,10,-35.791064115603945,-34.991152613492154,-357.9106411560394,0.0,False,0.0,10,0
volume_ratio,"[2.0, 3.0)",2.0,3.0,4,-34.89269067059013,-25.72084619731683,-139.5707626823605,0.0,False,0.0,4,0
volume_ratio,"[3.0, inf)",3.0,inf,11,-26.654283867607887,-21.495073054706975,-293.19712254368676,0.12689243125889657,False,0.18181818181818182,9,0
volume_ratio,missing,,,0,,,0.0,,False,,0,0
ma_slope_atr,"[-inf, -0.1)",-inf,-0.1,4,-33.97977513358545,-31.09408200420603,-135.9191005343418,0.05689277565806504,False,0.25,3,0
ma_slope_atr,"[-0.1, 0.0)",-0.1,0.0,27,-25.377440361721277,-23.254450032201817,-685.1908897664745,0.04694453395314016,False,0.037037037037037035,26,0
ma_slope_atr,"[0.0, 0.05)",0.0,0.05,17,-27.193839311052468,-23.57219126754682,-462.295268287892,0.06928078124865232,False,0.058823529411764705,16,0
ma_slope_atr,"[0.05, 0.1)",0.05,0.1,4,34.58268488105515,-18.265042431067616,138.3307395242206,2.635314239586743,False,0.25,3,0
ma_slope_atr,"[0.1, 0.2)",0.1,0.2,3,-38.51244599268923,-43.08818285580272,-115.5373379780677,0.0,False,0.0,3,0
ma_slope_atr,"[0.2, inf)",0.2,inf,0,,,0.0,,False,,0,0
ma_slope_atr,missing,,,0,,,0.0,,False,,0,0
