feature,bin,lower,upper,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
extension_atr,"[-inf, 0.0)",-inf,0.0,0,,,0.0,,False,,0,0
extension_atr,"[0.0, 0.25)",0.0,0.25,3,70.78564340282313,8.810170264210733,212.35693020846938,8.116717246541631,False,0.6666666666666666,1,0
extension_atr,"[0.25, 0.5)",0.25,0.5,50,-5.681688697337949,-31.12887528117723,-284.0844348668974,0.8011236112302235,False,0.2,40,0
extension_atr,"[0.5, 1.0)",0.5,1.0,113,-26.09686743545477,-33.97842486154377,-2948.9460202063888,0.29581157401676583,False,0.19469026548672566,91,0
extension_atr,"[1.0, 1.5)",1.0,1.5,47,11.940192985365123,-22.611588120481347,561.1890703121608,1.3287575262542108,False,0.40425531914893614,28,0
extension_atr,"[1.5, inf)",1.5,inf,38,-27.891481107702646,-53.303653031194756,-1059.8762820927004,0.5056229987480292,False,0.23684210526315788,29,0
extension_atr,missing,,,0,,,0.0,,False,,0,0
cross_count24,"[-inf, 1.0)",-inf,1.0,40,-9.179989175114354,-32.55149243298948,-367.1995670045742,0.7826133451676563,False,0.275,29,0
cross_count24,"[1.0, 3.0)",1.0,3.0,107,-15.373920780193734,-33.200155295944874,-1645.0095234807293,0.5989874882230517,False,0.2523364485981308,80,0
cross_count24,"[3.0, 6.0)",3.0,6.0,80,-12.713774345118445,-35.073362399359304,-1017.1019476094756,0.6453814933757809,False,0.2375,61,0
cross_count24,"[6.0, 12.0)",6.0,12.0,24,-20.41873743960738,-29.287825460988497,-490.04969855057715,0.41480966472111336,False,0.20833333333333334,19,0
cross_count24,"[12.0, 24.0)",12.0,24.0,0,,,0.0,,False,,0,0
cross_count24,"[24.0, inf)",24.0,inf,0,,,0.0,,False,,0,0
cross_count24,missing,,,0,,,0.0,,False,,0,0
efficiency24,"[-inf, 0.1)",-inf,0.1,145,-14.555823446866201,-29.839169219721946,-2110.594399795599,0.5842997479303355,False,0.22758620689655173,112,0
efficiency24,"[0.1, 0.2)",0.1,0.2,75,-16.298727319486105,-37.47260580541532,-1222.4045489614577,0.6013056440432853,False,0.28,54,0
efficiency24,"[0.2, 0.4)",0.2,0.4,28,-10.675281511285691,-42.34836712905697,-298.90788231599936,0.7747011892409705,False,0.25,21,0
efficiency24,"[0.4, 0.6)",0.4,0.6,2,-13.46619962859284,-13.46619962859284,-26.93239925718568,0.0,False,0.0,2,0
efficiency24,"[0.6, 0.8)",0.6,0.8,1,139.47849368488588,139.47849368488588,139.47849368488588,inf,True,1.0,0,0
efficiency24,"[0.8, inf)",0.8,inf,0,,,0.0,,False,,0,0
efficiency24,missing,,,0,,,0.0,,False,,0,0
volume_ratio,"[-inf, 0.5)",-inf,0.5,14,-7.489030725999158,-28.850393409162717,-104.84643016398822,0.7139147110599736,False,0.14285714285714285,12,0
volume_ratio,"[0.5, 1.0)",0.5,1.0,63,-18.000713226888656,-33.52564625771047,-1134.0449332939854,0.43622659895918625,False,0.20634920634920634,50,0
volume_ratio,"[1.0, 1.5)",1.0,1.5,51,-19.48376922455984,-37.71367930832879,-993.672230452552,0.5046832957728259,False,0.17647058823529413,42,0
volume_ratio,"[1.5, 2.0)",1.5,2.0,38,-14.82890405699116,-35.665659819950605,-563.4983541656641,0.6035286866140288,False,0.3157894736842105,26,0
volume_ratio,"[2.0, 3.0)",2.0,3.0,31,9.517276894517078,-17.24877453036176,295.03558373002943,1.2714730517013186,False,0.45161290322580644,17,0
volume_ratio,"[3.0, inf)",3.0,inf,54,-18.858043931466593,-31.998205235731476,-1018.334372299196,0.6090313696234927,False,0.2222222222222222,42,0
volume_ratio,missing,,,0,,,0.0,,False,,0,0
ma_slope_atr,"[-inf, -0.1)",-inf,-0.1,9,3.0096208723448905,-37.352894778357445,27.086587851104014,1.0466852774207898,False,0.3333333333333333,6,0
ma_slope_atr,"[-0.1, 0.0)",-0.1,0.0,131,-21.14778898327229,-36.60440016604481,-2770.36035680867,0.428220175903684,False,0.1984732824427481,105,0
ma_slope_atr,"[0.0, 0.05)",0.0,0.05,78,-8.968552519024906,-32.460002872999866,-699.5470964839426,0.7664707899887201,False,0.32051282051282054,53,0
ma_slope_atr,"[0.05, 0.1)",0.05,0.1,24,14.434609297217666,-27.324828034204756,346.430623133224,1.5538834610203685,False,0.2916666666666667,17,0
ma_slope_atr,"[0.1, 0.2)",0.1,0.2,9,-46.99672159300793,-33.09611812897016,-422.97049433707144,0.06115455303760709,False,0.1111111111111111,8,0
ma_slope_atr,"[0.2, inf)",0.2,inf,0,,,0.0,,False,,0,0
ma_slope_atr,missing,,,0,,,0.0,,False,,0,0
