feature,bin,lower,upper,n,mean_net_bp,median_net_bp,sum_event_net_bp,profit_factor,profit_factor_infinite,win_rate,loss_n,flat_n
fee_to_risk,"[0.2, 0.4)",0.2,0.4,12,-40.77687878449864,-45.35383177225237,-489.3225454139837,0.0,False,0.0,12,0
fee_to_risk,"[0.4, 0.8)",0.4,0.8,18,-17.22064737769947,-30.171019250906355,-309.97165279859047,0.4529678267085378,False,0.1111111111111111,16,0
fee_to_risk,"[0.8, 1.0)",0.8,1.0,3,-26.712787561629817,-27.39199832535231,-80.13836268488944,0.0,False,0.0,3,0
fee_to_risk,"[1.0, inf)",1.0,inf,4,-19.332978385607472,-17.9085660885586,-77.33191354242989,0.0,False,0.0,4,0
fee_to_risk,missing,,,0,,,0.0,,False,,0,0
extension_atr,"[-inf, 0.0)",-inf,0.0,0,,,0.0,,False,,0,0
extension_atr,"[0.0, 0.25)",0.0,0.25,2,108.74167805046187,108.74167805046187,217.48335610092374,41.00000986054235,False,0.5,1,0
extension_atr,"[0.25, 0.5)",0.25,0.5,12,-29.84927004053357,-28.896097607067887,-358.1912404864028,0.0,False,0.0,12,0
extension_atr,"[0.5, 1.0)",0.5,1.0,21,-37.800848990819276,-33.30751913833361,-793.8178288072048,0.040782575235243694,False,0.047619047619047616,20,0
extension_atr,"[1.0, 1.5)",1.0,1.5,8,-48.899473983954316,-46.39125798319375,-391.1957918716345,0.0,False,0.0,8,0
extension_atr,"[1.5, inf)",1.5,inf,3,-24.59066044503631,-44.15045146302308,-73.77198133510893,0.31808956961177215,False,0.3333333333333333,2,0
extension_atr,missing,,,0,,,0.0,,False,,0,0
cross_count24,"[-inf, 1.0)",-inf,1.0,9,-54.09757803349511,-60.95426402887625,-486.87820230145604,0.0,False,0.0,9,0
cross_count24,"[1.0, 3.0)",1.0,3.0,21,-18.262351014371156,-29.484715614018757,-383.50937130179426,0.40093525527001717,False,0.09523809523809523,19,0
cross_count24,"[3.0, 6.0)",3.0,6.0,11,-40.981123755806735,-39.14155964646724,-450.7923613138741,0.0,False,0.0,11,0
cross_count24,"[6.0, 12.0)",6.0,12.0,5,-15.662710296460585,-12.488818195413014,-78.31355148230293,0.3052741751441911,False,0.2,4,0
cross_count24,"[12.0, 24.0)",12.0,24.0,0,,,0.0,,False,,0,0
cross_count24,"[24.0, inf)",24.0,inf,0,,,0.0,,False,,0,0
cross_count24,missing,,,0,,,0.0,,False,,0,0
efficiency24,"[-inf, 0.1)",-inf,0.1,29,-29.21101976737521,-34.46388123243159,-847.1195732538811,0.20832906824088068,False,0.034482758620689655,28,0
efficiency24,"[0.1, 0.2)",0.1,0.2,12,-32.69711313380745,-38.34702761940144,-392.36535760568944,0.08063282580877258,False,0.08333333333333333,11,0
efficiency24,"[0.2, 0.4)",0.2,0.4,5,-32.001711107971325,-34.610371264871524,-160.00855553985664,0.1741873996401012,False,0.2,4,0
efficiency24,"[0.4, 0.6)",0.4,0.6,0,,,0.0,,False,,0,0
efficiency24,"[0.6, 0.8)",0.6,0.8,0,,,0.0,,False,,0,0
efficiency24,"[0.8, inf)",0.8,inf,0,,,0.0,,False,,0,0
efficiency24,missing,,,0,,,0.0,,False,,0,0
volume_ratio,"[-inf, 0.5)",-inf,0.5,3,-38.28669435903948,-45.39701169436248,-114.86008307711843,0.0,False,0.0,3,0
volume_ratio,"[0.5, 1.0)",0.5,1.0,15,-12.5878253415128,-23.261648745518375,-188.81738012269201,0.5414135609901064,False,0.06666666666666667,14,0
volume_ratio,"[1.0, 1.5)",1.0,1.5,7,-29.70886969347043,-29.930149969192836,-207.962087854293,0.1396302177394405,False,0.14285714285714285,6,0
volume_ratio,"[1.5, 2.0)",1.5,2.0,8,-39.27624480049281,-40.89878883118512,-314.2099584039425,0.0,False,0.0,8,0
volume_ratio,"[2.0, 3.0)",2.0,3.0,3,-50.95259672983224,-46.724111258935594,-152.85779018949668,0.0,False,0.0,3,0
volume_ratio,"[3.0, inf)",3.0,inf,10,-42.07861867518846,-54.54449080612654,-420.7861867518846,0.07559842456311838,False,0.1,9,0
volume_ratio,missing,,,0,,,0.0,,False,,0,0
ma_slope_atr,"[-inf, -0.1)",-inf,-0.1,2,-75.58340186168465,-75.58340186168465,-151.1668037233693,0.0,False,0.0,2,0
ma_slope_atr,"[-0.1, 0.0)",-0.1,0.0,23,-36.00872614519428,-34.46388123243159,-828.2007013394685,0.03915577512386429,False,0.043478260869565216,22,0
ma_slope_atr,"[0.0, 0.05)",0.0,0.05,14,-29.348509549451187,-29.707432791605797,-410.8791336923166,0.07728037388370096,False,0.07142857142857142,13,0
ma_slope_atr,"[0.05, 0.1)",0.05,0.1,4,32.57054554442003,-22.289321104337883,130.2821821776801,2.4063539958584985,False,0.25,3,0
ma_slope_atr,"[0.1, 0.2)",0.1,0.2,3,-46.509676607317694,-46.05840470745191,-139.5290298219531,0.0,False,0.0,3,0
ma_slope_atr,"[0.2, inf)",0.2,inf,0,,,0.0,,False,,0,0
ma_slope_atr,missing,,,0,,,0.0,,False,,0,0
