venue,symbol,asset,timeframe_min,arm,signal_i,side,signal_bar_open,signal_close,in_window,htf_sma60,htf_slope,htf_slope_aligned,htf_close_time,signal_atr_pct,rv,momentum,signal_price,policy,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,mfe_known_r,mfe_upper_r,close_peak_r,stop_bar_excursion_ambiguous,trade_key,status,first_touch_i,first_touch_clock,first_touch_phase,first_close4_i,first_close4_clock,first4_observation,first4_ambiguous,max_giveback_r,first4_bar_close_features,four_r_target_price,four_r_stop_target_ambiguous,fee_r,entry_context,review_label,entry_time_beijing,exit_time_beijing,net_bp,gross_bp,month,week,period,protective_stop,loss,gross_loss,mfe_known_net_r,giveback_r,holding_hours,fold,matched,control_net_bp,control_net_r,excess_bp,control_exit_time,utc_week,control_signal_close,control_in_window
binance_um,ETHUSDT,ETH,15,ordinary,231478,1,2026-08-08 05:30:00+00:00,2026-08-08 05:45:00+00:00,True,1909.6035,0.3554999999998927,True,2026-08-08 05:00:00+00:00,0.0009871060079087,1.1509425847273935,0.003085186589793,1917.02,baseline,231479,2026-08-08 05:45:00+00:00,1917.02,1913.23,3.789999999999963,0.001977026843747,231486,2026-08-08 07:30:00+00:00,1913.23,initial_stop,-0.001977026843747,-0.003977026843747,-0.9999999999999812,-2.0116200527704393,False,0.0448548812665103,0.0448548812665103,0.0448548812665103,0.0,False,ETHUSDT:15:ordinary:baseline:2026-08-08 05:45:00+00:00,closed,,,,,,not_reached,False,,,,,1.0116200527704822,上级SMA60斜率同向,亏损,2026-08-08 13:45:00+08:00,2026-08-08 15:30:00+08:00,-39.77026843747,-19.77026843747,2026-08,2026-08-03,later,True,True,True,-0.966765171503972,1.0448548812664915,1.75,later,True,-38.676030693197674,-2.0708913649025327,-1.0942377442724194,2026-08-08 18:15:00+00:00,2026-W32,2026-08-08 17:15:00+00:00,True
binance_um,ETHUSDT,ETH,15,ordinary,232189,1,2026-08-15 15:15:00+00:00,2026-08-15 15:30:00+00:00,True,1882.0871666666667,0.0236666666667133,True,2026-08-15 15:00:00+00:00,0.0009190026681604,1.9977612960269435,0.0384361135273598,1883.45,baseline,232190,2026-08-15 15:30:00+00:00,1883.44,1879.98,3.4600000000000364,0.0018370640954848,232228,2026-08-16 01:00:00+00:00,1879.98,initial_stop,-0.0018370640954848,-0.0038370640954848,-1.000000000000011,-2.0886936416184967,False,0.6705202312138474,0.6705202312138474,0.6705202312138474,0.4190751445086793,False,ETHUSDT:15:ordinary:baseline:2026-08-15 15:30:00+00:00,closed,,,,,,not_reached,False,,,,,1.088693641618531,上级SMA60斜率同向,亏损,2026-08-15 23:30:00+08:00,2026-08-16 09:00:00+08:00,-38.370640954848,-18.370640954848,2026-08,2026-08-10,later,True,True,True,-0.4181734104046837,1.6705202312138585,9.5,later,True,-36.783870488006336,-2.1916202531646203,-1.5867704668426352,2026-08-16 04:45:00+00:00,2026-W33,2026-08-16 03:45:00+00:00,True
binance_um,ETHUSDT,ETH,15,ordinary,233269,1,2026-08-26 21:15:00+00:00,2026-08-26 21:30:00+00:00,True,2470.909833333333,0.2943333333328155,True,2026-08-26 21:00:00+00:00,0.0043500479424726,3.4367869623003537,0.36654078892428,2499.53,baseline,233270,2026-08-26 21:30:00+00:00,2499.53,2456.44,43.090000000000146,0.0172392409773037,233393,2026-08-28 04:15:00+00:00,2491.0,opposite_v6_next_open,-0.0034126415766164,-0.0054126415766164,-0.1979577628220037,-0.313972151311212,False,1.5518681828730487,1.5518681828730487,1.5518681828730487,1.2471571130192527,False,ETHUSDT:15:ordinary:baseline:2026-08-26 21:30:00+00:00,closed,,,,,,not_reached,False,,,,,0.1160143884892088,上级SMA60斜率同向,亏损,2026-08-27 05:30:00+08:00,2026-08-28 12:15:00+08:00,-54.126415766163994,-34.126415766164,2026-08,2026-08-24,later,False,True,True,1.43585379438384,1.7498259456950525,30.75,later,True,-100.97327642312192,-1.246995069033526,46.84686065695722,2026-08-28 02:45:00+00:00,2026-W35,2026-08-27 21:15:00+00:00,True
binance_um,ETHUSDT,ETH,15,ordinary,234008,1,2026-09-03 14:00:00+00:00,2026-09-03 14:15:00+00:00,True,2415.0319999999997,-0.5503333333335831,False,2026-09-03 14:00:00+00:00,0.003921006435713,2.3480397636410015,0.5401535615304404,2438.81,baseline,234009,2026-09-03 14:15:00+00:00,2438.81,2412.96,25.84999999999991,0.0105994316900455,234098,2026-09-04 12:30:00+00:00,2492.9700000000003,trailing_stop,0.0222075520438247,0.0202075520438247,2.0951644100580427,1.9064750483559143,False,4.1852998065764195,4.1852998065764195,4.1852998065764195,3.493617021276606,False,ETHUSDT:15:ordinary:baseline:2026-09-03 14:15:00+00:00,closed,234085.0,2026-09-04 09:30:00+00:00,intrabar,,,known,False,2.0901353965183733,"{'bar_open': Timestamp('2026-09-04 09:15:00+0000', tz='UTC'), 'bar_close': Timestamp('2026-09-04 09:30:00+0000', tz='UTC'), 'open': 2529.12, 'high': 2547.0, 'low': 2517.87, 'close': 2521.45, 'atr': 10.581389204071941, 'atr_pct_of_close': 0.0041965492887314606, 'observed_at': Timestamp('2026-09-04 09:30:00+0000', tz='UTC')}",,,0.1886893617021286,上级SMA60斜率不同向或未知,已知浮盈达4R但兑现较低,2026-09-03 22:15:00+08:00,2026-09-04 20:30:00+08:00,202.075520438247,222.075520438247,2026-09,2026-08-31,later,True,False,False,3.9966104448742903,2.090135396518377,22.25,later,True,-84.19551127139323,-1.3115482625482635,286.2710317096406,2026-09-02 08:30:00+00:00,2026-W36,2026-09-02 07:30:00+00:00,True
binance_um,ETHUSDT,ETH,15,joint,230681,1,2026-07-30 22:15:00+00:00,2026-07-30 22:30:00+00:00,True,1908.8268333333333,0.7065000000000055,True,2026-07-30 22:00:00+00:00,0.0029027096614988,2.346194992535772,0.0033677471447739,1931.24,baseline,230682,2026-07-30 22:30:00+00:00,1931.24,1913.99,17.25,0.0089320850852302,230695,2026-07-31 01:45:00+00:00,1913.99,initial_stop,-0.0089320850852302,-0.0109320850852302,-1.0000000000000036,-1.2239118840579748,False,0.3089855072463726,0.3089855072463726,0.3089855072463726,0.0,False,ETHUSDT:15:joint:baseline:2026-07-30 22:30:00+00:00,closed,,,,,,not_reached,False,,,,,0.2239118840579713,上级SMA60斜率同向,亏损,2026-07-31 06:30:00+08:00,2026-07-31 09:45:00+08:00,-109.320850852302,-89.320850852302,2026-07,2026-07-27,later,True,True,True,0.0850736231884012,1.308985507246376,3.25,later,True,65.10157284500997,1.49314074074079,-174.4224236973124,2026-08-03 00:15:00+00:00,2026-W31,2026-08-02 14:45:00+00:00,True
binance_um,ETHUSDT,ETH,15,joint,231230,1,2026-08-05 15:30:00+00:00,2026-08-05 15:45:00+00:00,True,1864.3368333333333,0.1941666666666606,True,2026-08-05 15:00:00+00:00,0.0036727651911213,0.6621452129618793,0.0126253278354601,1877.03,baseline,231231,2026-08-05 15:45:00+00:00,1877.04,1863.24,13.799999999999956,0.007352001022887,231273,2026-08-06 02:15:00+00:00,1896.93,trailing_stop,0.010596471039509,0.008596471039509,1.4413043478260903,1.1692695652173934,False,3.6340579710145113,3.6340579710145113,3.6340579710145113,3.3521739130434884,False,ETHUSDT:15:joint:baseline:2026-08-05 15:45:00+00:00,closed,,,,,,not_reached,False,,,,,0.2720347826086993,上级SMA60斜率同向,盈利但未兑现4R,2026-08-05 23:45:00+08:00,2026-08-06 10:15:00+08:00,85.96471039509,105.96471039509,2026-08,2026-08-03,later,True,False,False,3.362023188405812,2.192753623188421,10.5,later,True,-64.11331706906773,-1.4533778307508922,150.07802746415774,2026-08-07 04:45:00+00:00,2026-W32,2026-08-07 02:15:00+00:00,True
binance_um,ETHUSDT,ETH,15,joint,231478,1,2026-08-08 05:30:00+00:00,2026-08-08 05:45:00+00:00,True,1909.6035,0.3554999999998927,True,2026-08-08 05:00:00+00:00,0.0009871060079087,1.1509425847273935,0.003085186589793,1917.02,baseline,231479,2026-08-08 05:45:00+00:00,1917.02,1913.23,3.789999999999963,0.001977026843747,231486,2026-08-08 07:30:00+00:00,1913.23,initial_stop,-0.001977026843747,-0.003977026843747,-0.9999999999999812,-2.0116200527704393,False,0.0448548812665103,0.0448548812665103,0.0448548812665103,0.0,False,ETHUSDT:15:joint:baseline:2026-08-08 05:45:00+00:00,closed,,,,,,not_reached,False,,,,,1.0116200527704822,上级SMA60斜率同向,亏损,2026-08-08 13:45:00+08:00,2026-08-08 15:30:00+08:00,-39.77026843747,-19.77026843747,2026-08,2026-08-03,later,True,True,True,-0.966765171503972,1.0448548812664915,1.75,later,True,-13.674889310562026,-0.7206666666666423,-26.09537912690807,2026-08-09 08:30:00+00:00,2026-W32,2026-08-09 05:15:00+00:00,True
binance_um,ETHUSDT,ETH,15,joint,232189,1,2026-08-15 15:15:00+00:00,2026-08-15 15:30:00+00:00,True,1882.0871666666667,0.0236666666667133,True,2026-08-15 15:00:00+00:00,0.0009190026681604,1.9977612960269435,0.0384361135273598,1883.45,baseline,232190,2026-08-15 15:30:00+00:00,1883.44,1879.98,3.4600000000000364,0.0018370640954848,232228,2026-08-16 01:00:00+00:00,1879.98,initial_stop,-0.0018370640954848,-0.0038370640954848,-1.000000000000011,-2.0886936416184967,False,0.6705202312138474,0.6705202312138474,0.6705202312138474,0.4190751445086793,False,ETHUSDT:15:joint:baseline:2026-08-15 15:30:00+00:00,closed,,,,,,not_reached,False,,,,,1.088693641618531,上级SMA60斜率同向,亏损,2026-08-15 23:30:00+08:00,2026-08-16 09:00:00+08:00,-38.370640954848,-18.370640954848,2026-08,2026-08-10,later,True,True,True,-0.4181734104046837,1.6705202312138585,9.5,later,True,-8.085550006116087,-0.6909727272727241,-30.285090948732886,2026-08-16 18:00:00+00:00,2026-W33,2026-08-16 11:15:00+00:00,True
binance_um,ETHUSDT,ETH,15,joint,233269,1,2026-08-26 21:15:00+00:00,2026-08-26 21:30:00+00:00,True,2470.909833333333,0.2943333333328155,True,2026-08-26 21:00:00+00:00,0.0043500479424726,3.4367869623003537,0.36654078892428,2499.53,baseline,233270,2026-08-26 21:30:00+00:00,2499.53,2456.44,43.090000000000146,0.0172392409773037,233393,2026-08-28 04:15:00+00:00,2491.0,opposite_v6_next_open,-0.0034126415766164,-0.0054126415766164,-0.1979577628220037,-0.313972151311212,False,1.5518681828730487,1.5518681828730487,1.5518681828730487,1.2471571130192527,False,ETHUSDT:15:joint:baseline:2026-08-26 21:30:00+00:00,closed,,,,,,not_reached,False,,,,,0.1160143884892088,上级SMA60斜率同向,亏损,2026-08-27 05:30:00+08:00,2026-08-28 12:15:00+08:00,-54.126415766163994,-34.126415766164,2026-08,2026-08-24,later,False,True,True,1.43585379438384,1.7498259456950525,30.75,later,True,-140.8630433209812,-1.165476554705687,86.7366275548165,2026-08-28 16:00:00+00:00,2026-W35,2026-08-28 15:45:00+00:00,True
binance_um,ETHUSDT,ETH,15,joint,234008,1,2026-09-03 14:00:00+00:00,2026-09-03 14:15:00+00:00,True,2415.0319999999997,-0.5503333333335831,False,2026-09-03 14:00:00+00:00,0.003921006435713,2.3480397636410015,0.5401535615304404,2438.81,baseline,234009,2026-09-03 14:15:00+00:00,2438.81,2412.96,25.84999999999991,0.0105994316900455,234098,2026-09-04 12:30:00+00:00,2492.9700000000003,trailing_stop,0.0222075520438247,0.0202075520438247,2.0951644100580427,1.9064750483559143,False,4.1852998065764195,4.1852998065764195,4.1852998065764195,3.493617021276606,False,ETHUSDT:15:joint:baseline:2026-09-03 14:15:00+00:00,closed,234085.0,2026-09-04 09:30:00+00:00,intrabar,,,known,False,2.0901353965183733,"{'bar_open': Timestamp('2026-09-04 09:15:00+0000', tz='UTC'), 'bar_close': Timestamp('2026-09-04 09:30:00+0000', tz='UTC'), 'open': 2529.12, 'high': 2547.0, 'low': 2517.87, 'close': 2521.45, 'atr': 10.581389204071941, 'atr_pct_of_close': 0.0041965492887314606, 'observed_at': Timestamp('2026-09-04 09:30:00+0000', tz='UTC')}",,,0.1886893617021286,上级SMA60斜率不同向或未知,已知浮盈达4R但兑现较低,2026-09-03 22:15:00+08:00,2026-09-04 20:30:00+08:00,202.075520438247,222.075520438247,2026-09,2026-08-31,later,True,False,False,3.9966104448742903,2.090135396518377,22.25,later,True,-129.4123268036318,-1.1827947598253326,331.4878472418792,2026-09-07 07:15:00+00:00,2026-W36,2026-09-06 23:30:00+00:00,True
binance_um,ETHUSDT,ETH,60,ordinary,57809,1,2026-08-05 17:00:00+00:00,2026-08-05 18:00:00+00:00,True,1888.2006666666668,-0.6806666666666388,False,2026-08-05 16:00:00+00:00,0.0068800462972668,3.7491889720026266,0.1582569902405452,1915.93,baseline,57810,2026-08-05 18:00:00+00:00,1915.93,1851.87,64.05999999999995,0.0334354595418412,57929,2026-08-10 17:00:00+00:00,1871.38,opposite_v6_next_open,-0.0232524152761322,-0.0252524152761322,-0.6954417733374962,-0.7552585076490792,False,0.4225725881985632,0.4225725881985632,0.4225725881985632,0.2393068997814539,False,ETHUSDT:60:ordinary:baseline:2026-08-05 18:00:00+00:00,closed,,,,,,not_reached,False,,,,,0.059816734311583,上级SMA60斜率不同向或未知,亏损,2026-08-06 02:00:00+08:00,2026-08-11 01:00:00+08:00,-252.524152761322,-232.524152761322,2026-08,2026-08-03,later,False,True,True,0.3627558538869801,1.1180143615360594,119.0,later,True,-135.31476679858545,-1.1734383249886238,-117.20938596273656,2026-08-10 15:00:00+00:00,2026-W32,2026-08-06 19:00:00+00:00,True
binance_um,ETHUSDT,ETH,60,joint,57809,1,2026-08-05 17:00:00+00:00,2026-08-05 18:00:00+00:00,True,1888.2006666666668,-0.6806666666666388,False,2026-08-05 16:00:00+00:00,0.0068800462972668,3.7491889720026266,0.1582569902405452,1915.93,baseline,57810,2026-08-05 18:00:00+00:00,1915.93,1851.87,64.05999999999995,0.0334354595418412,57929,2026-08-10 17:00:00+00:00,1871.38,opposite_v6_next_open,-0.0232524152761322,-0.0252524152761322,-0.6954417733374962,-0.7552585076490792,False,0.4225725881985632,0.4225725881985632,0.4225725881985632,0.2393068997814539,False,ETHUSDT:60:joint:baseline:2026-08-05 18:00:00+00:00,closed,,,,,,not_reached,False,,,,,0.059816734311583,上级SMA60斜率不同向或未知,亏损,2026-08-06 02:00:00+08:00,2026-08-11 01:00:00+08:00,-252.524152761322,-232.524152761322,2026-08,2026-08-03,later,False,True,True,0.3627558538869801,1.1180143615360594,119.0,later,True,-138.52234954395803,-1.168744545454543,-114.00180321736396,2026-08-03 08:00:00+00:00,2026-W32,2026-08-03 04:00:00+00:00,True
