source,symbol,entry_time,exit_time,score,outcome,gross_ret
okx,ACH_USDT_SWAP,2025-08-10 18:45:00+00:00,2025-08-10 20:45:00+00:00,0.8289787285321509,tp,0.0279422620262865
okx,AAVE_USDT_SWAP,2025-08-12 13:45:00+00:00,2025-08-12 16:15:00+00:00,0.7252229032342598,tp,0.0402429493293619
okx,ARB_USDT_SWAP,2025-08-12 15:00:00+00:00,2025-08-13 03:15:00+00:00,0.8155290308352602,tp,0.054402965525961
okx,ARKM_USDT_SWAP,2025-08-12 15:30:00+00:00,2025-08-13 08:30:00+00:00,0.7288072613196406,tp,0.0475927065137129
okx,ADA_USDT_SWAP,2025-08-12 15:45:00+00:00,2025-08-12 19:15:00+00:00,0.7350764778244802,tp,0.0383261106320413
okx,AR_USDT_SWAP,2025-08-12 16:45:00+00:00,2025-08-13 04:45:00+00:00,0.7727701800615749,tp,0.0495609274450747
okx,AEVO_USDT_SWAP,2025-08-16 14:15:00+00:00,2025-08-16 15:30:00+00:00,0.7912236904025307,tp,0.0311105985555479
okx,APT_USDT_SWAP,2025-08-16 16:45:00+00:00,2025-08-17 05:15:00+00:00,0.7967691985124252,tp,0.027314182131245
okx,ARB_USDT_SWAP,2025-08-17 04:15:00+00:00,2025-08-17 04:45:00+00:00,0.7502856085693921,tp,0.0294666908720373
okx,ALGO_USDT_SWAP,2025-08-24 17:30:00+00:00,2025-08-24 18:45:00+00:00,0.8341472330667364,tp,0.0302062088748273
okx,AGLD_USDT_SWAP,2025-08-28 02:45:00+00:00,2025-08-28 14:45:00+00:00,0.738457119399501,tp,0.0298296295327864
okx,AIXBT_USDT_SWAP,2025-08-28 03:00:00+00:00,2025-08-28 13:45:00+00:00,0.7689915909679298,tp,0.0398348555636853
okx,BLUR_USDT_SWAP,2025-08-28 03:15:00+00:00,2025-08-28 14:30:00+00:00,0.7760401512310918,tp,0.0326127393843034
okx,ACT_USDT_SWAP,2025-08-28 05:00:00+00:00,2025-08-28 07:30:00+00:00,0.7148073262914197,tp,0.0292142604055942
okx,AGLD_USDT_SWAP,2025-08-28 22:45:00+00:00,2025-08-29 00:30:00+00:00,0.7811968258597426,tp,0.0262619513350383
okx,ANIME_USDT_SWAP,2025-09-07 01:30:00+00:00,2025-09-07 04:30:00+00:00,0.7224740527520677,tp,0.014445750226397
okx,AEVO_USDT_SWAP,2025-09-08 02:00:00+00:00,2025-09-08 10:30:00+00:00,0.7786497113020907,tp,0.0207761181639094
okx,BLUR_USDT_SWAP,2025-09-08 02:45:00+00:00,2025-09-08 14:30:00+00:00,0.8495938675731768,tp,0.025473800851592
okx,AIXBT_USDT_SWAP,2025-09-08 02:45:00+00:00,2025-09-08 15:15:00+00:00,0.7801431429825014,tp,0.0350292688005002
okx,ACT_USDT_SWAP,2025-09-08 14:15:00+00:00,2025-09-08 16:15:00+00:00,0.7715646014496053,tp,0.0341231721947372
okx,ETH_USDT_SWAP,2025-09-10 12:45:00+00:00,2025-09-10 14:15:00+00:00,0.7232242611531643,tp,0.014797425082065
okx,ARKM_USDT_SWAP,2025-09-11 09:30:00+00:00,2025-09-11 10:00:00+00:00,0.7708638111864153,tp,0.0292802210911922
okx,AGLD_USDT_SWAP,2025-09-12 00:30:00+00:00,2025-09-12 05:45:00+00:00,0.7791939089873556,tp,0.0176996390020192
okx,AEVO_USDT_SWAP,2025-09-12 19:00:00+00:00,2025-09-13 09:15:00+00:00,0.713440102245701,tp,0.0261253109416967
okx,ADA_USDT_SWAP,2025-09-17 21:15:00+00:00,2025-09-18 03:15:00+00:00,0.7868769548288899,tp,0.0439507984584459
okx,APT_USDT_SWAP,2025-09-17 21:15:00+00:00,2025-09-18 04:15:00+00:00,0.7741711655259107,tp,0.0372829623547374
okx,AEVO_USDT_SWAP,2025-09-26 19:00:00+00:00,2025-09-27 02:45:00+00:00,0.7673749683078681,tp,0.0514238620374607
okx,1INCH_USDT_SWAP,2025-09-28 17:30:00+00:00,2025-09-28 22:30:00+00:00,0.7556722897475158,tp,0.018690258872372
okx,AAVE_USDT_SWAP,2025-09-28 18:45:00+00:00,2025-09-28 22:15:00+00:00,0.8043778359834315,tp,0.016629762209376
okx,CRO_USDT_SWAP,2025-09-28 20:00:00+00:00,2025-09-28 22:30:00+00:00,0.8296586703553511,tp,0.0284953096621816
okx,ASTER_USDT_SWAP,2025-10-02 04:45:00+00:00,2025-10-02 12:15:00+00:00,0.8579702946241478,tp,0.0765590618547862
okx,0G_USDT_SWAP,2025-10-02 22:00:00+00:00,2025-10-03 01:15:00+00:00,0.8108356895680484,tp,0.0526702807802803
okx,ARB_USDT_SWAP,2025-10-06 12:30:00+00:00,2025-10-06 13:45:00+00:00,0.8248024603542536,tp,0.0273045924071289
okx,ANIME_USDT_SWAP,2025-10-06 14:30:00+00:00,2025-10-06 19:00:00+00:00,0.7129803062951721,tp,0.0290981645940253
okx,APE_USDT_SWAP,2025-10-12 05:15:00+00:00,2025-10-12 15:00:00+00:00,0.7720744869206864,tp,0.0606364994484172
okx,2Z_USDT_SWAP,2025-10-25 16:45:00+00:00,2025-10-25 21:00:00+00:00,0.8983074298151259,tp,0.034301966929326
okx,APT_USDT_SWAP,2025-10-26 05:45:00+00:00,2025-10-26 09:00:00+00:00,0.7820858473518573,tp,0.0181006159696897
okx,AGLD_USDT_SWAP,2025-10-26 09:45:00+00:00,2025-10-26 22:15:00+00:00,0.7165127602684758,tp,0.0209678343162189
okx,ACH_USDT_SWAP,2025-10-26 10:30:00+00:00,2025-10-26 13:45:00+00:00,0.7219807639347914,tp,0.018853377528476
okx,AR_USDT_SWAP,2025-10-26 11:00:00+00:00,2025-10-26 22:15:00+00:00,0.860726062220086,tp,0.0277688612108102
okx,AERO_USDT_SWAP,2025-10-29 23:45:00+00:00,2025-10-30 02:00:00+00:00,0.890852436366109,tp,0.0463918531813449
okx,API3_USDT_SWAP,2025-10-31 06:45:00+00:00,2025-10-31 07:00:00+00:00,0.7441817486379685,tp,0.0372658133194319
okx,2Z_USDT_SWAP,2025-11-07 15:30:00+00:00,2025-11-07 17:30:00+00:00,0.76997103433962,tp,0.0705923790950524
okx,AVNT_USDT_SWAP,2025-11-07 15:30:00+00:00,2025-11-07 18:45:00+00:00,0.7486213235714199,tp,0.0695760651520074
okx,BLUR_USDT_SWAP,2025-11-07 15:45:00+00:00,2025-11-07 17:30:00+00:00,0.7695466551035466,tp,0.0621154949305717
okx,ASTER_USDT_SWAP,2025-11-09 09:30:00+00:00,2025-11-09 11:15:00+00:00,0.8135570659477093,tp,0.0381258080976889
okx,ETH_USDT_SWAP,2025-11-09 11:30:00+00:00,2025-11-09 14:30:00+00:00,0.7694922707444242,tp,0.0184502728448332
okx,APT_USDT_SWAP,2025-11-09 15:45:00+00:00,2025-11-10 01:00:00+00:00,0.7737057016497066,tp,0.0434216303903802
okx,APR_USDT_SWAP,2025-11-11 11:30:00+00:00,2025-11-11 18:00:00+00:00,0.7400790919176644,tp,0.1173544517791285
okx,API3_USDT_SWAP,2025-11-15 19:15:00+00:00,2025-11-15 19:30:00+00:00,0.753565400320608,tp,0.031672219109974
okx,ASTER_USDT_SWAP,2025-11-18 06:00:00+00:00,2025-11-18 09:45:00+00:00,0.834548056976312,tp,0.0759626312358359
okx,APT_USDT_SWAP,2025-11-20 02:30:00+00:00,2025-11-20 12:30:00+00:00,0.7862601718610053,tp,0.0352151656477535
okx,0G_USDT_SWAP,2025-11-22 06:45:00+00:00,2025-11-22 16:30:00+00:00,0.8393856358095861,tp,0.1148145235585413
okx,ACT_USDT_SWAP,2025-11-24 03:30:00+00:00,2025-11-24 12:15:00+00:00,0.7808568875567357,tp,0.0593435334208884
okx,AVNT_USDT_SWAP,2025-11-27 07:30:00+00:00,2025-11-27 13:45:00+00:00,0.8205696914329912,tp,0.0279077150896127
okx,0G_USDT_SWAP,2025-11-27 18:30:00+00:00,2025-11-27 20:00:00+00:00,0.8024827928867487,tp,0.0225142959666748
okx,ADA_USDT_SWAP,2025-12-02 12:15:00+00:00,2025-12-02 15:00:00+00:00,0.7357103463187976,tp,0.025747813584479
okx,AERO_USDT_SWAP,2025-12-02 13:30:00+00:00,2025-12-02 15:00:00+00:00,0.827653514671701,tp,0.0399048143892786
okx,ETH_USDT_SWAP,2025-12-02 13:45:00+00:00,2025-12-02 15:00:00+00:00,0.7662793295676612,tp,0.0186968717598152
okx,APR_USDT_SWAP,2025-12-08 06:15:00+00:00,2025-12-08 09:00:00+00:00,0.8521375362920958,tp,0.0496359975607141
okx,ARB_USDT_SWAP,2025-12-09 09:00:00+00:00,2025-12-09 16:00:00+00:00,0.7466084777747295,tp,0.0310886661444229
okx,APR_USDT_SWAP,2025-12-09 15:15:00+00:00,2025-12-09 16:15:00+00:00,0.8181671345570662,tp,0.0431063311697401
okx,APE_USDT_SWAP,2025-12-09 15:45:00+00:00,2025-12-09 16:30:00+00:00,0.727741934585286,tp,0.0427331926701526
okx,ACT_USDT_SWAP,2025-12-17 10:30:00+00:00,2025-12-17 14:30:00+00:00,0.7194133301041549,tp,0.0499499908670417
okx,APR_USDT_SWAP,2025-12-17 13:30:00+00:00,2025-12-17 15:00:00+00:00,0.8502424790981393,tp,0.057336488238517
okx,AVNT_USDT_SWAP,2025-12-19 05:30:00+00:00,2025-12-19 07:15:00+00:00,0.7720605119026182,tp,0.0467840894207611
okx,CRO_USDT_SWAP,2025-12-19 06:30:00+00:00,2025-12-19 20:00:00+00:00,0.8215875147135525,tp,0.0262981971797755
okx,APR_USDT_SWAP,2025-12-19 15:00:00+00:00,2025-12-19 17:15:00+00:00,0.7284254335912329,tp,0.0728621291643301
okx,ETH_USDT_SWAP,2025-12-21 23:45:00+00:00,2025-12-22 00:30:00+00:00,0.7597392806726695,tp,0.0161608907673724
okx,ANIME_USDT_SWAP,2025-12-22 05:30:00+00:00,2025-12-22 06:45:00+00:00,0.7872701426732595,tp,0.0761439375759349
okx,ALGO_USDT_SWAP,2025-12-24 18:45:00+00:00,2025-12-25 03:00:00+00:00,0.7919985127512957,tp,0.0249930665984696
okx,ALLO_USDT_SWAP,2025-12-26 14:45:00+00:00,2025-12-26 15:45:00+00:00,0.8058957304218177,tp,0.0285191505818875
okx,AEVO_USDT_SWAP,2025-12-27 13:15:00+00:00,2025-12-27 21:30:00+00:00,0.7763452079888754,tp,0.0283816082360117
okx,APE_USDT_SWAP,2025-12-27 16:45:00+00:00,2025-12-28 00:00:00+00:00,0.7553719493769562,tp,0.0171429221813081
okx,ACT_USDT_SWAP,2025-12-27 21:30:00+00:00,2025-12-28 01:30:00+00:00,0.831112142708703,tp,0.0685828758787399
okx,1INCH_USDT_SWAP,2025-12-27 22:00:00+00:00,2025-12-28 00:00:00+00:00,0.7114553007335923,tp,0.0117034153484443
okx,2Z_USDT_SWAP,2025-12-28 01:00:00+00:00,2025-12-28 07:30:00+00:00,0.8014712098849053,tp,0.0321124961328376
okx,ETH_USDT_SWAP,2025-12-28 23:00:00+00:00,2025-12-29 01:45:00+00:00,0.8683490088117128,tp,0.0111210095075919
okx,ALGO_USDT_SWAP,2026-01-01 12:15:00+00:00,2026-01-01 15:45:00+00:00,0.7428129887259861,tp,0.0174912034875203
okx,ARKM_USDT_SWAP,2026-01-01 12:30:00+00:00,2026-01-01 14:15:00+00:00,0.7845277077835688,tp,0.0171704888012571
okx,CRO_USDT_SWAP,2026-01-01 15:15:00+00:00,2026-01-01 17:15:00+00:00,0.7348586704361888,tp,0.0111818142711901
okx,AAVE_USDT_SWAP,2026-01-01 19:15:00+00:00,2026-01-02 03:15:00+00:00,0.7445332303097555,tp,0.0147642996874186
okx,APR_USDT_SWAP,2026-01-02 06:00:00+00:00,2026-01-02 12:30:00+00:00,0.7293261119893908,tp,0.0416025423701915
okx,ACH_USDT_SWAP,2026-01-03 18:30:00+00:00,2026-01-03 18:45:00+00:00,0.7121637456577781,tp,0.0316891449736467
okx,ETH_USDT_SWAP,2026-01-05 00:45:00+00:00,2026-01-05 01:45:00+00:00,0.7408469629445451,tp,0.0161833662750892
okx,ARKM_USDT_SWAP,2026-01-05 17:45:00+00:00,2026-01-05 20:45:00+00:00,0.9007226804713937,tp,0.0489217946415128
okx,CRO_USDT_SWAP,2026-01-05 18:00:00+00:00,2026-01-05 22:00:00+00:00,0.8311515428458639,tp,0.0283339643768043
okx,ALGO_USDT_SWAP,2026-01-05 18:30:00+00:00,2026-01-06 03:45:00+00:00,0.8260952554452146,tp,0.0368821384819186
okx,AEVO_USDT_SWAP,2026-01-05 18:45:00+00:00,2026-01-06 09:30:00+00:00,0.7277577606517489,tp,0.0406994274559147
okx,ARKM_USDT_SWAP,2026-01-10 11:00:00+00:00,2026-01-10 13:00:00+00:00,0.758679628559404,tp,0.0196627192776681
okx,AAVE_USDT_SWAP,2026-01-11 07:30:00+00:00,2026-01-11 15:00:00+00:00,0.8085381069388963,tp,0.0118198132460463
okx,APT_USDT_SWAP,2026-01-13 04:15:00+00:00,2026-01-13 13:45:00+00:00,0.7152041795879296,tp,0.0266618042590311
okx,AGLD_USDT_SWAP,2026-01-13 05:45:00+00:00,2026-01-13 13:45:00+00:00,0.7731409031439402,tp,0.0358028265264245
okx,APR_USDT_SWAP,2026-01-13 07:00:00+00:00,2026-01-13 20:30:00+00:00,0.7614458044990485,tp,0.0347152886009971
okx,APE_USDT_SWAP,2026-01-13 07:30:00+00:00,2026-01-13 11:45:00+00:00,0.7810204926996868,tp,0.0208680895341673
okx,ARKM_USDT_SWAP,2026-01-13 10:00:00+00:00,2026-01-13 14:30:00+00:00,0.8451175154268782,tp,0.0334750769086584
okx,AGLD_USDT_SWAP,2026-01-16 10:00:00+00:00,2026-01-16 11:45:00+00:00,0.7699079893973484,tp,0.0266592097502997
okx,2Z_USDT_SWAP,2026-01-16 18:45:00+00:00,2026-01-16 21:00:00+00:00,0.8739040074497166,tp,0.0511580026245752
okx,ARKM_USDT_SWAP,2026-01-16 22:45:00+00:00,2026-01-17 07:30:00+00:00,0.7891011097033682,tp,0.0295313604630853
okx,APE_USDT_SWAP,2026-01-16 23:45:00+00:00,2026-01-17 05:30:00+00:00,0.8070719190362294,tp,0.0260867964971003
okx,BLUR_USDT_SWAP,2026-01-17 00:15:00+00:00,2026-01-17 06:00:00+00:00,0.7667040140869361,tp,0.0357962470176072
okx,ETH_USDT_SWAP,2026-01-18 10:15:00+00:00,2026-01-18 14:30:00+00:00,0.7801058096021929,tp,0.0077453085240679
okx,AVNT_USDT_SWAP,2026-01-23 06:00:00+00:00,2026-01-23 08:30:00+00:00,0.7187515570207899,tp,0.0249884627300689
okx,AIXBT_USDT_SWAP,2026-01-23 06:00:00+00:00,2026-01-23 08:00:00+00:00,0.7151533064391683,tp,0.0268270877531464
okx,AVNT_USDT_SWAP,2026-01-24 04:45:00+00:00,2026-01-24 07:00:00+00:00,0.8673134852266451,tp,0.0328571033248086
okx,AERO_USDT_SWAP,2026-01-27 20:00:00+00:00,2026-01-28 11:15:00+00:00,0.8339148501959831,tp,0.0382778413586148
okx,2Z_USDT_SWAP,2026-01-28 03:30:00+00:00,2026-01-28 07:45:00+00:00,0.771673430056771,tp,0.028267608005839
okx,CRO_USDT_SWAP,2026-02-02 15:00:00+00:00,2026-02-02 17:00:00+00:00,0.7302635906413667,tp,0.0414175472351407
okx,ACU_USDT_SWAP,2026-02-09 09:30:00+00:00,2026-02-09 14:15:00+00:00,0.7870180056181192,tp,0.1168355380889296
okx,APR_USDT_SWAP,2026-02-09 19:00:00+00:00,2026-02-10 11:15:00+00:00,0.7501078025722748,tp,0.047183258194354
okx,ACU_USDT_SWAP,2026-02-11 13:15:00+00:00,2026-02-11 14:15:00+00:00,0.7685757320128785,tp,0.0779719459356187
okx,ETH_USDT_SWAP,2026-02-13 12:15:00+00:00,2026-02-13 15:00:00+00:00,0.7275148946917533,tp,0.0226815762866727
okx,ACT_USDT_SWAP,2026-02-14 17:30:00+00:00,2026-02-14 22:15:00+00:00,0.7804904710477418,tp,0.0792784913155157
okx,0G_USDT_SWAP,2026-02-17 09:00:00+00:00,2026-02-17 11:45:00+00:00,0.8358927830667242,tp,0.035873390283059
okx,ACH_USDT_SWAP,2026-02-17 10:45:00+00:00,2026-02-17 18:45:00+00:00,0.7883440191551525,tp,0.0239826082211256
okx,AEVO_USDT_SWAP,2026-02-17 12:45:00+00:00,2026-02-17 14:30:00+00:00,0.7742254980341066,tp,0.0317212083945941
okx,ALLO_USDT_SWAP,2026-02-17 16:45:00+00:00,2026-02-18 08:45:00+00:00,0.7527280516561898,tp,0.0903914749175196
okx,ALLO_USDT_SWAP,2026-02-19 03:30:00+00:00,2026-02-19 14:15:00+00:00,0.7831710212271055,tp,0.052291791949659
okx,AGLD_USDT_SWAP,2026-02-20 19:00:00+00:00,2026-02-21 02:30:00+00:00,0.8455373565035942,tp,0.0385143374749403
okx,AERO_USDT_SWAP,2026-02-24 10:15:00+00:00,2026-02-24 12:30:00+00:00,0.8482998950431999,tp,0.0357001974282036
okx,ACT_USDT_SWAP,2026-02-24 18:45:00+00:00,2026-02-25 01:15:00+00:00,0.8386585186411071,tp,0.0311177336987709
okx,AIXBT_USDT_SWAP,2026-02-24 19:00:00+00:00,2026-02-25 01:30:00+00:00,0.7590835859680346,tp,0.0356199694986518
okx,ARB_USDT_SWAP,2026-02-25 09:30:00+00:00,2026-02-25 13:45:00+00:00,0.7731298611372688,tp,0.0332183007764608
okx,ASTER_USDT_SWAP,2026-02-28 16:15:00+00:00,2026-03-01 00:15:00+00:00,0.7826368085332439,tp,0.034704703506446
okx,0G_USDT_SWAP,2026-02-28 20:00:00+00:00,2026-03-01 02:00:00+00:00,0.8205756061160524,tp,0.0417146131842063
okx,AERO_USDT_SWAP,2026-02-28 20:15:00+00:00,2026-02-28 22:45:00+00:00,0.7912507304184544,tp,0.0463326658388529
okx,1INCH_USDT_SWAP,2026-03-02 14:45:00+00:00,2026-03-02 15:30:00+00:00,0.725375660269708,tp,0.0332284799000335
okx,ALLO_USDT_SWAP,2026-03-06 10:15:00+00:00,2026-03-06 11:00:00+00:00,0.7802478955892788,tp,0.056770479240453
okx,AAVE_USDT_SWAP,2026-03-09 20:45:00+00:00,2026-03-10 08:30:00+00:00,0.7650361785105995,tp,0.0427132370085172
okx,AERO_USDT_SWAP,2026-03-10 06:45:00+00:00,2026-03-10 08:30:00+00:00,0.8253513107193701,tp,0.0303731180894422
okx,ACU_USDT_SWAP,2026-03-10 17:45:00+00:00,2026-03-10 18:45:00+00:00,0.7605365133083115,tp,0.0348832825302576
okx,AR_USDT_SWAP,2026-03-11 09:45:00+00:00,2026-03-11 13:45:00+00:00,0.8492466993767803,tp,0.0293622103247892
okx,APR_USDT_SWAP,2026-03-11 10:15:00+00:00,2026-03-11 14:30:00+00:00,0.7787590899213378,tp,0.0453678817175766
okx,API3_USDT_SWAP,2026-03-11 12:15:00+00:00,2026-03-11 19:30:00+00:00,0.7133874684201976,tp,0.0183428804713632
okx,ALGO_USDT_SWAP,2026-03-12 12:15:00+00:00,2026-03-12 14:00:00+00:00,0.7767437947644955,sl,-0.0066871180808986
okx,ARKM_USDT_SWAP,2026-03-12 13:00:00+00:00,2026-03-12 14:30:00+00:00,0.7289241745338484,sl,-0.0108516474146822
okx,APE_USDT_SWAP,2026-03-12 20:45:00+00:00,2026-03-13 00:45:00+00:00,0.7821881650722353,tp,0.0339378028284393
okx,ARB_USDT_SWAP,2026-03-12 23:00:00+00:00,2026-03-13 00:30:00+00:00,0.7713501294947035,tp,0.0225044276345589
okx,ASTER_USDT_SWAP,2026-03-14 19:00:00+00:00,2026-03-15 04:15:00+00:00,0.741289112188715,tp,0.0163442799573925
okx,BLUR_USDT_SWAP,2026-03-15 02:45:00+00:00,2026-03-15 04:45:00+00:00,0.7240319249285893,sl,-0.0045078056490047
okx,ACT_USDT_SWAP,2026-03-15 17:45:00+00:00,2026-03-15 23:45:00+00:00,0.7403744523379117,tp,0.0203108631801176
okx,AIXBT_USDT_SWAP,2026-03-15 18:00:00+00:00,2026-03-16 03:45:00+00:00,0.7987535565341803,tp,0.031744710329336
okx,ACU_USDT_SWAP,2026-03-16 04:30:00+00:00,2026-03-16 17:15:00+00:00,0.7310942490931114,tp,0.0344853974309427
okx,ARKM_USDT_SWAP,2026-03-16 05:00:00+00:00,2026-03-16 16:30:00+00:00,0.72039578044652,tp,0.0359504726788622
okx,APR_USDT_SWAP,2026-03-16 12:15:00+00:00,2026-03-17 06:15:00+00:00,0.8747465753821185,timeout,0.0410819848331043
okx,ETH_USDT_SWAP,2026-03-25 00:45:00+00:00,2026-03-25 18:45:00+00:00,0.855189100053787,timeout,-0.0003049921672465
okx,APR_USDT_SWAP,2026-03-25 14:45:00+00:00,2026-03-26 05:30:00+00:00,0.8043408716979453,tp,0.0718075054442002
okx,0G_USDT_SWAP,2026-03-28 09:45:00+00:00,2026-03-28 12:30:00+00:00,0.7597685915867022,tp,0.0166088186136865
