period,variant,seed,return_pct,max_drawdown_pct,trades,win_rate,profit_factor,peak_positions,top1_positive_profit_share,top5_positive_profit_share,return_minus_top1_contribution_pct,return_minus_top5_contribution_pct,natural_exits,boundary_marks,rejected,candidates,valid_candidates,initial_stop_rate,natural_win_rate,natural_big_winners,extra_exit_notional_fee_pct,stress40_static_pct,stress60_static_pct,actual_turnover_fee_static_pct
earlier,expansion3,20260917,2.1017521796792717,6.783817111052548,99,0.1919191919191919,1.2426598940155746,9,0.4011012929514033,0.8988706899738172,-2.2153253370914907,-7.572847514618754,98,1,52,151,151,0.696969696969697,0.1836734693877551,3,0.00255771291305721,1.6457914463012617,1.189830712923252,2.0991944667662144
earlier,expansion3,20260918,1.2512547836573795,7.499839613252557,102,0.18627450980392157,1.140001918221241,10,0.42330872784974843,0.918410234966987,-3.061696669238848,-8.106120806910628,101,1,49,151,151,0.696078431372549,0.1782178217821782,3,0.0017197605795873448,0.7827489877273897,0.3142431917973997,1.2495350230777922
earlier,expansion3,20260919,1.8924962104986915,6.855135166471493,105,0.18095238095238095,1.2136067358366371,9,0.40124282026919134,0.8987790880693194,-2.4217539862463617,-7.771372304162758,104,1,46,151,151,0.6952380952380952,0.17307692307692307,3,0.0023677704793977562,1.4172219415996177,0.9419476727005438,1.8901284400192937
earlier,expansion3,20260920,0.9992324891453609,7.3331870777542445,103,0.17475728155339806,1.109001227939406,9,0.42289488281702076,0.918291540253391,-3.3000859456281484,-8.33648640442235,102,1,48,151,151,0.7281553398058253,0.16666666666666666,3,0.001474428649688088,0.5240363286025779,0.04884016805979485,0.9977580604956728
earlier,expansion3,20260921,1.6522217905946601,7.0020398108090465,104,0.17307692307692307,1.1818662450835515,10,0.40122216818752576,0.8987522360955866,-2.655716712500626,-7.997716995463519,103,1,47,151,151,0.7115384615384616,0.1650485436893204,3,0.0021321281575056553,1.1723154236836137,0.6924090567725671,1.6500896624371544
earlier,expansion3,20260922,1.2657046553240217,7.634772335930307,104,0.18269230769230768,1.1429031482896475,9,0.4269146241405355,0.9253546827373422,-3.0558602665857504,-8.101461778230208,103,1,47,151,151,0.7115384615384616,0.17475728155339806,2,0.0017301978405565022,0.8012114700915345,0.3367182848590474,1.263974457483465
earlier,expansion3,20260923,0.9055635634208593,7.493633215359785,106,0.16981132075471697,1.097839759738588,9,0.42290116151554324,0.9181627282174613,-3.3915951602057,-8.42401823089023,105,1,45,151,151,0.7075471698113207,0.1619047619047619,3,0.001387568567699829,0.4235585591418109,-0.05844644513723751,0.9041759948531595
earlier,expansion3,20260924,0.861134069584994,7.4339992024547445,104,0.17307692307692307,1.0926221612426017,8,0.42297457503098734,0.9182245319212438,-3.4356163583568757,-8.46656996603059,103,1,47,151,151,0.6923076923076923,0.1650485436893204,3,0.0013456599785682387,0.37660816060175434,-0.10791774838148538,0.8597884096064258
earlier,expansion3,20260925,2.2235654438255588,6.465662469789657,101,0.16831683168316833,1.260473633102985,9,0.40068061893325824,0.898973735203151,-2.087833885618191,-7.449562169536768,100,1,50,151,151,0.7425742574257426,0.16,3,0.0026829052725596365,1.7642256150914117,1.3048857863572645,2.220882538552999
earlier,expansion3,20260926,1.5233219029248286,7.262730319197064,104,0.18269230769230768,1.1771491572450792,9,0.42611969113794695,0.9253833819133056,-2.790037987895521,-7.8437917184083314,103,1,47,151,151,0.7115384615384616,0.17475728155339806,2,0.0019837381380507554,1.06290566779883,0.6024894326728313,1.5213381647867779
earlier,expansion3,20260927,1.3297870042684954,6.897582826233917,104,0.19230769230769232,1.1417462532173668,10,0.40078773965537834,0.8984764015411978,-2.963150035718296,-8.294016925080303,103,1,47,151,151,0.7115384615384616,0.18446601941747573,3,0.0018168044938367785,0.8427695147001133,0.3557520251317313,1.3279701997746587
earlier,expansion3,20260928,1.410154561316929,7.176114492305386,104,0.15384615384615385,1.162085662343611,9,0.42587724836073526,0.925430499641461,-2.8955546765278513,-7.9461439181792155,103,1,47,151,151,0.7307692307692307,0.14563106796116504,2,0.0018805026558648113,0.9398064667689408,0.4694583722209523,1.4082740586610643
known,volume4,20260910,15.219854265675895,10.400084878292304,350,0.15428571428571428,1.6729168478883434,10,0.46456448119763966,0.825481630819398,-2.3581452939892698,-16.01437979726344,342,8,487,837,837,0.7371428571428571,0.13450292397660818,3,0.01664628507049649,13.793423460855307,12.366992656034718,15.203207980605399
known,volume4,20260911,25.13284021920996,9.747685295535902,353,0.16147308781869688,2.1077736741918596,10,0.39863300308068983,0.8009696875233373,6.0699934279490195,-13.169965418312438,345,8,484,837,837,0.7422096317280453,0.14202898550724638,4,0.026519484040751756,23.74619639766819,22.35955257612642,25.10632073516921
known,volume4,20260912,16.6825571524213,9.96807796346275,359,0.1615598885793872,1.758985421632241,10,0.4610536787145045,0.8165647186947806,-1.1429920317927644,-14.887984906307144,351,8,478,837,837,0.7465181058495822,0.14245014245014245,3,0.018101835984939085,15.263278319903561,13.84399948738582,16.66445531643636
known,volume4,20260913,24.186064252030732,11.066950318682089,357,0.15126050420168066,2.0459145905440224,10,0.4011262461850957,0.8029694567226145,5.208627193746452,-13.802729723935073,351,6,480,837,837,0.7450980392156863,0.13675213675213677,4,0.025598980464865147,22.77314803919632,21.360231826361908,24.16046527156587
known,volume4,20260914,25.525626291708598,9.71604776108832,360,0.1527777777777778,2.1514144119270666,10,0.4012779246420531,0.804437331002774,6.386853449983057,-12.84165582878064,354,6,477,837,837,0.7472222222222222,0.1384180790960452,4,0.026910911377317707,24.14034120609963,22.755056120490668,25.49871538033128
known,volume4,20260915,17.269290590203205,9.8628664694014,350,0.15714285714285714,1.8021937208055139,10,0.4615042441446931,0.8143111257929702,-0.635630473825233,-14.323433883879888,343,7,487,837,837,0.7314285714285714,0.13994169096209913,3,0.018642045792313145,15.89653538809321,14.523780185983215,17.250648544410893
known,volume4,20260916,15.481983687594663,10.70487087800962,352,0.16193181818181818,1.6807151978363564,10,0.46073564995419897,0.8174702214457804,-2.1299525075387065,-15.766376153793427,343,9,485,837,837,0.7329545454545454,0.13994169096209913,3,0.016870270516321517,14.093696858867867,12.70541003014107,15.465113417078342
known,volume4,20260917,17.775155507332226,9.991763018046207,349,0.15472779369627507,1.8505681875745326,10,0.46483900068415457,0.8198229785898213,-0.2016253544612482,-13.929968223423616,343,6,488,837,837,0.7421203438395415,0.13994169096209913,3,0.019112523562733946,16.43778745193057,15.10041939652892,17.756042983769493
known,volume4,20260918,16.42710249777131,10.787635566824916,352,0.1534090909090909,1.7459558712194063,10,0.46104274928140404,0.8160851621176182,-1.2993687086790815,-14.950270101270776,345,7,485,837,837,0.7329545454545454,0.13623188405797101,3,0.01781804508786742,15.036159907675154,13.645217317579,16.40928445268344
known,volume4,20260919,15.330414006989407,10.882084002087566,368,0.13858695652173914,1.6764633415846586,10,0.46437201215237794,0.8217678360402877,-2.3124755282800544,-15.891017895626556,361,7,469,837,837,0.7608695652173914,0.12188365650969529,3,0.01678551984911333,13.875308164865464,12.42020232274152,15.313628487140294
known,volume4,20260920,29.11710718238169,10.447820493580606,346,0.16184971098265896,2.3842893951435906,10,0.3923338656405737,0.7761500041884778,9.441139625711381,-9.80765470782076,338,8,491,837,837,0.7341040462427746,0.14201183431952663,5,0.03045034840307078,27.783865961692648,26.4506247410036,29.08665683397862
known,volume4,20260921,27.214321351870414,9.989179133527259,346,0.15895953757225434,2.3129305893032566,10,0.4033846694319901,0.8049398666267364,7.875155824755501,-11.37630070123863,338,8,491,837,837,0.7254335260115607,0.1390532544378698,4,0.028562395935191453,25.866246768549402,24.518172185228394,27.18575895593522
known,volume4,20260922,15.51091152152336,10.305051270431608,356,0.15168539325842698,1.686879971013316,10,0.46280782141257143,0.8221343657814304,-2.11864303993692,-15.806326407078272,347,9,481,837,837,0.7415730337078652,0.12968299711815562,3,0.016866993638378326,14.154829404668472,12.798747287813583,15.49404452788498
known,volume4,20260923,16.809715175490783,9.665806538682453,355,0.14929577464788732,1.7699979797279923,10,0.46226878873081123,0.8176983197589808,-1.0526149535808473,-14.78661511889011,347,8,482,837,837,0.7436619718309859,0.12968299711815562,3,0.018181779375131494,15.437650975850039,14.065586776209292,16.791533396115653
known,volume4,20260924,25.65409649271758,10.781596272769411,361,0.14681440443213298,2.207680180248798,10,0.4083048267227915,0.8139567262669707,6.506006603197176,-12.51767014015949,354,7,476,837,837,0.7423822714681441,0.12994350282485875,4,0.027024838217186646,24.283354768248678,22.91261304377978,25.627071654500394
known,volume4,20260925,16.836796281552772,10.005566844719427,356,0.14887640449438203,1.7802265502076202,10,0.4632189347842312,0.8191251430780201,-0.9582986714776272,-14.630850234835242,348,8,481,837,837,0.7415730337078652,0.12931034482758622,3,0.01821345104946597,15.460141513639579,14.083486745726386,16.818582830503306
known,volume4,20260926,23.522618163138688,11.154171910716382,367,0.1362397820163488,2.0169842667197004,10,0.40458179762275986,0.810563514400802,4.647908717590876,-14.292110308018287,361,6,470,837,837,0.7465940054495913,0.12188365650969529,4,0.024952190639474438,22.093045686802938,20.663473210467185,23.497665972499213
known,volume4,20260927,25.498947453052327,10.149180433724325,353,0.1558073654390935,2.150160873649309,10,0.40149048608991966,0.8049237225979478,6.360360148863936,-12.870835821719826,344,9,484,837,837,0.7337110481586402,0.13372093023255813,4,0.026900270222333492,24.097624683771244,22.69630191449016,25.472047182829993
known,volume4,20260928,25.334678374885232,9.610695618699083,351,0.1623931623931624,2.1245968253636587,10,0.40095395615183355,0.8034871793635013,6.144033306239958,-13.12219937826215,344,7,486,837,837,0.7293447293447294,0.14534883720930233,4,0.026752279505542376,23.91707724422798,22.499476113570726,25.307926095379692
known,expansion3,20260910,29.104530605692375,9.637738833213804,198,0.14646464646464646,3.2754273926266535,10,0.45836899523600716,0.8317069830530002,9.901011237249154,-5.740106191140236,195,3,101,299,299,0.7575757575757576,0.13333333333333333,3,0.02992565576369926,28.283405447685574,27.462280289678773,29.074604949928677
known,expansion3,20260911,28.32854599494672,9.634808245486216,193,0.14507772020725387,3.1149410471955643,10,0.46033172287114,0.8360555146068429,9.122111283586138,-6.554224100096878,191,2,106,299,299,0.7668393782383419,0.13612565445026178,3,0.02917034085889663,27.486751130996904,26.64495626704709,28.29937565408782
known,expansion3,20260912,29.26284161448281,9.63247417347819,196,0.14795918367346939,3.2878010972263754,10,0.4581052261617504,0.8318727470645756,9.997841535320168,-5.720449609515868,193,3,103,299,299,0.7653061224489796,0.13471502590673576,3,0.030083621216925396,28.442062012040275,27.621282409597736,29.232757993265885
known,expansion3,20260913,28.206058515650685,9.633867186904954,195,0.13333333333333333,3.081375631315321,10,0.4604155176616595,0.8363409709677205,8.980164974698637,-6.717617717994326,193,2,104,299,299,0.7589743589743589,0.12435233160621761,3,0.029065127833039862,27.34698919826155,26.48791988087242,28.176993387817646
known,expansion3,20260914,28.31971918623988,9.638424250519284,198,0.13636363636363635,3.126082306701076,10,0.4612222556793094,0.8364291579975306,9.114488276078097,-6.509075221513143,196,2,101,299,299,0.7575757575757576,0.12755102040816327,3,0.029154912784653098,27.48452558782674,26.6493319894136,28.290564273455228
known,expansion3,20260915,28.255220561622714,9.635232424316476,200,0.135,3.102161811167868,10,0.46033635098454706,0.8363352676158118,9.060920598521749,-6.616824546275114,198,2,99,299,299,0.765,0.12626262626262627,3,0.029109666960876142,27.400774162369398,26.546327763116082,28.226110894661836
known,expansion3,20260916,28.719178771859166,9.631875245092324,195,0.14871794871794872,3.188549988641205,10,0.46040782495153687,0.8362804169308958,9.454956856952586,-6.272171639144741,193,2,104,299,299,0.7487179487179487,0.13989637305699482,3,0.029545414757976098,27.892942785742328,27.06670679962549,28.68963335710119
known,expansion3,20260917,27.90341507097734,9.638556170364721,193,0.13989637305699482,3.033035589662842,10,0.46071849110820623,0.8361643749836835,8.724434129017856,-6.904783257643824,191,2,106,299,299,0.7668393782383419,0.13089005235602094,3,0.028747305634748713,27.059524507206056,26.215633943434774,27.87466776534259
known,expansion3,20260918,28.75178359552391,9.633969299872213,196,0.14795918367346939,3.2026469132631052,10,0.4609254417558854,0.836206227696963,9.48276269641359,-6.2058772705748195,194,2,103,299,299,0.7653061224489796,0.13917525773195877,3,0.029576002031225308,27.927565159822645,27.103346724121376,28.722207593492687
known,expansion3,20260919,28.767877145864812,9.638206701414875,195,0.14358974358974358,3.2129917662503806,10,0.46140186494883695,0.836442931339224,9.496312530142033,-6.168184502815049,193,2,104,299,299,0.764102564102564,0.13471502590673576,3,0.02960456158981018,27.93119270191947,27.094508257974127,28.738272584275002
known,expansion3,20260920,28.549534784702235,9.632792973744476,195,0.13846153846153847,3.1573531549947838,10,0.4604396964568528,0.8363314116343219,9.31092385988119,-6.395007913185742,193,2,104,299,299,0.7743589743589744,0.12953367875647667,3,0.02939270511618209,27.70636445322252,26.8631941217428,28.52014207958605
known,expansion3,20260921,28.90473296626072,9.637409786832507,191,0.1518324607329843,3.239136908912555,10,0.4613874560888118,0.836293371489829,9.61245988986851,-6.063708160263719,189,2,108,299,299,0.774869109947644,0.14285714285714285,3,0.029723992863920676,28.085473068600958,27.266213170941196,28.8750089733968
known,expansion3,20260922,28.660744059396837,9.639131079305363,199,0.135678391959799,3.1935487576720782,10,0.46149219351673904,0.8365756966742584,9.404211920192433,-6.246773372533141,197,2,100,299,299,0.7788944723618091,0.12690355329949238,3,0.02948639159773141,27.835096521062372,27.00944898272791,28.631257667799105
known,expansion3,20260923,27.909144572835622,9.637984447527604,190,0.15789473684210525,3.036335460957193,10,0.46000853523858903,0.8357779741738486,8.766019239009056,-6.871519882799665,188,2,109,299,299,0.7526315789473684,0.14893617021276595,3,0.028739254781765547,27.079034363905787,26.248924154975956,27.880405318053857
known,expansion3,20260924,27.49657422607105,9.639087550279623,200,0.135,2.956121010378318,10,0.4600769258155256,0.8360159775185273,8.378879084342813,-7.242613277154494,198,2,99,299,299,0.765,0.12626262626262627,3,0.02837030375182536,26.622844700316865,25.749115174562675,27.468203922319226
known,expansion3,20260925,29.241253943025818,9.639120787456957,195,0.13846153846153847,3.306456501542773,10,0.45856612929950014,0.8319300220349143,10.018504234085242,-5.632631342308552,192,3,104,299,299,0.7589743589743589,0.125,3,0.030057965020771495,28.424542865280294,27.607831787534774,29.211195978005048
known,expansion3,20260926,29.97011921854768,9.63560461873022,200,0.145,3.4698858341420618,10,0.4591796428637261,0.8321265985562122,10.636667280901463,-5.066015003103931,197,3,99,299,299,0.76,0.1319796954314721,3,0.03078110408314584,29.15913435394969,28.348149489351698,29.939338114464533
known,expansion3,20260927,28.73872530335521,9.632790952329007,193,0.13989637305699482,3.191355065219065,10,0.4612818539734181,0.8367269367480744,9.432549987746034,-6.281071796839948,191,2,106,299,299,0.7616580310880829,0.13089005235602094,3,0.02956840481624038,27.909045790470053,27.079366277584892,28.709156898538968
known,expansion3,20260928,27.080983882253218,8.896683601496392,195,0.15384615384615385,3.1988412187523982,10,0.47972294601608007,0.8783626015651016,8.181334616445342,-7.523875517627392,192,3,104,299,299,0.7435897435897436,0.140625,3,0.027878551113752693,26.283416650753825,25.48584941925443,27.053105331139466
